broken_m5_control_identity,broken_m5_control_level,confirmation_at,confirmation_bar_identity,control_entry_at,control_entry_price,control_stop,deadline,decision_at,delta_vs_original_r,direction,distance_ratio_to_control,dollars_at_50_max_case_risk,effective_stop_policy,entry_at,entry_policy,entry_price,filled,geometry_sha256,mae_r,mfe_r,month,net_r,original_net_r,original_outcome,original_resolution_at,outcome,policy_result_sha256,resolution_at,retest_disposition,retest_expiry_at,retest_fill_at,retest_level,retest_opportunity,retest_used,route,row_sha256,source_h1_swing_identity,stop,stop_atr14,stop_buffer,stop_fallback_reason,stop_policy,stop_replaced_control,stop_source_identity,stop_source_known_at,stop_source_level,target,trade_identity
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2023-10-02T15:05:00Z,CONTROL_NEXT_M1_OPEN,1836.88,True,1165a5d3132c09a7aad0334e6e41faa985308956293837b28f7add3f6bec5202,1.003472222222219,0.6458333333332741,2023_10,-1.0,-1.0,STOP,2023-10-02T17:09:00Z,STOP,ae20cd0230289b6a8ff5bafffb7abdd4d6b6c1a0c5d85feeff80a81bd15c4a3f,2023-10-02T17:09:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,686c8de1458e5a2d532e8e9dda9f35bfaccc0247ec150339b43e8bebae7e843a,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1831.12,,,,CONTROL_V2_FILLED_STOP,False,,2023-10-02T15:05:00Z,1831.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.0,LONG,0.4886160714285986,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-10-02T15:05:00Z,CONTROL_NEXT_M1_OPEN,1836.88,True,ac0bd1ab23ef23c1bd67d27220f39daa5e97c82af1e6d24989ff9673ab7d02a9,1.0161920714684036,1.3217603167349965,2023_10,-1.0,-1.0,STOP,2023-10-02T17:09:00Z,STOP,a480799161b28a5f0a0187722ea27f1f42a02c8d699e395c5e0b7b4c3efb4174,2023-10-02T15:48:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,770190690b50bd5b34d797f8cace13e1d0e338c59daa79a904caa302164d7fe4,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1834.0655714285713,1.0885714285714292,0.054428571428571465,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,032e9d58b7ca6b6e005b90389b77f4969c8370c9a1979bd898db99f56f024422,2023-10-02T14:30:00Z,1834.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.0,LONG,0.7235615079365194,-50.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-10-02T15:05:00Z,CONTROL_NEXT_M1_OPEN,1836.88,True,a49ed7178acbfb37d160e67f02b85636ff17d94e92d4a894ea1df030d1983a13,1.0413381778295532,0.8925755809966819,2023_10,-1.0,-1.0,STOP,2023-10-02T17:09:00Z,STOP,83b87df9ec0af1be4a600628cfe76c1bdec41cfbfe878c2eb41291acfcf1d95d,2023-10-02T16:37:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,614e61cb8079193e69242ddebf47a1f7a2dd4d2704eca5df635c747927781e76,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1832.7122857142856,2.3542857142857008,0.11771428571428505,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,a133e96467bb3a269338fd4a1e151df6ec18990dda59c9e97186995b8c203b1a,2023-10-02T14:30:00Z,1832.83,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2023-10-02T15:05:00Z,CONTROL_NEXT_M1_OPEN,1836.88,True,320d9c94d0f88200decf6ae21e062391aefb341890353f716ffd73155d5b8583,1.003472222222219,0.6458333333332741,2023_10,-1.0,-1.0,STOP,2023-10-02T17:09:00Z,STOP,2017dd5c3f892d3c047d3785a0130668e5d13ebd00f93a1b64500ed393b933c8,2023-10-02T17:09:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,fc1a7698864e995ed5c1e44fda050cf523c6b6e5d42ddec5bfec579f2b4965f3,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1831.12,4.142142857142858,0.2071071428571429,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,2023-10-02T15:00:00Z,1831.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,1.0,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,1165a5d3132c09a7aad0334e6e41faa985308956293837b28f7add3f6bec5202,,,2023_10,0.0,-1.0,STOP,2023-10-02T17:09:00Z,NO_FILL,2e177f6cfd33ec0c535a755ea1958509568c491a35f9d03126c9e64aa06fcdd3,,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,b76158c63d2c713c6c6ccd06dfae3f4abccba199225d98a8872a3e4282421ae3,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1831.12,,,,CONTROL_V2_FILLED_STOP,False,,2023-10-02T15:05:00Z,1831.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,1.0,LONG,0.4886160714285986,0.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,ac0bd1ab23ef23c1bd67d27220f39daa5e97c82af1e6d24989ff9673ab7d02a9,,,2023_10,0.0,-1.0,STOP,2023-10-02T17:09:00Z,NO_FILL,c7b49efd956d6a1dac5b504e2b5813c482ea79595d9bc923ee1593d7e830b88d,,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,0c49f3f8fe28386eca2a6a3773a7ec64eab1882b5d046f893608b77cbb5b0db1,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1834.0655714285713,1.0885714285714292,0.054428571428571465,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,032e9d58b7ca6b6e005b90389b77f4969c8370c9a1979bd898db99f56f024422,2023-10-02T14:30:00Z,1834.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,1.0,LONG,0.7235615079365194,0.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,a49ed7178acbfb37d160e67f02b85636ff17d94e92d4a894ea1df030d1983a13,,,2023_10,0.0,-1.0,STOP,2023-10-02T17:09:00Z,NO_FILL,3b3168c77710e20b78745e3dcbf7ccf81201d3de2a084598210dcc74ccbb81f3,,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,3b867b0bf9156bc1320ce37b79886a9fe81b0140a5ef85de8a73e8cb506dd556,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1832.7122857142856,2.3542857142857008,0.11771428571428505,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,a133e96467bb3a269338fd4a1e151df6ec18990dda59c9e97186995b8c203b1a,2023-10-02T14:30:00Z,1832.83,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,1.0,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,320d9c94d0f88200decf6ae21e062391aefb341890353f716ffd73155d5b8583,,,2023_10,0.0,-1.0,STOP,2023-10-02T17:09:00Z,NO_FILL,10b58059c014ce9e537762fc4e3069ae163e3048b9daa526bdf569212a1d6780,,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,1f2a9071914dd200d36a70ba90fcc429d6e88c9d31b80570c16d9dc90a07c56e,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1831.12,4.142142857142858,0.2071071428571429,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,2023-10-02T15:00:00Z,1831.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.75,LONG,1.0,-12.5,CONTROL_V2_FILLED_STOP,2023-10-02T15:05:00Z,CONFIRMED_25_75_RETEST_SPLIT,1836.88,True,1165a5d3132c09a7aad0334e6e41faa985308956293837b28f7add3f6bec5202,0.25086805555555475,0.16145833333331852,2023_10,-0.25,-1.0,STOP,2023-10-02T17:09:00Z,SPLIT_CONTROL_STOP_NO_RETEST,6cd30b47081c4147f8140ec48a3363a3b75665d67a1917418435b329e8e60a74,2023-10-02T17:09:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,0aa2fd2ff02536445a168cce191d016dc28f3c9a959fe2d0934e71658d7ee19e,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1831.12,,,,CONTROL_V2_FILLED_STOP,False,,2023-10-02T15:05:00Z,1831.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
1dec1c8dc0f666ad31a18683c3e8c1dacb4ce8070f80715477a9aa001add2b06,1836.3,2023-10-02T15:05:00Z,d867f6c33e8e487a0b004625f177ff85216480e74f6825961e918bf87c3f5527,2023-10-02T15:05:00Z,1836.88,1831.12,2023-11-01T00:00:00Z,2023-10-02T15:00:00Z,0.75,LONG,0.4886160714285986,-12.5,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-10-02T15:05:00Z,CONFIRMED_25_75_RETEST_SPLIT,1836.88,True,ac0bd1ab23ef23c1bd67d27220f39daa5e97c82af1e6d24989ff9673ab7d02a9,0.2540480178671009,0.3304400791837491,2023_10,-0.25,-1.0,STOP,2023-10-02T17:09:00Z,SPLIT_CONTROL_STOP_NO_RETEST,665b57866c0cbaac363096390ee1a23bf0d12c1a3cb869ea7813f0ab664ebd8d,2023-10-02T15:48:00Z,RETEST_EXPIRED,2023-10-02T15:20:00Z,,1836.3,False,False,INITIAL_CONFIRMATION_STOP,6070a17f07d5715cd0ab4478ed5c316c5ab7077cc733f2732d798a38317681c4,83a96c77c8bdc2171f44a3a901ceeba9e92d4d88fcf995e000d55d933fba4956,1834.0655714285713,1.0885714285714292,0.054428571428571465,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,032e9d58b7ca6b6e005b90389b77f4969c8370c9a1979bd898db99f56f024422,2023-10-02T14:30:00Z,1834.12,1846.25,662a4403c8e5e719c244ece8417c8c90bbe4ca6be5f2ea7a5499190acc07f850
