control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2024-04-05T23:00:00Z,SHORT,2024-04-08T01:10:00Z,2320.96,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-05T20:00:00Z,2024-04-08T05:15:00Z,INITIAL_CONFIRMATION_STOP,2330.52,2280.4,d88fbf25426645647048e4ce5ab8ab7e44b710af65cc8bf9e8d6fe45b46f5fda
STOP,-1.0,2024-04-08T04:00:00Z,SHORT,2024-04-08T04:05:00Z,2303.78,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-08T01:00:00Z,2024-04-08T05:13:00Z,INITIAL_CONFIRMATION_STOP,2328.5,2280.4,18d8203d909e29ba64cc48ba4696ab64530987c34195f6527503699e64a997d7
STOP,-1.0,2024-04-08T04:00:00Z,LONG,2024-04-08T05:05:00Z,2324.52,EXPOSED_HISTORICAL_REGRESSION,True,0.27829313543599327,TARGET,2024-04-08T01:00:00Z,2024-04-08T05:15:00Z,RECLAIM_CONFIRMATION_TARGET,2302.96,2330.52,d8ba74ea7856580f7d7ec805f00101d5f71efae264b61138706fa33bd3d23dce
STOP,-1.0,2024-04-08T08:00:00Z,SHORT,2024-04-08T08:15:00Z,2339.73,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-08T05:00:00Z,2024-04-09T10:14:00Z,INITIAL_CONFIRMATION_STOP,2354.03,2302.98,2d614b690904cb032b83124f54f73d3ef9429d088c8a5d9545b40b5b6ceb00aa
STOP,-1.0,2024-04-08T12:00:00Z,LONG,2024-04-08T13:35:00Z,2341.81,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-08T09:00:00Z,2024-04-08T15:06:00Z,INITIAL_CONFIRMATION_STOP,2331.84,2354.03,113db5f15a8a244bfc362c1a257260174e8567c906542335ef506e6250f3b713
TARGET,1.5269035532995028,2024-04-08T20:00:00Z,LONG,2024-04-08T20:25:00Z,2332.06,EXPOSED_HISTORICAL_REGRESSION,True,0.8672168042010509,TARGET,2024-04-08T17:00:00Z,2024-04-09T04:13:00Z,INITIAL_CONFIRMATION_TARGET,2318.73,2343.62,4ede55500754af9ae02785d08f21f85bfd04c66e198d333a5eac35705c9e51a0
STOP,-1.0,2024-04-09T02:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-08T21:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2318.73,550be04a73fa28fd35e8562a0cea89da143f7afa43051e7c1446553c81e5aeba
TARGET,0.3027989821882866,2024-04-09T04:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-09T01:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2342.09,9fabdc906f700a599014767543566ebc2d003d5826c7a4de71f51439accb9067
STOP,-1.0,2024-04-09T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-09T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2336.97,23a27665cc189770af66c6e81e5bb38d73f5b16ce27c8b51f87008b3c1c7f109
TARGET,1.0536540240518395,2024-04-09T15:00:00Z,SHORT,2024-04-09T15:30:00Z,2347.87,EXPOSED_HISTORICAL_REGRESSION,True,0.2707498568975357,TARGET,2024-04-09T12:00:00Z,2024-04-09T18:51:00Z,INITIAL_CONFIRMATION_TARGET,2365.34,2343.14,1a44396e6aff1ba2fa1aae40c114073ab7a85d06fb44133b1ef916b77655fb9c
TARGET,0.09974025974026351,2024-04-09T20:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-09T17:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2343.14,1464820d351534359a4a60184885bacac98617ecb32194e952128a96f9cf0c8c
STOP,-1.0,2024-04-09T21:00:00Z,LONG,2024-04-09T22:55:00Z,2349.97,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-09T18:00:00Z,2024-04-10T15:30:00Z,INITIAL_CONFIRMATION_STOP,2338.32,2364.31,eaa272941e84a2a60bb0865d71c5da0384dee6dd6980fba85057b4dc4dda41f5
STOP,-1.0,2024-04-10T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-10T03:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2338.32,400bc7e3b1c8b09e45c5e6e5309b3952a0984f0ef75e5997fdc95a7ae2ab0166
TARGET,0.6409090909091025,2024-04-10T07:00:00Z,LONG,2024-04-10T07:10:00Z,2352.96,EXPOSED_HISTORICAL_REGRESSION,True,0.3207317073170936,TARGET,2024-04-10T04:00:00Z,2024-04-10T07:31:00Z,INITIAL_CONFIRMATION_TARGET,2344.76,2355.59,51761972ccb3590e08e3f19016b87ffaf18a204f4c4ecba67fa9b727975ec7b2
TARGET,1.194008559201166,2024-04-10T11:00:00Z,SHORT,2024-04-10T11:05:00Z,2353.81,EXPOSED_HISTORICAL_REGRESSION,True,1.4296998420220903,TARGET,2024-04-10T08:00:00Z,2024-04-10T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2360.14,2344.76,2f44c6b99606f6f4536ed1288af37d2563ee662cb5af5d4f7fef3c3091246bab
TARGET,1.3159090909090894,2024-04-10T19:00:00Z,LONG,2024-04-10T20:35:00Z,2344.34,EXPOSED_HISTORICAL_REGRESSION,True,0.6330128205128086,TARGET,2024-04-10T16:00:00Z,2024-04-11T21:07:00Z,INITIAL_CONFIRMATION_TARGET,2319.38,2360.14,0e1b24697f6124c3d221559bdfb0c894869392b919241d84205673a86781f854
STOP,-1.0,2024-04-10T20:00:00Z,SHORT,2024-04-10T20:05:00Z,2333.89,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-10T17:00:00Z,2024-04-11T20:08:00Z,INITIAL_CONFIRMATION_STOP,2352.38,2319.38,c7510744d3bb50905b933af7e2b194513b4fbc43d5b9feb6593d08ff87a4543e
STOP,-1.0,2024-04-10T23:00:00Z,LONG,2024-04-10T23:05:00Z,2331.02,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-10T20:00:00Z,2024-04-11T11:51:00Z,INITIAL_CONFIRMATION_STOP,2325.85,2352.38,306f704eae054b1c5ea76df17831c7bee12ba21f2cb3b8b919480482a1ac67ad
TARGET,3.2414486921530736,2024-04-11T09:00:00Z,SHORT,2024-04-11T09:05:00Z,2339.43,EXPOSED_HISTORICAL_REGRESSION,True,1.8106666666666569,TARGET,2024-04-11T06:00:00Z,2024-04-11T11:51:00Z,INITIAL_CONFIRMATION_TARGET,2346.93,2325.85,3545e78ea6a492c34c58ab05920495bc03b9aa5002bd1f617a7d7ce61d8efb5e
TARGET,0.6518345042935164,2024-04-11T14:00:00Z,LONG,2024-04-11T14:05:00Z,2338.08,EXPOSED_HISTORICAL_REGRESSION,True,0.7189277010560478,TARGET,2024-04-11T11:00:00Z,2024-04-11T16:47:00Z,INITIAL_CONFIRMATION_TARGET,2325.77,2346.93,3f747f6f813594ab098d4fc59859140832b79fa3ab8c47e5576abc2596013db1
STOP,-1.0,2024-04-11T19:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-11T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2325.77,74218b21925f5fd761b6833a0f705d7ae95ceefce7dd0d73a2f5c185106df6a9
STOP,-1.0,2024-04-12T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-12T01:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2325.77,aaaf8a62ee80f64a068a0c48d1ebe077d0e85e410ba688d91a89a7eef1aaa05d
STOP,-1.0,2024-04-12T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-12T05:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2325.77,7f221adad41e3cae11439268b51f13e968409454d9f58e00a25bef116797ff54
TARGET,0.02512155591571744,2024-04-12T10:00:00Z,LONG,2024-04-12T10:05:00Z,2395.0,EXPOSED_HISTORICAL_REGRESSION,True,0.040296052631561476,TARGET,2024-04-12T07:00:00Z,2024-04-12T10:08:00Z,INITIAL_CONFIRMATION_TARGET,2382.84,2395.49,07a8de74299b1f74e01e184dc5af55025a3f62cd5bd64c31bd1d7e8690a5d86c
STOP,-1.0,2024-04-12T14:00:00Z,SHORT,2024-04-12T14:10:00Z,2395.32,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-12T11:00:00Z,2024-04-12T16:42:00Z,INITIAL_CONFIRMATION_STOP,2400.67,2382.84,f31f424c89285536e5cdd52f40aacc572910d88813ac0caed052b0d82ba9ac5d
STOP,-1.0,2024-04-15T03:00:00Z,LONG,2024-04-15T19:45:00Z,2356.16,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-12T22:00:00Z,2024-04-23T04:36:00Z,RECLAIM_CONFIRMATION_STOP,2324.37,2431.52,4cc1de60ef502ae7dcde0af843f9076f9c5d311aa8d9ab57c8e9c60afd39d2e7
TARGET,1.001028277634937,2024-04-15T04:00:00Z,SHORT,2024-04-15T04:15:00Z,2352.17,EXPOSED_HISTORICAL_REGRESSION,True,0.8902379796017386,TARGET,2024-04-15T01:00:00Z,2024-04-15T17:06:00Z,INITIAL_CONFIRMATION_TARGET,2372.76,2333.84,6299f829ad3e7dda4c223d25b16d9e6ec3762761ff257b643af178eea627d8f0
STOP,-1.0,2024-04-15T07:00:00Z,LONG,2024-04-15T08:55:00Z,2361.69,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-15T04:00:00Z,2024-04-15T11:32:00Z,INITIAL_CONFIRMATION_STOP,2348.42,2372.76,011daa56fa98fb7550472e8a3513994333f423ee55dd82ea8c70046f115dd3ee
TARGET,0.5042643923240899,2024-04-15T11:00:00Z,SHORT,2024-04-15T11:30:00Z,2349.8,EXPOSED_HISTORICAL_REGRESSION,True,0.1084053417124986,TARGET,2024-04-15T08:00:00Z,2024-04-15T11:32:00Z,INITIAL_CONFIRMATION_TARGET,2362.53,2348.42,c6616d834e4c2e07eaa9b3c6be1c723868cb78d54da72cb5d871b8e5bf56d7fe
STOP,-1.0,2024-04-15T14:00:00Z,LONG,2024-04-15T14:05:00Z,2357.43,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-15T11:00:00Z,2024-04-15T16:42:00Z,INITIAL_CONFIRMATION_STOP,2344.86,2362.53,2e795286906331d7af067c55c3abd47001aa1cbe96edc6c018adf1f6daf57f1b
TARGET,0.3099601593625352,2024-04-15T17:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-15T14:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2344.86,dcccfba44e7292b306e79bc2c9ba31d966aed8ef834fde169593d97f295c2873
TARGET,0.12427657630217456,2024-04-15T20:00:00Z,LONG,2024-04-15T20:05:00Z,2357.15,EXPOSED_HISTORICAL_REGRESSION,True,0.12667887667887862,TARGET,2024-04-15T17:00:00Z,2024-04-15T20:26:00Z,INITIAL_CONFIRMATION_TARGET,2324.39,2361.3,ce91e16681e9f4d9c768742d98a09cfad899365bca324f4c2f5a0c4a377a1895
STOP,-1.0,2024-04-16T04:00:00Z,SHORT,2024-04-16T09:35:00Z,2375.41,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-16T01:00:00Z,2024-04-16T18:07:00Z,INITIAL_CONFIRMATION_STOP,2392.23,2324.39,7c0bad838abca6ac889fcaa779dd3f90508a7a8d4d9fc2c05b200c3f873f4395
STOP,-1.0,2024-04-16T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-16T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2392.23,3c671aa950042e3cc134dea21ff3ccbef63c6b2472ae86b291b680513681be18
TARGET,2.383050847457842,2024-04-16T09:00:00Z,SHORT,2024-04-16T09:30:00Z,2381.41,EXPOSED_HISTORICAL_REGRESSION,True,0.2537688442211021,TARGET,2024-04-16T06:00:00Z,2024-04-16T09:31:00Z,INITIAL_CONFIRMATION_TARGET,2389.37,2379.39,6b16eae33b4176afbb6aa3515fe72b02fc63e105ac09a8b8e6c05874889efcb9
TARGET,1.8279569892473655,2024-04-16T13:00:00Z,LONG,2024-04-16T13:05:00Z,2372.55,EXPOSED_HISTORICAL_REGRESSION,True,1.7742616033754932,TARGET,2024-04-16T10:00:00Z,2024-04-16T18:04:00Z,INITIAL_CONFIRMATION_TARGET,2363.07,2389.37,2d0eb5531e68906e5679d6ae67c2ffa441d6840b138c6455b4d12e0fbd56ab6d
TARGET,4.842016806722828,2024-04-16T22:00:00Z,SHORT,2024-04-16T23:30:00Z,2385.46,EXPOSED_HISTORICAL_REGRESSION,True,1.696664080682708,TARGET,2024-04-16T19:00:00Z,2024-04-17T19:45:00Z,INITIAL_CONFIRMATION_TARGET,2398.35,2363.59,4fc0419b9eed688efb35b8bf1e3a8d26e33b56fc8ff63f111f263cd7d1e8dafc
STOP,-1.0,2024-04-17T06:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-17T03:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2398.35,881956b01a62923720cfa9f3110f7d2bb4b4fffdb1559347f494509b0fad2892
TARGET,0.27039627039623876,2024-04-17T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-17T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2380.84,352b25e8e733494f40b221c239625ff26859891359cb4072346cacbc5241077c
STOP,-1.0,2024-04-17T15:00:00Z,SHORT,2024-04-17T15:10:00Z,2386.89,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-17T12:00:00Z,2024-04-17T16:45:00Z,INITIAL_CONFIRMATION_STOP,2394.36,2372.77,f2709be95f0388ad38a12a1fe5ea8b2dfd638eb661244f9bdce78ddf87d74544
STOP,-1.0,2024-04-17T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-17T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2394.36,00710f80c7b5c7980436b226daff08ce47804a5eb0fd393a3654eaf3295a0ac0
STOP,-1.0,2024-04-17T22:00:00Z,LONG,2024-04-18T03:00:00Z,2367.95,EXPOSED_HISTORICAL_REGRESSION,True,2.0820165537998605,TARGET,2024-04-17T19:00:00Z,2024-04-19T04:27:00Z,RECLAIM_CONFIRMATION_TARGET,2354.66,2395.62,fa22d7cc062e005c474ea7b43e9324ebb2c64363b4f81c2caa11a24e68bb7bdd
TARGET,3.0580568720378887,2024-04-18T04:00:00Z,LONG,2024-04-18T04:05:00Z,2371.83,EXPOSED_HISTORICAL_REGRESSION,True,2.2743785850860307,TARGET,2024-04-18T01:00:00Z,2024-04-19T04:27:00Z,INITIAL_CONFIRMATION_TARGET,2361.37,2395.62,e17e1bdbe09c9de970ee4a0cb6681d6b69f2492773a76010359a87423a112a16
STOP,-1.0,2024-04-18T13:00:00Z,SHORT,2024-04-18T13:15:00Z,2377.83,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-18T10:00:00Z,2024-04-18T13:25:00Z,INITIAL_CONFIRMATION_STOP,2381.01,2361.37,a7783103c73f9ed070d97336bf212955d2f14d92cceb8f69b49f8c0a73bf90d0
TARGET,0.7878440366972532,2024-04-18T19:00:00Z,SHORT,2024-04-18T23:35:00Z,2378.53,EXPOSED_HISTORICAL_REGRESSION,True,0.08565459610028177,TARGET,2024-04-18T16:00:00Z,2024-04-18T23:49:00Z,INITIAL_CONFIRMATION_TARGET,2392.89,2377.3,acf9247e6b835c68ae68360cde79036352eab516d3056f841bf9aa9b7ad78667
TARGET,0.26427406199018955,2024-04-18T20:00:00Z,LONG,2024-04-19T04:15:00Z,2389.31,EXPOSED_HISTORICAL_REGRESSION,True,0.18200305033044809,TARGET,2024-04-18T17:00:00Z,2024-04-19T04:21:00Z,INITIAL_CONFIRMATION_TARGET,2369.64,2392.89,33ea777304dbad449f0f75eb29c56c450386560c519c1d1caa7793109d754f0c
STOP,-1.0,2024-04-18T23:00:00Z,SHORT,2024-04-18T23:45:00Z,2377.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-18T20:00:00Z,2024-04-19T04:11:00Z,INITIAL_CONFIRMATION_STOP,2389.38,2369.64,708ef2593ca2a3a451c9a9f88ca83cac2fdc7c3fc3ca82ed0d1be851e91ae399
TARGET,0.6623963828183855,2024-04-19T07:00:00Z,SHORT,2024-04-19T07:45:00Z,2381.3,EXPOSED_HISTORICAL_REGRESSION,True,0.20414847161572172,TARGET,2024-04-19T04:00:00Z,2024-04-19T14:12:00Z,INITIAL_CONFIRMATION_TARGET,2417.94,2373.82,fb624df2f6f9d29882f7b06dfc8ca47faabdff13050cb3d2f6215338e6dca04d
TARGET,0.5634241245136057,2024-04-19T13:00:00Z,SHORT,2024-04-19T14:05:00Z,2377.3,EXPOSED_HISTORICAL_REGRESSION,True,0.20951234196267832,TARGET,2024-04-19T10:00:00Z,2024-04-19T14:12:00Z,INITIAL_CONFIRMATION_TARGET,2393.91,2373.82,f7e12278f49a0798867a250851e43ce7ae56bd7cac013edc043c4384b92d88d8
STOP,-1.0,2024-04-19T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-19T11:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2393.91,4c7f9f590620612f0015e2fccfb844bb6c3c232f679d262e46725e5eafae2279
TARGET,2.6054888507719114,2024-04-19T17:00:00Z,LONG,2024-04-19T17:20:00Z,2388.97,EXPOSED_HISTORICAL_REGRESSION,True,0.3072139303482635,TARGET,2024-04-19T14:00:00Z,2024-04-19T18:03:00Z,INITIAL_CONFIRMATION_TARGET,2372.89,2393.91,1b81b5a6130cb4fbc2a8090552f91515c781bd6066d7b6c050cb6161e848801d
TARGET,1.027177700348455,2024-04-19T23:00:00Z,SHORT,2024-04-19T23:05:00Z,2387.19,EXPOSED_HISTORICAL_REGRESSION,True,0.9668695064232736,TARGET,2024-04-19T20:00:00Z,2024-04-22T05:59:00Z,INITIAL_CONFIRMATION_TARGET,2401.98,2372.89,624a6d63e40256b9c9121de4083577860ae11a092234f8eeacfcb27c115a7837
STOP,-1.0,2024-04-22T12:00:00Z,LONG,2024-04-22T12:25:00Z,2363.29,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-04-22T09:00:00Z,2024-04-22T14:07:00Z,INITIAL_CONFIRMATION_STOP,2351.6,2401.98,14b26085fa3921b23571a741be84c7fe7f4b4b5ab481f8a8a638a627b84a756b
STOP,-1.0,2024-04-22T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-04-22T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2363.73,d60a3ee874ab97c3ff56fc1ff07fd0f12baaa79f1a3a5838683974fe0bd3c0a5
