broken_m5_control_identity,broken_m5_control_level,confirmation_at,confirmation_bar_identity,control_entry_at,control_entry_price,control_stop,deadline,decision_at,delta_vs_original_r,direction,distance_ratio_to_control,dollars_at_50_max_case_risk,effective_stop_policy,entry_at,entry_policy,entry_price,filled,geometry_sha256,mae_r,mfe_r,month,net_r,original_net_r,original_outcome,original_resolution_at,outcome,policy_result_sha256,resolution_at,retest_disposition,retest_expiry_at,retest_fill_at,retest_level,retest_opportunity,retest_used,route,row_sha256,source_h1_swing_identity,stop,stop_atr14,stop_buffer,stop_fallback_reason,stop_policy,stop_replaced_control,stop_source_identity,stop_source_known_at,stop_source_level,target,trade_identity
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-04-01T10:50:00Z,CONTROL_NEXT_M1_OPEN,2258.82,True,ff78251b2c6c906d292f136b8d6051196da9a9fa59cbb96cc9e3023455f97710,1.1654571843250934,4.394775036284581,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,1431fe55e0fbcd87bbd6569b1478af3f549a50b754af1b8a51d2d063d08eebc4,2024-04-02T12:31:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,False,INITIAL_CONFIRMATION_STOP,ff45bb2701d21d92126672bc4acf423d3f6e70d8080c7b4d684aa292cdae4ccf,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2265.71,,,,CONTROL_V2_FILLED_STOP,False,,2024-04-01T10:50:00Z,2265.71,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,0.6403172299398584,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-04-01T10:50:00Z,CONTROL_NEXT_M1_OPEN,2258.82,True,693c9a2e6cba4085833e27ea4a19dfdbba8a4f1fc1cad3922403152b0bab9747,1.3418602768557901,6.863433983648009,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,5a24916dbc567408d9f4cfd6743010fa8a43c2b2ce7dcad5ce2f47b062f4d3a9,2024-04-02T12:30:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,False,INITIAL_CONFIRMATION_STOP,66681c84394c14117e7f131c5776190ade19a85ea84e35eb1d009f61d12e6aa7,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2263.2317857142857,1.4357142857142142,0.07178571428571072,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,0e8a60ae5bce64502fe32e429c0e6110dbd59bef46dd059a77f28838f83ef2e8,2024-04-01T10:45:00Z,2263.16,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,0.6871034625751382,-50.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-04-01T10:50:00Z,CONTROL_NEXT_M1_OPEN,2258.82,True,82b122147ee4b01e7fa0d828e921077af07e5c4ae6813f8f919a62fad1f21eff,1.2504903587917393,6.396089200036581,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,6f3e237be95eb5c6de82fb81ee6ff35b7d9eaa57a3e3ea89acdfaa47187c858f,2024-04-02T12:30:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,False,INITIAL_CONFIRMATION_STOP,f6821509425848e3e801c4f0aeabea704d2346cc05476989258a5e4a732c9757,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2263.554142857143,2.2828571428570803,0.11414285714285402,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,797009813bbacf82b78387ec704a62981acdc8b841c3f63b5bc652eec7106d21,2024-04-01T09:30:00Z,2263.44,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-04-01T10:50:00Z,CONTROL_NEXT_M1_OPEN,2258.82,True,19510575196a857e60169426428b410ea9afbab9b26a7c0d0c39fa43e9e0fd85,1.1654571843250934,4.394775036284581,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,f80044fd154c54e0c6ba46334cffde80c2ff9115df8032e1f5d8d3f426587465,2024-04-02T12:31:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,False,INITIAL_CONFIRMATION_STOP,7d6382126ae81463417a12f75146ed96129f25bb7a208e41c5ca360132e7628b,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2265.71,8.409999999999984,0.4204999999999992,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2024-04-01T10:00:00Z,2265.71,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-04-01T11:04:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2259.54,True,ff78251b2c6c906d292f136b8d6051196da9a9fa59cbb96cc9e3023455f97710,1.1847649918962495,5.024311183144187,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,91a3788ac2e0653bc5f6d9db40d04c975c36c8890de99b476846ace088b2d724,2024-04-02T12:31:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,5047a5751dfab7a5d1460d950d4fa0fc958913441bc654589202a01f23d1f1dd,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2265.71,,,,CONTROL_V2_FILLED_STOP,False,,2024-04-01T10:50:00Z,2265.71,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,0.6403172299398584,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-04-01T11:04:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2259.54,True,693c9a2e6cba4085833e27ea4a19dfdbba8a4f1fc1cad3922403152b0bab9747,1.4085324562251502,8.397020412111766,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,c1bc527638445bbf802f5bcacb6b6caa41b17efff2522ecc3cdde1ddba3e7f9c,2024-04-02T12:30:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,7a5482d4b3f6c0bb1947e5ec5cd643dd4e90b9c27a437598ea54fa7db9e89a40,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2263.2317857142857,1.4357142857142142,0.07178571428571072,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,0e8a60ae5bce64502fe32e429c0e6110dbd59bef46dd059a77f28838f83ef2e8,2024-04-01T10:45:00Z,2263.16,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,0.6871034625751382,-50.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-04-01T11:04:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2259.54,True,82b122147ee4b01e7fa0d828e921077af07e5c4ae6813f8f919a62fad1f21eff,1.2954197658279336,7.722694757820644,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,b66276021daf589155ff2d6d62847256baf083cc666c74f11be12b336ec05cc4,2024-04-02T12:30:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,25797dceadb5877cd85f9ed7edad163d0f55e8e258dc1a6ac2c5f3a4eeaad2d5,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2263.554142857143,2.2828571428570803,0.11414285714285402,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,797009813bbacf82b78387ec704a62981acdc8b841c3f63b5bc652eec7106d21,2024-04-01T09:30:00Z,2263.44,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-04-01T11:04:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2259.54,True,19510575196a857e60169426428b410ea9afbab9b26a7c0d0c39fa43e9e0fd85,1.1847649918962495,5.024311183144187,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,STOP,ca192650e9f6404077e58642c094331981bbafc91f400e5b0f3804606d52daf4,2024-04-02T12:31:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,3ff2bf816f7d5ffc8f6f573b37d05ece92e41f67df611bcc0aa7d0cb9e190f35,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2265.71,8.409999999999984,0.4204999999999992,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2024-04-01T10:00:00Z,2265.71,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-04-01T10:50:00Z,CONFIRMED_25_75_RETEST_SPLIT,2258.82,True,ff78251b2c6c906d292f136b8d6051196da9a9fa59cbb96cc9e3023455f97710,1.1799380400034605,4.866927146429285,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,SPLIT_STOP_STOP,3ff87f040d1836b1299faf69dab2b69d69d44d496b97968c4616498410cde3a1,2024-04-02T12:31:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,609a40a64e41bf1d0684d7bbccd1bdcc96ea8f339f4091852c7a81482bb55fe1,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2265.71,,,,CONTROL_V2_FILLED_STOP,False,,2024-04-01T10:50:00Z,2265.71,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
3f540fa2aa21933fb16295641436922a362c67572d58949ed4e85706fc3d87f1,2259.54,2024-04-01T10:50:00Z,8759d6353ce8af5c3c5a28a62b187de52eda397053621647531d7f049f1a2339,2024-04-01T10:50:00Z,2258.82,2265.71,2024-05-01T00:00:00Z,2024-04-01T10:00:00Z,0.0,SHORT,0.6403172299398584,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-04-01T10:50:00Z,CONFIRMED_25_75_RETEST_SPLIT,2258.82,True,693c9a2e6cba4085833e27ea4a19dfdbba8a4f1fc1cad3922403152b0bab9747,1.3918644113828103,8.013623804995827,2024_04,-1.0,-1.0,STOP,2024-04-02T12:31:00Z,SPLIT_STOP_STOP,1d3fd077f2d0fcda88a12ab58cc5d254b8bc0c3e69d21b4c182474b670da356c,2024-04-02T12:30:00Z,FIRST_RETEST_FILLED,2024-04-01T11:05:00Z,2024-04-01T11:04:00Z,2259.54,True,True,INITIAL_CONFIRMATION_STOP,e6905905bd17987c515ebfd864ec7bdc19ab744186a09ba6b856fafdc31ad9ee,5acfe40c2dfa36463ba827976ece20e899863ff1cc7dca3044dca6419265a2a7,2263.2317857142857,1.4357142857142142,0.07178571428571072,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,0e8a60ae5bce64502fe32e429c0e6110dbd59bef46dd059a77f28838f83ef2e8,2024-04-01T10:45:00Z,2263.16,2202.27,3514226bf0cc8c0389a1d37e9ff6e6f2102fec0bc3b1ea9f86b1ebd0cdf15cd9
