control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2024-05-01T06:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-05-01T03:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2336.22,a08ad5fefbb758d26bbb5568715836d12e4c57d89208d3d42d237d661f983456
STOP,-1.0,2024-05-01T10:00:00Z,LONG,2024-05-01T12:50:00Z,2291.23,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-05-01T07:00:00Z,2024-05-03T16:34:00Z,INITIAL_CONFIRMATION_STOP,2281.73,2336.22,21db60717a74f1d0011ae33f2154ec68155d6ff28eadfa6a978063c35a9763e7
STOP,-1.0,2024-05-01T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-05-01T09:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2281.73,7daeba62ed73a5c3a5b9d32783e3c4b75c9200a46ccad3d1b920ca94f8e040ca
TARGET,5.281671159029605,2024-05-02T02:00:00Z,SHORT,2024-05-02T05:50:00Z,2318.96,EXPOSED_HISTORICAL_REGRESSION,True,3.9690831556502757,TARGET,2024-05-01T21:00:00Z,2024-05-03T16:34:00Z,INITIAL_CONFIRMATION_TARGET,2328.34,2281.73,d8f82996b94883315d3f0305dbf139342f08a15d3e593dda839a0e6641781a6b
TARGET,3.428571428571541,2024-05-02T07:00:00Z,SHORT,2024-05-02T08:05:00Z,2317.52,EXPOSED_HISTORICAL_REGRESSION,True,2.417594654788418,TARGET,2024-05-02T04:00:00Z,2024-05-02T13:29:00Z,INITIAL_CONFIRMATION_TARGET,2326.5,2295.81,0eeef9238c88b28ea70dc21e2615f329a1148bb1f18ef7d83c56f90be77ce478
STOP,-1.0,2024-05-02T19:00:00Z,LONG,2024-05-02T20:50:00Z,2305.8,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-05-02T16:00:00Z,2024-05-03T16:33:00Z,INITIAL_CONFIRMATION_STOP,2285.51,2326.5,cc626db7943d7c3f63d49cd00b42d637292dd423fdf61f41f3350715690aee46
STOP,-1.0,2024-05-03T02:00:00Z,SHORT,2024-05-03T02:05:00Z,2303.82,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-05-02T21:00:00Z,2024-05-03T15:30:00Z,INITIAL_CONFIRMATION_STOP,2309.5,2285.51,f4a45a7c77b1563c228907bca841cc8af87d493f43e85b4b464611fe14721210
STOP,-1.0,2024-05-03T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-05-03T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2285.51,bbe138cecae5696e313f0738173ef73ae35f1b55d6f32b047490a447cf4272c6
STOP,-1.0,2024-05-03T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-05-03T10:00:00Z,,NO_TRADE_TARGET_BEFORE_RECLAIM,,2308.79,9a716c4a9ba6d01b4d37a90ac4839f2ef7f37771068da6e00fcecb1c0805f5e5
TARGET,0.11157024793388391,2024-05-03T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-05-03T12:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2297.8,3be740bfe3b02298f98d5a0661e137e0e8d6f56e66dcee6dce6c3cee5d25319a
