control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2024-09-04T17:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-04T14:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2471.93,4c25b7b87eb63ba6b45a7138b829ae8dd2cf0a0de93da48d7d9684a05775b40e
STOP,-1.0,2024-09-04T20:00:00Z,SHORT,2024-09-04T20:25:00Z,2495.16,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-04T17:00:00Z,2024-09-05T08:51:00Z,INITIAL_CONFIRMATION_STOP,2500.27,2482.11,26333db69850e7c2c0725703cbe039e9ed209480dab8e3433e73513bc8bba924
TARGET,0.9908883826879351,2024-09-05T03:00:00Z,LONG,2024-09-05T04:10:00Z,2496.96,EXPOSED_HISTORICAL_REGRESSION,True,0.6095764272559936,TARGET,2024-09-04T22:00:00Z,2024-09-05T08:51:00Z,INITIAL_CONFIRMATION_TARGET,2491.53,2500.27,01649be2312e596e3e77dae211f2604e1b35f56131126c9a5d30bd8ed6b1cfde
STOP,-1.0,2024-09-05T07:00:00Z,SHORT,2024-09-05T07:05:00Z,2494.49,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-05T04:00:00Z,2024-09-05T08:49:00Z,INITIAL_CONFIRMATION_STOP,2499.33,2491.53,5a84da44aaa0a50e6f653d530b30c0f154172036e3ff8f52fb1f7129d538556d
STOP,-1.0,2024-09-05T18:00:00Z,SHORT,2024-09-05T18:10:00Z,2505.68,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-05T15:00:00Z,2024-09-06T15:30:00Z,INITIAL_CONFIRMATION_STOP,2523.47,2493.86,97a49e264b49b2d70807017751962f2e3174686b9a858fc12fd39b8609b557f4
TARGET,0.7370766488413663,2024-09-05T21:00:00Z,LONG,2024-09-05T21:05:00Z,2515.91,EXPOSED_HISTORICAL_REGRESSION,True,0.6336965632858381,TARGET,2024-09-05T18:00:00Z,2024-09-06T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2503.98,2523.47,7d1df76a6ec46d09a835a9e6ee7cbff7d946b80ab1a715c5aa676d90082aa3f7
STOP,-1.0,2024-09-06T05:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-06T02:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2503.98,e6511056d986234622386e847cdb898eb7999a13d60f8797deff7a7a9b3a45d5
TARGET,0.6529080675422262,2024-09-06T11:00:00Z,SHORT,2024-09-06T11:05:00Z,2516.38,EXPOSED_HISTORICAL_REGRESSION,True,0.607664233576627,TARGET,2024-09-06T08:00:00Z,2024-09-06T15:10:00Z,INITIAL_CONFIRMATION_TARGET,2521.86,2513.05,25d0b41df653dd498554cc2cf3e6ef4ccb972dd6b90ecff61ce8f6bfe636eb62
STOP,-1.0,2024-09-06T14:00:00Z,LONG,2024-09-06T14:20:00Z,2519.93,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-06T11:00:00Z,2024-09-06T14:50:00Z,INITIAL_CONFIRMATION_STOP,2515.56,2521.86,94efe12e969b0154b5caf6a41c35b68b4ca6dbcf1fe81b755cf3e642f75ebc6e
TARGET,3.5895833333331537,2024-09-06T22:00:00Z,LONG,2024-09-06T22:50:00Z,2496.68,EXPOSED_HISTORICAL_REGRESSION,True,2.824652777777779,TARGET,2024-09-06T19:00:00Z,2024-09-12T15:41:00Z,INITIAL_CONFIRMATION_TARGET,2485.16,2529.22,afb7f6d61897f17995516f69dc92b039cbd8dcc827e975a06482cff9ad681f4f
STOP,-1.0,2024-09-09T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-09T01:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2485.16,2ce84ad5975a69733b643648de1d189deb0a78cd06348c4ed40ecf4ccea7e076
TARGET,1.2365269461078474,2024-09-09T12:00:00Z,LONG,2024-09-09T12:20:00Z,2495.87,EXPOSED_HISTORICAL_REGRESSION,True,0.4504854368932476,TARGET,2024-09-09T09:00:00Z,2024-09-09T15:25:00Z,INITIAL_CONFIRMATION_TARGET,2485.57,2500.51,680121b0d16846067d77e37ddcfbb470da02e45f455955b86b311978ca9f1b68
STOP,-1.0,2024-09-09T19:00:00Z,SHORT,2024-09-09T20:55:00Z,2500.38,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-09T16:00:00Z,2024-09-09T23:38:00Z,RECLAIM_CONFIRMATION_STOP,2506.57,2485.57,f09e063077e7c32509b8542a2e36cc3bd125d4ccd83d7ecec817052d273b0bdd
TARGET,0.07380738073809072,2024-09-09T20:00:00Z,LONG,2024-09-09T20:35:00Z,2504.24,EXPOSED_HISTORICAL_REGRESSION,True,0.09249084249086571,TARGET,2024-09-09T17:00:00Z,2024-09-09T20:35:00Z,INITIAL_CONFIRMATION_TARGET,2493.32,2505.25,d8e29a1ed25d0239c440b608d27b14aced8fcfb3474828bf0a1bb84b989660d4
STOP,-1.0,2024-09-09T23:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-09T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2493.32,41841647ca4f807481e3c28f18f01f29b108ef9faae1fb1b2736db98309f330f
STOP,-1.0,2024-09-10T05:00:00Z,SHORT,2024-09-10T05:05:00Z,2502.64,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-10T02:00:00Z,2024-09-10T10:38:00Z,INITIAL_CONFIRMATION_STOP,2507.68,2493.32,bd6220a4ccacc2445df44db931ff473068aab0b126ffd4a3d9788732639cd3e6
STOP,-1.0,2024-09-10T11:00:00Z,LONG,2024-09-10T12:35:00Z,2503.48,EXPOSED_HISTORICAL_REGRESSION,True,1.2574850299400104,TARGET,2024-09-10T08:00:00Z,2024-09-10T13:16:00Z,RECLAIM_CONFIRMATION_TARGET,2500.14,2507.68,88b87b11d6d09ed0af7a404795ca011d99d74b4b8c42763c51a021fe358b4db2
STOP,-1.0,2024-09-10T13:00:00Z,SHORT,2024-09-10T14:20:00Z,2504.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-10T10:00:00Z,2024-09-10T15:36:00Z,RECLAIM_CONFIRMATION_STOP,2509.71,2500.81,6664267421851f63287fed1105cd38727e16d4a5367d61a6ba98c256e9642892
TARGET,0.3669064748202227,2024-09-10T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-10T11:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2507.76,33f63bc0f496dbce6e1f6332fba8734178b1b1654e98a132651650825453fb20
STOP,-1.0,2024-09-10T21:00:00Z,SHORT,2024-09-10T21:05:00Z,2512.82,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-10T18:00:00Z,2024-09-11T02:57:00Z,INITIAL_CONFIRMATION_STOP,2518.47,2500.92,87e513619b77e766498e32c3263ec3c380c8a9442ffe592cf34411e361586e72
STOP,-1.0,2024-09-11T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-11T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2500.92,cf1a0f49d1df691c33e067fe1edc29f7729e60b47fa7c22e72cce58f5ec3a98f
TARGET,1.9746300211416723,2024-09-11T12:00:00Z,SHORT,2024-09-11T13:05:00Z,2521.54,EXPOSED_HISTORICAL_REGRESSION,True,0.8710106382978986,TARGET,2024-09-11T09:00:00Z,2024-09-11T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2529.06,2514.99,a6e6c090b13476d930ed9815e07ccc6fa8b259a61f24c7c164f2df00226e1ace
TARGET,0.9726123595505393,2024-09-11T20:00:00Z,LONG,2024-09-12T09:05:00Z,2520.44,EXPOSED_HISTORICAL_REGRESSION,True,0.4427324088340924,TARGET,2024-09-11T17:00:00Z,2024-09-12T15:41:00Z,INITIAL_CONFIRMATION_TARGET,2500.97,2529.06,016963b93fba6c4605a30757a132ed8cec3782e52c5ff9ee5c29600e903fc759
STOP,-1.0,2024-09-11T22:00:00Z,SHORT,2024-09-11T22:05:00Z,2510.45,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-11T19:00:00Z,2024-09-12T09:00:00Z,INITIAL_CONFIRMATION_STOP,2520.1,2500.97,099ee9d8522b4badcbe463a8cb3f471550c1df8d68825fcf9035db4d1c862125
TARGET,3.7546296296299415,2024-09-12T03:00:00Z,LONG,2024-09-12T04:05:00Z,2513.09,EXPOSED_HISTORICAL_REGRESSION,True,2.150306748466041,TARGET,2024-09-11T22:00:00Z,2024-09-12T09:00:00Z,INITIAL_CONFIRMATION_TARGET,2509.83,2520.1,8e6aa26e1f65fd35fbae279c67e3f6cdbf75df340cdd6ba72286c9f04b35d74a
TARGET,0.5024875621889958,2024-09-12T08:00:00Z,LONG,2024-09-12T08:10:00Z,2517.94,EXPOSED_HISTORICAL_REGRESSION,True,0.31304347826084433,TARGET,2024-09-12T05:00:00Z,2024-09-12T09:00:00Z,INITIAL_CONFIRMATION_TARGET,2511.04,2520.1,18f6b53a04c274b262e2391a85d98f04ac8611400fec783f76b7731499befcb6
STOP,-1.0,2024-09-12T12:00:00Z,SHORT,2024-09-12T13:55:00Z,2514.21,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-12T09:00:00Z,2024-09-12T15:20:00Z,INITIAL_CONFIRMATION_STOP,2522.27,2511.04,f2d941cd9e47071e05e226adde4903c67c5f3629e80f55285b8d0b311457707e
STOP,-1.0,2024-09-12T13:00:00Z,LONG,2024-09-12T13:05:00Z,2519.08,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-12T10:00:00Z,2024-09-12T13:53:00Z,INITIAL_CONFIRMATION_STOP,2514.56,2522.27,b611fea9154346469daa2f612c86865c7cb0ce2c9cae0263666668657255f2c1
STOP,-1.0,2024-09-12T21:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-12T18:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2513.04,57f76e94b55cb4f89970dfc41d9614cc5dae41a36729e7879fa42e29ff0f6574
STOP,-1.0,2024-09-13T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-13T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2563.16,888b7f03fb029b6fcbe9a24de9c6ec40fced061f27f08dfe0d29974f10e1edbe
STOP,-1.0,2024-09-13T19:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-13T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2563.75,9785948a769b4bca2e4c6f2ee6ebb81c0e3ecd465a4ee53c502f8dff1dd94d77
STOP,-1.0,2024-09-13T23:00:00Z,SHORT,2024-09-16T01:10:00Z,2577.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-13T20:00:00Z,2024-09-16T06:04:00Z,INITIAL_CONFIRMATION_STOP,2586.08,2563.75,482d4c63071cf0bf641a8cc2829a2aa6c06fa90c2867d8dd705531881daa57d8
TARGET,1.2374670184696832,2024-09-16T04:00:00Z,LONG,2024-09-16T05:15:00Z,2583.17,EXPOSED_HISTORICAL_REGRESSION,True,0.522441651705524,TARGET,2024-09-16T01:00:00Z,2024-09-16T06:04:00Z,INITIAL_CONFIRMATION_TARGET,2577.6,2586.08,36b0e27df27f05d2e08b05cab1cefcf991a48571b595618064160cdb05e02493
TARGET,3.376811594203247,2024-09-16T12:00:00Z,SHORT,2024-09-16T12:15:00Z,2586.17,EXPOSED_HISTORICAL_REGRESSION,True,2.441595441595653,TARGET,2024-09-16T09:00:00Z,2024-09-16T13:51:00Z,INITIAL_CONFIRMATION_TARGET,2589.68,2577.6,bbb93f67626aef612bfb344bfcdf2fdca23ae26d153bf14d852d1e3281b41571
STOP,-1.0,2024-09-16T13:00:00Z,LONG,2024-09-16T16:55:00Z,2588.7,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-16T10:00:00Z,2024-09-17T07:39:00Z,RECLAIM_CONFIRMATION_STOP,2575.27,2589.68,2d42e9c52555bcd3eb48a97d7a10fb0928b1f5c34e7e9cb4a366d4116c082ba5
STOP,-1.0,2024-09-16T16:00:00Z,LONG,2024-09-16T16:05:00Z,2584.36,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-16T13:00:00Z,2024-09-17T07:39:00Z,INITIAL_CONFIRMATION_STOP,2575.29,2589.68,0bd18f0fe77bc9f91bf13fad9c018ab4d561d4fc974bd906425860a7fc7a273f
TARGET,0.4962805526036286,2024-09-16T19:00:00Z,SHORT,2024-09-17T06:50:00Z,2577.67,EXPOSED_HISTORICAL_REGRESSION,True,0.2034188034188159,TARGET,2024-09-16T16:00:00Z,2024-09-17T07:39:00Z,INITIAL_CONFIRMATION_TARGET,2589.37,2575.29,a95415a56c2ee7c00b54a40eedd6cd635ad0a78b24dfd579e919c9cffc674d59
STOP,-1.0,2024-09-16T20:00:00Z,LONG,2024-09-16T20:05:00Z,2582.91,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-16T17:00:00Z,2024-09-17T07:38:00Z,INITIAL_CONFIRMATION_STOP,2576.18,2589.37,2492970eb9e83044b88ed00ace63e2c788755ccd4718f3f40db9fcbd8b8524ae
STOP,-1.0,2024-09-16T23:00:00Z,SHORT,2024-09-17T04:05:00Z,2580.91,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-16T20:00:00Z,2024-09-17T05:13:00Z,RECLAIM_CONFIRMATION_STOP,2584.5,2576.18,c2793e17549c23f8352956ff9b798f39058ab4a120ee21d6ce4cf802f2f0b30e
TARGET,0.09999999999996673,2024-09-17T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-16T22:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2584.16,b601b857751a09cc4c1280b60489b2865800cbd5fefa815a1ebbf1a24e1ad664
STOP,-1.0,2024-09-17T11:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-17T08:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2586.34,bfdc9f616394767025ac7e6884f980eb317fda8843750f23cc73ea70bb2519e1
TARGET,0.8200589970501703,2024-09-17T12:00:00Z,SHORT,2024-09-17T12:05:00Z,2577.61,EXPOSED_HISTORICAL_REGRESSION,True,0.3211991434689614,TARGET,2024-09-17T09:00:00Z,2024-09-17T12:23:00Z,INITIAL_CONFIRMATION_TARGET,2586.95,2574.61,3c09300be0655d3f2da9c83190313fa665e941e250ffdee8a65e8f79abdf9875
STOP,-1.0,2024-09-17T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-17T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2581.69,739962ea4f32e818f44c75f31eab39e8ccf9ee8766db5ef5be0d5de842a1df12
TARGET,1.7173637515843347,2024-09-17T23:00:00Z,LONG,2024-09-17T23:25:00Z,2569.63,EXPOSED_HISTORICAL_REGRESSION,True,1.4335981838819736,TARGET,2024-09-17T20:00:00Z,2024-09-18T21:00:00Z,INITIAL_CONFIRMATION_TARGET,2560.82,2582.26,72573fc9a7021379d9842528ec3198e361c6f313f32c70d8bb7bebd6ea2330d3
STOP,-1.0,2024-09-18T02:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-17T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2560.82,b389e516b9f5580b8359b0d5651bd17ea615ee6569d05ea979aad091a200682e
TARGET,0.02422145328717627,2024-09-18T11:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-18T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2571.7,b7080aedd5b81b08f93aef6326401dac38785f05d9ad560776f9b669df79700e
TARGET,0.42346368715084254,2024-09-18T17:00:00Z,SHORT,2024-09-18T17:05:00Z,2572.05,EXPOSED_HISTORICAL_REGRESSION,True,0.4610091743119351,TARGET,2024-09-18T14:00:00Z,2024-09-18T20:50:00Z,INITIAL_CONFIRMATION_TARGET,2580.77,2568.03,a906bb24d4323b46f3b49f295c149aff387372ea9c16295167099d605702f49d
STOP,-1.0,2024-09-18T20:00:00Z,LONG,2024-09-18T20:05:00Z,2574.38,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-18T17:00:00Z,2024-09-18T20:50:00Z,INITIAL_CONFIRMATION_STOP,2568.1,2580.77,cfcb5d0b0c7085b289849084b07a570ee953f189c21357cddb5ffc0a945367bb
TARGET,3.277688603531266,2024-09-19T03:00:00Z,LONG,2024-09-19T03:15:00Z,2558.39,EXPOSED_HISTORICAL_REGRESSION,True,3.622723330442403,TARGET,2024-09-18T22:00:00Z,2024-09-20T09:34:00Z,INITIAL_CONFIRMATION_TARGET,2546.86,2600.16,a84594984edea6e899d2982f7b849ca0bc0b63202f77ba9b718b919f07614624
TARGET,2.798449612403074,2024-09-19T07:00:00Z,LONG,2024-09-19T08:10:00Z,2566.95,EXPOSED_HISTORICAL_REGRESSION,True,2.1032298923369295,TARGET,2024-09-19T04:00:00Z,2024-09-20T09:34:00Z,INITIAL_CONFIRMATION_TARGET,2551.16,2600.16,22436a58fea427720e3617c53683d44de01568016816656c217fc83b5ad46803
STOP,-1.0,2024-09-19T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-19T05:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2551.16,972dd10eb4da2f4894146b256abc0f46aea97f11c641103411ba1a820b2c0f4a
STOP,-1.0,2024-09-19T15:00:00Z,SHORT,2024-09-19T15:35:00Z,2586.01,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-19T12:00:00Z,2024-09-20T08:36:00Z,INITIAL_CONFIRMATION_STOP,2594.89,2551.16,c53bdfa8c05584672306d07494c9975a69f3362f1f9463f858b28e5546c8482a
TARGET,0.2992738589211648,2024-09-19T19:00:00Z,LONG,2024-09-19T19:05:00Z,2588.9,EXPOSED_HISTORICAL_REGRESSION,True,0.31427072402937034,TARGET,2024-09-19T16:00:00Z,2024-09-20T08:36:00Z,INITIAL_CONFIRMATION_TARGET,2569.84,2594.89,cf94a7b7588b0a3f39609aa963a4f48d0c570539a8a195f0b045a3c08e95063a
STOP,-1.0,2024-09-19T23:00:00Z,SHORT,2024-09-20T04:20:00Z,2585.58,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-19T20:00:00Z,2024-09-20T06:02:00Z,INITIAL_CONFIRMATION_STOP,2592.72,2569.84,3a2c5a678f22b63f6b183dacbdd5af94ccf4d9546980bba566afcb0ec8791d05
STOP,-1.0,2024-09-20T03:00:00Z,LONG,2024-09-20T03:40:00Z,2587.73,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-19T22:00:00Z,2024-09-20T04:19:00Z,INITIAL_CONFIRMATION_STOP,2585.99,2592.72,429ee874c39d0e9454e7a4242f21e40cab27a9053a6ed647e4a08948d9596028
TARGET,0.18975903614454634,2024-09-20T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-20T04:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2592.72,61169f11d0269b1946f6181abed001ef7087c70578c479eb23de6894bf881ee2
STOP,-1.0,2024-09-20T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-20T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2602.58,c82e8383b7c4f6e1c8242a3d0c39e76f09b8d0c12c8759228821740edaea583d
STOP,-1.0,2024-09-20T22:00:00Z,SHORT,2024-09-23T03:45:00Z,2618.6,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-20T19:00:00Z,2024-09-23T05:36:00Z,INITIAL_CONFIRMATION_STOP,2625.79,2602.7,102e887e22db154a5effbf63476355270657fb36a46547c858df01bccc533c54
STOP,-1.0,2024-09-23T02:00:00Z,LONG,2024-09-23T05:35:00Z,2623.4,EXPOSED_HISTORICAL_REGRESSION,True,0.3265027322404125,TARGET,2024-09-20T21:00:00Z,2024-09-23T05:36:00Z,RECLAIM_CONFIRMATION_TARGET,2616.08,2625.79,46a1a73d10466e84e8c1c1853c849b5b153b0200a643e57e8cdb5dcbf6b8874d
TARGET,1.2616580310881462,2024-09-23T13:00:00Z,LONG,2024-09-23T13:05:00Z,2621.74,EXPOSED_HISTORICAL_REGRESSION,True,1.2327365728901134,TARGET,2024-09-23T10:00:00Z,2024-09-23T16:42:00Z,INITIAL_CONFIRMATION_TARGET,2613.92,2631.38,d01c23994b8370a24d780de137579fcd56a962814e5bd19ff5ddc98ad11cad24
TARGET,0.09196515004842977,2024-09-23T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-23T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2631.38,f636fffea8ec3922e06ef17d04033f02b5118a11b985c198d997e39089103e28
STOP,-1.0,2024-09-23T20:00:00Z,SHORT,2024-09-23T21:05:00Z,2626.41,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-09-23T17:00:00Z,2024-09-24T06:42:00Z,INITIAL_CONFIRMATION_STOP,2634.88,2620.1,b5df99f43f7a985de11d95429f85281258925b75765f909b9b9b9fb34b2c3390
STOP,-1.0,2024-09-24T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-23T22:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2634.88,294224ca31ec9dc460fed00dd64cedf99837e60e9f2783a77bd5a73bfc2035fd
TARGET,1.1679841897233938,2024-09-24T06:00:00Z,LONG,2024-09-24T06:20:00Z,2631.87,EXPOSED_HISTORICAL_REGRESSION,True,0.37814070351761364,TARGET,2024-09-24T03:00:00Z,2024-09-24T06:42:00Z,INITIAL_CONFIRMATION_TARGET,2623.91,2634.88,e805e67e38ce462c7b554327bb65b5153045fe7829802e818e9674d03241d974
TARGET,0.45503597122300254,2024-09-24T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-09-24T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2623.91,b15ff772a14dec36674ca13a374bad6256ff3d8ebc5b66a1627944dc64bbbac3
TARGET,1.1388206388205908,2024-09-24T13:00:00Z,LONG,2024-09-24T13:05:00Z,2631.88,EXPOSED_HISTORICAL_REGRESSION,True,0.8923913043478036,TARGET,2024-09-24T10:00:00Z,2024-09-24T17:44:00Z,INITIAL_CONFIRMATION_TARGET,2622.68,2640.09,eee16aedc3d8d09aa18ee0b64b37f2820f3061cba261b432f1881be480d2b153
