control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
TARGET,1.140730717185313,2024-07-02T22:00:00Z,LONG,2024-07-02T22:05:00Z,2328.58,EXPOSED_HISTORICAL_REGRESSION,True,1.084321475625805,TARGET,2024-07-02T19:00:00Z,2024-07-03T09:43:00Z,INITIAL_CONFIRMATION_TARGET,2320.99,2336.81,64170c491f4b1214556f998d459889f6bb0b489a8f7618a177990e6b8dfd627a
STOP,-1.0,2024-07-03T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-03T03:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2320.99,66b720f6593cabb720990f08ff3d14cfbe319de09fa820db8642749757305a21
STOP,-1.0,2024-07-03T20:00:00Z,SHORT,2024-07-03T20:05:00Z,2355.52,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-03T17:00:00Z,2024-07-05T08:51:00Z,INITIAL_CONFIRMATION_STOP,2364.98,2326.96,637da67ccc88367690795952c4e5544f67f2c15a167f85e4d2eb5e7e2979d058
STOP,-1.0,2024-07-04T03:00:00Z,LONG,2024-07-04T04:05:00Z,2359.66,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-03T22:00:00Z,2024-07-04T09:29:00Z,INITIAL_CONFIRMATION_STOP,2353.75,2364.98,25325ac458d0649a28bf85057ed8bc762a705a529411643c000e4580c8a07a14
TARGET,0.9864559819412199,2024-07-04T07:00:00Z,SHORT,2024-07-04T07:10:00Z,2358.43,EXPOSED_HISTORICAL_REGRESSION,True,1.1359223300969523,TARGET,2024-07-04T04:00:00Z,2024-07-04T09:29:00Z,INITIAL_CONFIRMATION_TARGET,2362.55,2353.75,d4c8132a45d615167b2e36c10b64088b169f47f3a207e9987477f339461be42d
TARGET,0.4355608591885493,2024-07-04T12:00:00Z,LONG,2024-07-04T13:30:00Z,2358.48,EXPOSED_HISTORICAL_REGRESSION,True,0.5113065326633348,TARGET,2024-07-04T09:00:00Z,2024-07-05T05:39:00Z,INITIAL_CONFIRMATION_TARGET,2350.52,2362.55,660ae6093f356db2a3e15dc230439c82b76afa50f37509ed09d471890f179085
STOP,-1.0,2024-07-04T14:00:00Z,SHORT,2024-07-04T15:30:00Z,2358.13,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-04T11:00:00Z,2024-07-04T17:19:00Z,RECLAIM_CONFIRMATION_STOP,2360.42,2350.52,5985e171f57c44a78a0817dff419e3d3e0dc125cb2817449ddd859e3957e4e5a
STOP,-1.0,2024-07-04T20:00:00Z,SHORT,2024-07-04T20:45:00Z,2357.05,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-04T17:00:00Z,2024-07-05T05:28:00Z,INITIAL_CONFIRMATION_STOP,2361.91,2350.52,78cfe7ecb10162ca21af267b21d868d3dacef0354def10ef97689cfb703831b9
TARGET,0.6550976138829059,2024-07-05T04:00:00Z,LONG,2024-07-05T04:15:00Z,2359.69,EXPOSED_HISTORICAL_REGRESSION,True,0.4103512014787171,TARGET,2024-07-05T01:00:00Z,2024-07-05T05:28:00Z,INITIAL_CONFIRMATION_TARGET,2354.28,2361.91,1f692410722c3e6f3aa1c3fe0c2423622f83340ffc75be257fe10ee0be57b487
STOP,-1.0,2024-07-05T14:00:00Z,SHORT,2024-07-05T14:25:00Z,2363.71,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-05T11:00:00Z,2024-07-05T15:16:00Z,INITIAL_CONFIRMATION_STOP,2368.1,2354.28,84eac379e52865d80969ba018c7e8f5b4ef2cb1574421159690298d5570c3337
STOP,-1.0,2024-07-08T03:00:00Z,SHORT,2024-07-08T03:05:00Z,2384.65,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-05T22:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_STOP,2392.96,2348.98,f62598dc8d2e16bd663e44b7edefe6e85ef5df340661899498f7980a267dccfc
STOP,-1.0,2024-07-08T07:00:00Z,SHORT,2024-07-08T09:40:00Z,2380.51,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-08T04:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_STOP,2391.12,2348.98,ffa5dd1fcc1999240da9f36b128194abacad6f36dbdc0d646aa9fdfb38e2a336
STOP,-1.0,2024-07-08T09:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-08T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2391.12,4565e64c4c5e2ea70e414a49a60b5f3ce701787687b8ee15e239e05c4717309e
STOP,-1.0,2024-07-08T15:00:00Z,LONG,2024-07-08T15:05:00Z,2375.7,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-08T12:00:00Z,2024-07-08T18:30:00Z,INITIAL_CONFIRMATION_STOP,2368.36,2386.79,22d5b62a312cf2a1fb806af6705208f621586a6e9c24b3977e4b511a37c35df9
STOP,-1.0,2024-07-08T21:00:00Z,LONG,2024-07-08T22:55:00Z,2359.67,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-08T18:00:00Z,2024-07-09T18:21:00Z,INITIAL_CONFIRMATION_STOP,2351.07,2379.58,ce2bbad43239d30d414faa181f5295c1d4ece64a6d49c29bb5a4527fa7c6e57e
STOP,-1.0,2024-07-09T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-09T05:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2379.58,49cc605b5d4ee9165b7efbadd6bb6031f55d1696eea57e1a186e0985071c4a13
TARGET,0.8013100436681508,2024-07-09T10:00:00Z,SHORT,2024-07-09T10:15:00Z,2362.33,EXPOSED_HISTORICAL_REGRESSION,True,0.27708978328172656,TARGET,2024-07-09T07:00:00Z,2024-07-09T10:22:00Z,INITIAL_CONFIRMATION_TARGET,2368.79,2360.54,ef1bd852827000d1e4bb93c71180fd416e1871359baf87f74d060cb3838ec98c
STOP,-1.0,2024-07-09T14:00:00Z,LONG,2024-07-09T16:05:00Z,2362.31,EXPOSED_HISTORICAL_REGRESSION,True,1.048543689320419,TARGET,2024-07-09T11:00:00Z,2024-07-09T17:00:00Z,RECLAIM_CONFIRMATION_TARGET,2356.13,2368.79,6c3e4465f36ecfe1656c066755b72b6c99138792422dc783d0b858c7a0533583
STOP,-1.0,2024-07-09T16:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-09T13:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2358.31,f95de34b4b14b375d866d4a322e1916c81b32fe3ddd5e8dbcee274140ec10e1e
TARGET,0.7741157556270151,2024-07-09T21:00:00Z,LONG,2024-07-09T21:10:00Z,2362.99,EXPOSED_HISTORICAL_REGRESSION,True,0.6348148148148269,TARGET,2024-07-09T18:00:00Z,2024-07-10T09:50:00Z,INITIAL_CONFIRMATION_TARGET,2349.49,2371.56,34c54f8bdaef7007bfe9bdafa75eeef5ecdd697a093ff692bb24e65a6ef7fff6
TARGET,0.6816326530613048,2024-07-10T07:00:00Z,LONG,2024-07-10T07:15:00Z,2368.73,EXPOSED_HISTORICAL_REGRESSION,True,0.5231053604436235,TARGET,2024-07-10T04:00:00Z,2024-07-10T09:50:00Z,INITIAL_CONFIRMATION_TARGET,2363.32,2371.56,ba4d5174645d13bd179cb9851fd4a9668c759320030ccbeb60b7b389ee937b4c
STOP,-1.0,2024-07-10T08:00:00Z,SHORT,2024-07-10T09:15:00Z,2367.77,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-10T05:00:00Z,2024-07-10T09:45:00Z,RECLAIM_CONFIRMATION_STOP,2370.42,2363.32,1394cc5754a18a5651c4d31efe53035bd563d94c5598052274e28d3de1f13481
STOP,-1.0,2024-07-10T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-10T10:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2363.32,fc5b58a67ab21f1afb5ee53151aebcd461ce08969dd771f01c6dab1521c6d02d
STOP,-1.0,2024-07-10T19:00:00Z,SHORT,2024-07-10T20:25:00Z,2372.24,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-10T16:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_STOP,2386.68,2363.32,97cc0f45eb3261fd2b10e683bd8662c3dc06eaa85771eb167bbbfbd3c731b28b
STOP,-1.0,2024-07-10T20:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-10T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2386.68,a4f58df9dbe8ed5df2f4bb3fb22f8b4b9026254ed02517e382ffd4e998433608
TARGET,4.818815331010611,2024-07-11T02:00:00Z,LONG,2024-07-11T02:05:00Z,2372.63,EXPOSED_HISTORICAL_REGRESSION,True,5.301886792452545,TARGET,2024-07-10T21:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2369.98,2386.68,35bbadf7a92929aa2a3bc35b23bc2cf3fde05a77d01eddd2e197c06171dabafe
STOP_FIRST_AMBIGUOUS,-1.0,2024-07-11T12:00:00Z,LONG,2024-07-11T12:10:00Z,2383.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP_FIRST_AMBIGUOUS,2024-07-11T09:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_STOP_FIRST_AMBIGUOUS,2378.55,2386.68,486b385bb585e24d724b4ad7db659d905958977ebe699b1e82b20f6aa6bb53b8
STOP_FIRST_AMBIGUOUS,-1.0,2024-07-11T15:00:00Z,SHORT,2024-07-11T15:30:00Z,2379.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP_FIRST_AMBIGUOUS,2024-07-11T12:00:00Z,2024-07-11T15:30:00Z,INITIAL_CONFIRMATION_STOP_FIRST_AMBIGUOUS,2384.63,2378.55,5e5650b9196c3677dd177005af6cd0099bc49d8bd80d4a90db3b1e990c71e9fb
STOP,-1.0,2024-07-11T21:00:00Z,SHORT,2024-07-12T04:30:00Z,2408.96,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-11T18:00:00Z,2024-07-15T17:45:00Z,INITIAL_CONFIRMATION_STOP,2424.58,2378.29,320ec68c19355837c9adf3d698c2d694f273f280c408abc1f48fb4b0315beebf
STOP,-1.0,2024-07-11T23:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-11T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2424.58,44011f1244cc2c26de310df7614ed68a61e717d559dc5d41a2721706499a9452
TARGET,2.2313432835822327,2024-07-12T03:00:00Z,SHORT,2024-07-12T03:10:00Z,2411.85,EXPOSED_HISTORICAL_REGRESSION,True,0.2642335766423313,TARGET,2024-07-11T22:00:00Z,2024-07-12T04:19:00Z,INITIAL_CONFIRMATION_TARGET,2418.7,2410.04,1c69a5a79f3734c2281437f757e6823f7fd31f4bd3678b8203f41be6b9f5ca9e
STOP,-1.0,2024-07-12T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-12T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2416.32,fc5dcd3464e0920cabd2d00ee464cde378fcabe8198750e0f8b18c2105dc2f11
STOP,-1.0,2024-07-12T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-12T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2416.32,d462212ce590ab53755b825e7ae080fb2e2af9a8a48fd4848dcd35a02e308531
TARGET,0.21865443425081024,2024-07-12T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-12T12:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2400.37,ab5b094614798f3969e4a0652ce200789352aabd8abe01828ae5742447bf4660
STOP,-1.0,2024-07-12T23:00:00Z,SHORT,2024-07-12T23:05:00Z,2411.36,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-12T20:00:00Z,2024-07-15T14:10:00Z,INITIAL_CONFIRMATION_STOP,2418.3,2391.45,70d67541f9adc781cf19e6331b043f238b68f18c7c6345f59d657f45dfc9e4e0
STOP,-1.0,2024-07-15T07:00:00Z,LONG,2024-07-15T07:05:00Z,2412.29,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-15T04:00:00Z,2024-07-15T09:25:00Z,INITIAL_CONFIRMATION_STOP,2404.99,2418.3,6d8d89032fcb93569188624aae0addf128839f56b7ec08baa8838b92efe34de8
STOP,-1.0,2024-07-15T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-15T08:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2404.99,90ebc81ca68366572be677274fa1cf41245193ec1e3d033385de7f58eacf9b59
TARGET,0.338658146964827,2024-07-15T13:00:00Z,LONG,2024-07-15T13:20:00Z,2413.1,EXPOSED_HISTORICAL_REGRESSION,True,0.07161125319694324,TARGET,2024-07-15T10:00:00Z,2024-07-15T13:21:00Z,INITIAL_CONFIRMATION_TARGET,2401.37,2413.94,54ae1f2f6abd6143a4d630293e1f6ab2b8535f35b1b779d23b9462225f5dda81
STOP,-1.0,2024-07-15T22:00:00Z,SHORT,2024-07-15T22:10:00Z,2420.59,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-15T19:00:00Z,2024-07-16T12:23:00Z,INITIAL_CONFIRMATION_STOP,2439.78,2411.52,010431731f82f07b5e79a2cb08ba4eb4f4fa7974824b8e5daf8b7c07669f62e3
TARGET,14.968000000000028,2024-07-16T02:00:00Z,LONG,2024-07-16T04:05:00Z,2422.78,EXPOSED_HISTORICAL_REGRESSION,True,5.743243243243173,TARGET,2024-07-15T21:00:00Z,2024-07-16T12:23:00Z,INITIAL_CONFIRMATION_TARGET,2419.82,2439.78,959e262ab77c1a1e3c1fb9471913d8f27095d8ccfaa47f126cf0e8495036982c
TARGET,0.935357492654275,2024-07-16T06:00:00Z,LONG,2024-07-16T06:05:00Z,2431.31,EXPOSED_HISTORICAL_REGRESSION,True,0.750221434898165,TARGET,2024-07-16T03:00:00Z,2024-07-16T12:23:00Z,INITIAL_CONFIRMATION_TARGET,2420.02,2439.78,7253ee6edaf453a8dbabc297c12150ac7884976831c9027a1fe2250b87d9dde6
TARGET,0.6785304247991142,2024-07-16T10:00:00Z,LONG,2024-07-16T10:05:00Z,2433.55,EXPOSED_HISTORICAL_REGRESSION,True,0.7425506555422855,TARGET,2024-07-16T07:00:00Z,2024-07-16T12:23:00Z,INITIAL_CONFIRMATION_TARGET,2425.16,2439.78,5dc29ff9915848b7627c6f09637f761047ba5dbf2f6772e0100784618d590154
TARGET,0.10875512995897109,2024-07-17T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-17T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2466.22,401aad3b8abf3699361d710db5916a286a05a00bd020126249057fd950b327ff
STOP,-1.0,2024-07-17T09:00:00Z,LONG,2024-07-17T10:35:00Z,2468.29,EXPOSED_HISTORICAL_REGRESSION,True,2.1888544891640547,TARGET,2024-07-17T06:00:00Z,2024-07-17T16:59:00Z,RECLAIM_CONFIRMATION_TARGET,2461.83,2482.43,636f8ed557d7f95a4ec8fa3a3c0ba5319cfc63f19c567c04884e181f161578c6
TARGET,0.5602729340409281,2024-07-17T12:00:00Z,LONG,2024-07-17T16:40:00Z,2479.87,EXPOSED_HISTORICAL_REGRESSION,True,0.14206437291897603,TARGET,2024-07-17T09:00:00Z,2024-07-17T16:59:00Z,INITIAL_CONFIRMATION_TARGET,2461.85,2482.43,1d08afcfeaac21c09c6c62ea8eccc5987107f6f83186c3ee2fd9e64730ad249b
STOP,-1.0,2024-07-17T14:00:00Z,SHORT,2024-07-17T14:05:00Z,2468.42,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-17T11:00:00Z,2024-07-17T16:10:00Z,INITIAL_CONFIRMATION_STOP,2478.95,2461.85,0a2f25ca44cdbac9c726e7318037daac977e599f98bd7494c20c7d6033f61903
TARGET,0.8157503714709906,2024-07-17T16:00:00Z,LONG,2024-07-17T16:10:00Z,2478.39,EXPOSED_HISTORICAL_REGRESSION,True,0.048027444253855266,TARGET,2024-07-17T13:00:00Z,2024-07-17T16:10:00Z,INITIAL_CONFIRMATION_TARGET,2466.73,2478.95,3a95e43fd2b892e2c09029bada2c36419b114b9a4aac0bb0dd97f96141063f27
STOP,-1.0,2024-07-18T02:00:00Z,LONG,2024-07-18T02:05:00Z,2460.24,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-17T21:00:00Z,2024-07-18T21:31:00Z,INITIAL_CONFIRMATION_STOP,2451.58,2483.69,12ad057f674b8c58df2d3cae9c38bda3a4f3cf82180747a228d6816740c9e405
STOP,-1.0,2024-07-18T06:00:00Z,LONG,2024-07-18T06:05:00Z,2467.86,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-18T03:00:00Z,2024-07-18T19:03:00Z,INITIAL_CONFIRMATION_STOP,2457.41,2483.69,78924cb0b1d84aeabaf950f1e7dc657b7f3db37839f59a3c32f2ed752f268cf0
STOP,-1.0,2024-07-18T12:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-18T09:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2483.69,47f4f0b5ab4d991542ced6889d6839d5d56a51b9e173148cfe39b09dd8000c54
TARGET,0.11123110151184892,2024-07-18T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-18T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2464.65,c1b3c6e75d2e06ed2359c16418a954b9dca27eb459a551341723adf3be32366f
STOP,-1.0,2024-07-18T16:00:00Z,LONG,2024-07-18T17:05:00Z,2464.36,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-18T13:00:00Z,2024-07-18T19:03:00Z,RECLAIM_CONFIRMATION_STOP,2457.65,2474.94,a163d59349eacc02cae7f45a03bc47e517c035d0ba3bf26e21e23e129d287129
STOP,-1.0,2024-07-18T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-18T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2474.94,dbbec2d4e86fe3652d8dcf041d414ec2d23d2a6975d542bd79e7377df2cfa7cb
STOP,-1.0,2024-07-19T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-18T22:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2469.91,d50e54921f7193614c09b7352f5548e62136d6eca78257905ea7592980d958b8
STOP,-1.0,2024-07-19T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-19T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2469.91,9a78cf64e63f699e6283ec292d81f861760ba95862e74165fdf1c0f662bf71fd
STOP,-1.0,2024-07-19T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-19T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2469.91,bfc04d5c4d06b1a17e83636176a6a633dd7c75b938efb4ecd5986e3a4be88ff5
STOP,-1.0,2024-07-19T19:00:00Z,LONG,2024-07-22T01:20:00Z,2406.56,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-19T16:00:00Z,2024-07-22T15:15:00Z,INITIAL_CONFIRMATION_STOP,2393.86,2469.91,377b2cd7e23cc1f77f9efdb33eee62b0fd05b308a96c0d6dc568351f23eb7336
STOP,-1.0,2024-07-19T21:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-19T18:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2393.86,2b2a06ff9a87fd5d521961cdd280d0cd929ebd4cd878b6bd23f10d3bd4cfd7f7
TARGET,3.1025641025641586,2024-07-19T23:00:00Z,LONG,2024-07-19T23:55:00Z,2400.42,EXPOSED_HISTORICAL_REGRESSION,True,1.7061310782240333,TARGET,2024-07-19T20:00:00Z,2024-07-22T01:23:00Z,INITIAL_CONFIRMATION_TARGET,2395.69,2408.49,e24a17aa8607779f5d68d51f317490d031e05d269d3e3d6046eb6e6b245e1b8b
TARGET,2.1035781544256476,2024-07-22T07:00:00Z,SHORT,2024-07-22T07:05:00Z,2405.47,EXPOSED_HISTORICAL_REGRESSION,True,1.459701492537216,TARGET,2024-07-22T04:00:00Z,2024-07-22T15:08:00Z,INITIAL_CONFIRMATION_TARGET,2412.17,2395.69,4ec4f5d2fedf58a34ccd0ee80eb156048bdf6cc4534ec96a87d5f22302b6c27d
STOP,-1.0,2024-07-22T12:00:00Z,LONG,2024-07-22T12:50:00Z,2405.06,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-22T09:00:00Z,2024-07-22T14:51:00Z,INITIAL_CONFIRMATION_STOP,2399.01,2412.17,84db5bc6c734b555456bd04a70257cf6021f5ff330fd2ec5d088fde29af8e890
TARGET,1.6699346405228976,2024-07-22T20:00:00Z,LONG,2024-07-22T20:05:00Z,2391.92,EXPOSED_HISTORICAL_REGRESSION,True,2.0637499999999704,TARGET,2024-07-22T17:00:00Z,2024-07-23T14:16:00Z,INITIAL_CONFIRMATION_TARGET,2383.92,2408.43,aacde8a3249b0694723ccb2519f914ce57bb8f284b633c3a798fd6b77dc068bb
STOP,-1.0,2024-07-23T03:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-07-22T22:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2383.92,cc0248b121730a40386c48faca571f2397b91700a9990a18b392da96b982a099
TARGET,0.6329787234042986,2024-07-23T07:00:00Z,SHORT,2024-07-23T07:55:00Z,2396.18,EXPOSED_HISTORICAL_REGRESSION,True,0.1747448979591665,TARGET,2024-07-23T04:00:00Z,2024-07-23T08:23:00Z,INITIAL_CONFIRMATION_TARGET,2404.02,2394.81,68d464c87ba9d9b761f273179835eead71438a647ac488f7970c645fff6e0676
STOP,-1.0,2024-07-23T17:00:00Z,SHORT,2024-07-23T17:20:00Z,2400.67,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-07-23T14:00:00Z,2024-07-24T04:14:00Z,INITIAL_CONFIRMATION_STOP,2412.06,2388.3,5b80391a89ab8dc4750b000d412a51b4ac9fef523e184048c093cbc12e44846e
TARGET,1.124361158432714,2024-07-23T19:00:00Z,LONG,2024-07-23T20:25:00Z,2407.48,EXPOSED_HISTORICAL_REGRESSION,True,0.5804816223067175,TARGET,2024-07-23T16:00:00Z,2024-07-24T04:14:00Z,INITIAL_CONFIRMATION_TARGET,2399.59,2412.06,a64168174eb77276cb766096196239998dadccc2053b42166c98c33b954227aa
