control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2023-07-03T08:00:00Z,LONG,2023-07-03T08:05:00Z,1919.81,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-03T05:00:00Z,2023-07-03T09:20:00Z,INITIAL_CONFIRMATION_STOP,1914.65,1922.79,d04fb87f848a5b9ee26cb1f8335096b180c303ed9e3a474bb02947d6baaad212
TARGET,1.7757255936674614,2023-07-03T14:00:00Z,LONG,2023-07-03T14:05:00Z,1913.56,EXPOSED_HISTORICAL_REGRESSION,True,2.058139534883733,TARGET,2023-07-03T11:00:00Z,2023-07-03T15:48:00Z,INITIAL_CONFIRMATION_TARGET,1910.12,1920.64,44c531cc7be57b8c2301d89cef9632561fd26abb15d4f37978a916945baa4b37
STOP,-1.0,2023-07-03T20:00:00Z,SHORT,2023-07-03T20:05:00Z,1921.43,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-03T17:00:00Z,2023-07-05T16:12:00Z,INITIAL_CONFIRMATION_STOP,1930.99,1911.62,3b9c26bfaf09dc904fd9464190063a43782662f3b5e1bdf3101b8cd22625dccc
TARGET,5.6909090909096225,2023-07-04T05:00:00Z,LONG,2023-07-04T06:40:00Z,1923.38,EXPOSED_HISTORICAL_REGRESSION,True,2.2186588921282095,TARGET,2023-07-04T02:00:00Z,2023-07-05T16:12:00Z,INITIAL_CONFIRMATION_TARGET,1919.95,1930.99,ef9b1064c1009ee9d3ef8b204337eab3a4bb185ebb293bb31071263394951e54
STOP,-1.0,2023-07-04T16:00:00Z,SHORT,2023-07-04T19:10:00Z,1925.95,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-04T13:00:00Z,2023-07-05T16:12:00Z,INITIAL_CONFIRMATION_STOP,1930.75,1919.95,e5c8621721771aa3af92421a805c84a5fc912ed69e7d7b1d9ca751635eb5549f
STOP,-1.0,2023-07-04T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-07-04T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1930.75,71cc794f8360807392d3ec37deccb7a5db6a0488588bdd4fbcad4d55f94e810c
STOP,-1.0,2023-07-05T04:00:00Z,LONG,2023-07-05T06:05:00Z,1925.04,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-04T20:00:00Z,2023-07-05T09:18:00Z,RECLAIM_CONFIRMATION_STOP,1923.19,1930.75,e32851b9b5df12acfb25408b1c319a64d6161aa810318667cbf8211082024bff
TARGET,0.3124999999999882,2023-07-05T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-07-05T03:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1923.98,498e249b02c404101285bd29beb853946e38e73256d78ae79e1b9c61c8622470
STOP,-1.0,2023-07-05T08:00:00Z,LONG,2023-07-05T08:05:00Z,1925.57,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-05T05:00:00Z,2023-07-05T09:18:00Z,INITIAL_CONFIRMATION_STOP,1923.21,1927.13,da9fcb4fe61683161b664e8f274421ab252ee0a17430246a89c9d95592ffcc88
TARGET,0.022801302931612012,2023-07-05T12:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-07-05T09:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1927.13,bc165d744317dadf11140c596d881a771d2209d77efd50558b9cba1c3ba7ae52
TARGET,0.20185810810811794,2023-07-05T19:00:00Z,SHORT,2023-07-05T19:10:00Z,1922.56,EXPOSED_HISTORICAL_REGRESSION,True,0.1365814696485654,TARGET,2023-07-05T16:00:00Z,2023-07-05T20:03:00Z,INITIAL_CONFIRMATION_TARGET,1935.08,1920.85,2291c7a022a3a11add9c9d775c07975160d5ba94531b3ad8128e1ee9a3d6bce9
STOP,-1.0,2023-07-05T20:00:00Z,LONG,2023-07-05T21:05:00Z,1921.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-05T17:00:00Z,2023-07-05T21:14:00Z,RECLAIM_CONFIRMATION_STOP,1919.03,1935.08,4017c885780053d789657781456fb8694287cf3f73adb4eac26d5279733ca92d
STOP,-1.0,2023-07-06T04:00:00Z,LONG,2023-07-06T04:05:00Z,1918.53,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-07-05T22:00:00Z,2023-07-06T15:18:00Z,INITIAL_CONFIRMATION_STOP,1915.22,1935.08,752ede49a82316b8db242b0760647150ddfa96fd02ab173f54a8dd0e89ebb648
STOP,-1.0,2023-07-06T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-07-06T05:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1915.22,ca86d24a80979577d17e4f2906abda388467fa522911738acef9071c003042ba
TARGET,0.3400576368875582,2023-07-06T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-07-06T09:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1916.9,af30d0230605b3d9cee3f848122b801481294dc0f9a8ff0b01ddfb91dfe8207a
