control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2022-11-03T09:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-03T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1640.99,982eeeb3c2d927468583f4e77e0b84d24d28bc21f40df03580d9de3a29f82d08
TARGET,7.4479166666669885,2022-11-03T17:00:00Z,LONG,2022-11-03T17:05:00Z,1624.2,EXPOSED_HISTORICAL_REGRESSION,True,2.226790450928388,TARGET,2022-11-03T14:00:00Z,2022-11-04T07:33:00Z,INITIAL_CONFIRMATION_TARGET,1616.66,1640.99,1de8baea5e194f478f59597a134b25fd09fd5e2bd75819a6c8b49664fed87335
STOP,-1.0,2022-11-03T20:00:00Z,SHORT,2022-11-03T23:40:00Z,1629.76,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-03T17:00:00Z,2022-11-04T04:49:00Z,RECLAIM_CONFIRMATION_STOP,1632.37,1616.66,b42b906cc03f05bf35ec2b5614379fb5618801f57088d432753c59600b3940c4
STOP,-1.0,2022-11-04T04:00:00Z,SHORT,2022-11-04T04:05:00Z,1630.73,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-03T22:00:00Z,2022-11-04T04:49:00Z,INITIAL_CONFIRMATION_STOP,1632.35,1616.66,135a322313f0aff4a035cb137c2f33c103d30257b66f13ed4d7ffd8297cb5f6c
STOP,-1.0,2022-11-04T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-04T09:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1629.3,3bc326f293ae826c54d96964b15e2fd90c0138dfbcbc1be44c7eb15573cf69df
STOP,-1.0,2022-11-04T20:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-04T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1641.74,e3166361abb04117afd4def616d38cf00e07e16b4a23cae3d15dfeb3bc1673d6
STOP,-1.0,2022-11-07T03:00:00Z,SHORT,2022-11-07T04:15:00Z,1670.82,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-04T21:00:00Z,2022-11-07T16:46:00Z,INITIAL_CONFIRMATION_STOP,1681.71,1641.74,7b5715ee9bec9b3ab4385e3c10043c8a3b24de5b0a665150750c879b0ec0e3b8
STOP,-1.0,2022-11-07T07:00:00Z,LONG,2022-11-07T07:05:00Z,1673.52,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-07T04:00:00Z,2022-11-07T08:33:00Z,INITIAL_CONFIRMATION_STOP,1670.34,1681.71,4710d0524de1ffa5c66bd3e4160ee779b7508a8f175bcb2190b93aa839c8b0e5
TARGET,0.2653583617747594,2022-11-07T12:00:00Z,LONG,2022-11-07T16:45:00Z,1680.22,EXPOSED_HISTORICAL_REGRESSION,True,0.1116941529235396,TARGET,2022-11-07T09:00:00Z,2022-11-07T16:46:00Z,INITIAL_CONFIRMATION_TARGET,1666.88,1681.71,192fe34b3483ed50df7a98b071a88ab6372526946ae4d5cd7cd1ecd5f485d5a1
STOP,-1.0,2022-11-07T14:00:00Z,SHORT,2022-11-07T14:25:00Z,1675.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-07T11:00:00Z,2022-11-07T16:10:00Z,INITIAL_CONFIRMATION_STOP,1680.45,1666.88,7278a8df0f5613e01ab5737610df7f68ce64af43c498cba16b229c5bb656e188
STOP,-1.0,2022-11-07T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-07T15:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1680.45,37eb7e55766abd7369acbf011bf4468f22bb776e2054eb45ebd2edd76060aa69
TARGET,1.5538461538462098,2022-11-07T19:00:00Z,SHORT,2022-11-07T21:10:00Z,1675.95,EXPOSED_HISTORICAL_REGRESSION,True,0.39966273187185375,TARGET,2022-11-07T16:00:00Z,2022-11-08T02:00:00Z,INITIAL_CONFIRMATION_TARGET,1681.88,1673.58,5c2976b99cd66ba7b1b9752319474fd76b82717f33fb19848553e5857e29ba6f
TARGET,0.5209656925032011,2022-11-08T14:00:00Z,LONG,2022-11-08T15:25:00Z,1675.02,EXPOSED_HISTORICAL_REGRESSION,True,0.16439688715953882,TARGET,2022-11-08T11:00:00Z,2022-11-08T16:27:00Z,INITIAL_CONFIRMATION_TARGET,1664.74,1676.71,1f807820e6a68294306591344114681dd621c15102b9b25f4dc65a9cb6a8c92c
STOP,-1.0,2022-11-08T23:00:00Z,SHORT,2022-11-09T02:10:00Z,1710.42,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-08T20:00:00Z,2022-11-09T17:09:00Z,INITIAL_CONFIRMATION_STOP,1716.89,1664.74,d34381bc5fac04f01204d6f0fdcfa8964bc10b4eea0cb9bfe265dca410bec7ec
STOP,-1.0,2022-11-09T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-08T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1716.89,d6d23947ea035ce97b00799549805194ff4acabeb781a3cd0d20aa1d541451d2
STOP,-1.0,2022-11-09T06:00:00Z,LONG,2022-11-09T10:05:00Z,1714.69,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-09T03:00:00Z,2022-11-09T12:05:00Z,INITIAL_CONFIRMATION_STOP,1706.98,1716.89,cb3149c5973ee846b8af642799c8c2e015c34f577b2da7fd1caf4d233484cb75
STOP,-1.0,2022-11-09T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-09T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1706.98,fecd92fb6437a6152405fa9ad3c4ed80554dfffade81d25dd4109108f06da31f
TARGET,0.21090047393361774,2022-11-09T10:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-09T07:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1712.55,e2155433629487ebfbec398fa9a0f4e3439fbcf7d83f25704e2cc3f89e9e4388
TARGET,0.18980169971670374,2022-11-09T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-09T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1707.44,8153d821ac2d400ec826155e5ad392069f6575e53ae1912903d38fe823349bd7
STOP,-1.0,2022-11-09T15:00:00Z,LONG,2022-11-09T16:05:00Z,1711.49,EXPOSED_HISTORICAL_REGRESSION,True,0.5209580838323301,TARGET,2022-11-09T12:00:00Z,2022-11-09T16:45:00Z,RECLAIM_CONFIRMATION_TARGET,1703.14,1715.84,14efc11cdc68ceb9015a598babf9fb1c798ebab68e0a0c0271e4000b38bc5dcc
STOP,-1.0,2022-11-09T18:00:00Z,LONG,2022-11-09T22:05:00Z,1704.69,EXPOSED_HISTORICAL_REGRESSION,True,4.4071146245059225,TARGET,2022-11-09T15:00:00Z,2022-11-10T15:30:00Z,RECLAIM_CONFIRMATION_TARGET,1702.16,1715.84,56940e5379a19be59432e080dfbd8e5345ff8774559bffe05368d18b543834ff
TARGET,0.9712230215827133,2022-11-09T20:00:00Z,SHORT,2022-11-09T20:20:00Z,1710.62,EXPOSED_HISTORICAL_REGRESSION,True,0.6365187713310403,TARGET,2022-11-09T17:00:00Z,2022-11-09T21:37:00Z,INITIAL_CONFIRMATION_TARGET,1722.34,1703.16,1426bac10414a4f8a3d71d9efef16edfddf5a3aace207e49ee574719cb3ba8ad
TARGET,3.5922551252848383,2022-11-10T03:00:00Z,LONG,2022-11-10T03:05:00Z,1707.94,EXPOSED_HISTORICAL_REGRESSION,True,2.4999999999999805,TARGET,2022-11-09T21:00:00Z,2022-11-10T15:30:00Z,INITIAL_CONFIRMATION_TARGET,1702.18,1722.34,408468d35dbb166bfe6e0f2ed58ed10350c5d9c646e7ef3f0fe8e6a6642ffbe4
STOP,-1.0,2022-11-10T11:00:00Z,SHORT,2022-11-10T11:05:00Z,1706.61,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-10T08:00:00Z,2022-11-10T15:28:00Z,INITIAL_CONFIRMATION_STOP,1712.58,1702.18,da171b913c31ef66841f9b3f26fc5566b5ffa482362f2105e72263526619af9c
TARGET,0.601123595505634,2022-11-10T15:00:00Z,LONG,2022-11-10T15:05:00Z,1709.87,EXPOSED_HISTORICAL_REGRESSION,True,0.4640410958904237,TARGET,2022-11-10T12:00:00Z,2022-11-10T15:28:00Z,INITIAL_CONFIRMATION_TARGET,1704.03,1712.58,9baa6396c7f2a00a91083a986bf5b2b3ff8a51b24d0ba59d2c322553903ad790
STOP,-1.0,2022-11-10T20:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-10T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1704.03,48ad8ab3992d4c3c0236f2ae354f0116ae1e1f36c61e6480fa94b7e5a79f8de4
STOP,-1.0,2022-11-11T04:00:00Z,SHORT,2022-11-11T04:05:00Z,1748.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-10T22:00:00Z,2022-11-11T07:29:00Z,INITIAL_CONFIRMATION_STOP,1756.12,1704.03,40c4493c3ab50339d5264e0ed75a4d55a61e94486d10d0c8bd84dc0dd7658982
TARGET,1.1960297766749302,2022-11-11T06:00:00Z,LONG,2022-11-11T07:05:00Z,1753.2,EXPOSED_HISTORICAL_REGRESSION,True,0.49241146711632616,TARGET,2022-11-11T03:00:00Z,2022-11-11T07:29:00Z,INITIAL_CONFIRMATION_TARGET,1747.27,1756.12,f08ffa60804fb3350ac7a0fd1588e8ec31ed29d6a9dc346758cc36e6107f8c21
STOP,-1.0,2022-11-11T15:00:00Z,SHORT,2022-11-11T16:45:00Z,1756.98,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-11T12:00:00Z,2022-11-11T20:10:00Z,INITIAL_CONFIRMATION_STOP,1766.6,1755.49,5e8159b15f50e118d576e419318c15ebdee3205d426a20c222a9ca275535fc11
TARGET,0.0939278937381416,2022-11-11T16:00:00Z,LONG,2022-11-11T16:05:00Z,1764.56,EXPOSED_HISTORICAL_REGRESSION,True,0.21496311907270407,TARGET,2022-11-11T13:00:00Z,2022-11-11T20:10:00Z,INITIAL_CONFIRMATION_TARGET,1755.07,1766.6,bf1549e24a63dc15c884f0072aa2246106ea9f497aa623831b6a0558f3325239
STOP,-1.0,2022-11-11T18:00:00Z,SHORT,2022-11-11T18:30:00Z,1760.2,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-11T15:00:00Z,2022-11-11T20:10:00Z,INITIAL_CONFIRMATION_STOP,1766.08,1755.07,373aa6423b9d81658899da9b8215dc0d935c13a33fca9ed099bffe0147e8741d
TARGET,0.29095354523225714,2022-11-11T19:00:00Z,LONG,2022-11-11T19:20:00Z,1764.58,EXPOSED_HISTORICAL_REGRESSION,True,0.16556291390728575,TARGET,2022-11-11T16:00:00Z,2022-11-11T20:10:00Z,INITIAL_CONFIRMATION_TARGET,1755.52,1766.08,cbffad6830cba9878567ee8b8f691145b18f261a40a1beba1220a284f66129ad
TARGET,1.3420074349442725,2022-11-14T04:00:00Z,SHORT,2022-11-14T04:10:00Z,1761.12,EXPOSED_HISTORICAL_REGRESSION,True,0.799999999999987,TARGET,2022-11-11T22:00:00Z,2022-11-14T12:33:00Z,INITIAL_CONFIRMATION_TARGET,1768.12,1755.52,cac67b26a2ae218d14b77b1d5797ef2594ee720d756bcd56438630789f4751db
TARGET,0.38639281129653463,2022-11-14T08:00:00Z,SHORT,2022-11-14T12:00:00Z,1757.18,EXPOSED_HISTORICAL_REGRESSION,True,0.18161925601751697,TARGET,2022-11-14T05:00:00Z,2022-11-14T12:33:00Z,INITIAL_CONFIRMATION_TARGET,1766.32,1755.52,2af46a3b362896b48b68902ef8b96f06278f790b605330e052c017683a87ae16
STOP,-1.0,2022-11-14T10:00:00Z,LONG,2022-11-14T10:05:00Z,1764.29,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-14T07:00:00Z,2022-11-14T11:52:00Z,INITIAL_CONFIRMATION_STOP,1757.94,1766.32,351e5567bcf57b461f27b1db27bcbd8c4c477c8f0e60fbf73a925e0008503a34
TARGET,0.23631123919308522,2022-11-14T16:00:00Z,LONG,2022-11-14T16:05:00Z,1764.82,EXPOSED_HISTORICAL_REGRESSION,True,0.11428571428572891,TARGET,2022-11-14T13:00:00Z,2022-11-14T16:37:00Z,INITIAL_CONFIRMATION_TARGET,1753.27,1766.14,adf49d4fa71390a2ca42e09f97da4181219f1742f4aa27ddf55b0fa5fcea8642
STOP,-1.0,2022-11-14T20:00:00Z,SHORT,2022-11-15T01:50:00Z,1769.36,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-14T17:00:00Z,2022-11-15T09:24:00Z,INITIAL_CONFIRMATION_STOP,1775.04,1753.27,eed979bbef8ceb111658ce2ee501cc8300787cbafa23ca041401121e850bc2dd
STOP,-1.0,2022-11-15T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-14T22:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1753.27,63b3173607826ffaef7d2ced27c50d0415b597d7d29a82e4572fd1f7082ee681
STOP,-1.0,2022-11-15T12:00:00Z,SHORT,2022-11-15T16:35:00Z,1771.53,EXPOSED_HISTORICAL_REGRESSION,True,0.1873333333333297,TARGET,2022-11-15T09:00:00Z,2022-11-15T16:49:00Z,RECLAIM_CONFIRMATION_TARGET,1786.53,1768.72,b250fa67c4272cc9fc581ed8593fbcb4d4a875076ae7e4a82da5f72efbf6d302
TARGET,0.15895765472313153,2022-11-15T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-15T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1768.72,e41c8ea0ad0e1a467c3cbf85dd436ab3b583af385e4b746fc7f06c011debb690
STOP,-1.0,2022-11-15T19:00:00Z,LONG,2022-11-15T20:30:00Z,1773.8,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-15T16:00:00Z,2022-11-17T04:20:00Z,RECLAIM_CONFIRMATION_STOP,1768.03,1786.51,6a117363b61f34a8e5dc62108e292c06405a1e2937b8fbda510a78b453cab469
STOP,-1.0,2022-11-15T22:00:00Z,LONG,2022-11-15T22:40:00Z,1779.24,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-15T19:00:00Z,2022-11-17T04:20:00Z,INITIAL_CONFIRMATION_STOP,1768.05,1786.51,5a298b704de08a5b3ba167523a1e99ff4d1e6cfecddfd292d56741569cd0fe05
TARGET,1.389784946236611,2022-11-15T23:00:00Z,SHORT,2022-11-16T03:10:00Z,1775.88,EXPOSED_HISTORICAL_REGRESSION,True,0.7869346733668641,TARGET,2022-11-15T20:00:00Z,2022-11-17T04:20:00Z,INITIAL_CONFIRMATION_TARGET,1785.83,1768.05,cfc6de66cd9d1eccd8cb07179bb564ce63cfcf15c9d9542443bd39b6fcab4282
STOP,-1.0,2022-11-16T05:00:00Z,SHORT,2022-11-16T05:20:00Z,1774.46,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-16T02:00:00Z,2022-11-16T11:19:00Z,INITIAL_CONFIRMATION_STOP,1781.44,1768.05,32adf34dd3c1847fedce1e1cfaf40d7029b6fe07cc414166cb6594282aa3944b
TARGET,2.3841463414634845,2022-11-16T09:00:00Z,LONG,2022-11-16T09:05:00Z,1774.73,EXPOSED_HISTORICAL_REGRESSION,True,1.5284738041002013,TARGET,2022-11-16T06:00:00Z,2022-11-16T11:19:00Z,INITIAL_CONFIRMATION_TARGET,1770.34,1781.44,0326a158e17fe01335f430765306deb6d33a2a9cadf9eb0f5da4423733b54f76
TARGET,2.4799054373522376,2022-11-16T15:00:00Z,SHORT,2022-11-16T15:05:00Z,1779.6,EXPOSED_HISTORICAL_REGRESSION,True,1.695970695970683,TARGET,2022-11-16T12:00:00Z,2022-11-17T03:48:00Z,INITIAL_CONFIRMATION_TARGET,1785.06,1770.34,ea9faea20b948fb77b295eca15bc988e99d37ab7eb205b7078c1bb270e48fc00
STOP,-1.0,2022-11-16T20:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-16T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1785.06,d4743f8638cbc76ea61f85060680cc5910c40b488c3ed89767454656013c6799
STOP,-1.0,2022-11-16T23:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-16T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1785.06,f2611bebff0f6d0e4080d4febbfe2a3426bdd176e20f3eea8f8eca01af7a0a67
STOP,-1.0,2022-11-17T10:00:00Z,LONG,2022-11-17T10:20:00Z,1770.06,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-17T07:00:00Z,2022-11-17T14:48:00Z,INITIAL_CONFIRMATION_STOP,1761.44,1776.23,a6125f509268d7fa8f8e62c5645615e5a5706ec0ce1e363989b0f6676a9372f8
TARGET,0.1317647058823401,2022-11-17T13:00:00Z,SHORT,2022-11-17T13:05:00Z,1762.54,EXPOSED_HISTORICAL_REGRESSION,True,0.12910798122064687,TARGET,2022-11-17T10:00:00Z,2022-11-17T14:48:00Z,INITIAL_CONFIRMATION_TARGET,1771.06,1761.44,fa87312fb4719482582b51ecd5790bab14459bae67d7ce2ad91e895f518a02ab
TARGET,2.712676056338094,2022-11-17T19:00:00Z,LONG,2022-11-17T19:50:00Z,1760.2,EXPOSED_HISTORICAL_REGRESSION,True,1.3001745200698118,TARGET,2022-11-17T16:00:00Z,2022-11-18T11:44:00Z,INITIAL_CONFIRMATION_TARGET,1754.47,1767.65,e4f1c6106570523c6f2f7181116992b634c5ecf398533be0af9253b3561a2e43
STOP,-1.0,2022-11-17T23:00:00Z,SHORT,2022-11-18T01:30:00Z,1759.68,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-17T20:00:00Z,2022-11-18T02:26:00Z,INITIAL_CONFIRMATION_STOP,1762.34,1754.47,f317d225c1920b56d6289a3d3b70ff52c4ce696087d02b23c87757b5be984b4a
STOP,-1.0,2022-11-18T08:00:00Z,SHORT,2022-11-18T10:20:00Z,1762.23,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-18T05:00:00Z,2022-11-18T11:38:00Z,RECLAIM_CONFIRMATION_STOP,1766.98,1754.47,65486f4e67011511730d8a4cf244c941d03d28e07d38968b5a50669a14f40f13
TARGET,0.05311778290993581,2022-11-18T10:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-18T07:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1765.74,d7e6353fe4c33a53610bc1669b0490f8511cde77f5d421788f15f9e82458e906
STOP,-1.0,2022-11-18T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-18T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1767.68,a52e9f1105610a10d64d7df8bd4151a6b14ca80b413ce8b83f391e208def23c5
STOP,-1.0,2022-11-21T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-18T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1767.68,7431748d826280417749eacac0eeecc88b0be9ef8a50d64f766925241829a922
STOP,-1.0,2022-11-21T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-21T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1753.04,3e019e5c70eb9a33e76f08b8b0234c069b1ff663746b7d152c692b6483276b96
TARGET,0.6990291262136372,2022-11-21T09:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-21T06:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1743.94,f96472d344b2c139f5435385c77e78caf5c62d4b2508ce240fd8cd8d0f4d0c38
STOP,-1.0,2022-11-21T14:00:00Z,LONG,2022-11-21T15:10:00Z,1742.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-11-21T11:00:00Z,2022-11-21T17:05:00Z,INITIAL_CONFIRMATION_STOP,1736.98,1747.44,4688a1521e6df09a4d32e16aa04e388781043f2739fa248a60dd4271752559fb
TARGET,2.1053763440859723,2022-11-21T21:00:00Z,LONG,2022-11-21T21:15:00Z,1739.26,EXPOSED_HISTORICAL_REGRESSION,True,1.1520119225037222,TARGET,2022-11-21T18:00:00Z,2022-11-22T11:33:00Z,INITIAL_CONFIRMATION_TARGET,1732.55,1746.99,cf4b458a7852b85fc7158dd6ab3830f75be23fbcfae58b339030b12233fb2a15
STOP,-1.0,2022-11-21T23:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-21T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1732.55,4214442a235ea8b9a64f8536ed014c4b34f9e29cf0ba191627ba0afe5e912a61
STOP,-1.0,2022-11-22T09:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-22T06:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1732.55,548cb2e52cd12f8c6f2ceb5d80d13e85c1572b9b555ba20c73162e9b84769ccb
TARGET,0.5588723051409463,2022-11-22T16:00:00Z,SHORT,2022-11-22T16:05:00Z,1742.79,EXPOSED_HISTORICAL_REGRESSION,True,0.3409415121255172,TARGET,2022-11-22T13:00:00Z,2022-11-22T18:13:00Z,INITIAL_CONFIRMATION_TARGET,1749.8,1740.4,033a9ee10c3029de1020411d9e27741f86fda09893f6b4fd2a207082bf81c1d6
STOP,-1.0,2022-11-23T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-11-22T21:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1749.8,c6bb136569941f6b4a91f2ffde9e6c071fe39d29797fd265bfcf400e2fd4b691
TARGET,3.7258064516129714,2022-11-23T05:00:00Z,SHORT,2022-11-23T05:30:00Z,1739.02,EXPOSED_HISTORICAL_REGRESSION,True,0.5025641025641002,TARGET,2022-11-23T02:00:00Z,2022-11-23T05:57:00Z,INITIAL_CONFIRMATION_TARGET,1742.92,1737.06,23e5e7d20292ee0d720821e48baee87411d427dd33b7f40848d2a87828b2e35b
TARGET,0.6850258175559476,2022-11-23T09:00:00Z,LONG,2022-11-23T09:05:00Z,1739.05,EXPOSED_HISTORICAL_REGRESSION,True,0.6537162162162533,TARGET,2022-11-23T06:00:00Z,2022-11-23T09:37:00Z,INITIAL_CONFIRMATION_TARGET,1733.13,1742.92,5b5834d121ba93c89bcf2a7cdb3660ff31844da9df33cc08b2b2f3ac72c71ae3
TARGET,1.063725490196096,2022-11-23T12:00:00Z,SHORT,2022-11-23T15:05:00Z,1735.58,EXPOSED_HISTORICAL_REGRESSION,True,0.24066797642434212,TARGET,2022-11-23T09:00:00Z,2022-11-23T15:30:00Z,INITIAL_CONFIRMATION_TARGET,1745.76,1733.13,06bf8fd729676a3662c286b56bdbb00238a92a7d13952f649de29ee1a464ccb4
STOP,-1.0,2022-11-23T15:00:00Z,LONG,2022-11-23T16:50:00Z,1743.43,EXPOSED_HISTORICAL_REGRESSION,True,0.13746312684365317,TARGET,2022-11-23T12:00:00Z,2022-11-23T16:52:00Z,RECLAIM_CONFIRMATION_TARGET,1726.48,1745.76,6df39fe2227f6d83b64f1295ff1a0bdb62ab7f8662a7e8878f507a50422b9421
