control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2024-10-03T15:00:00Z,LONG,2024-10-03T15:05:00Z,2648.27,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-03T12:00:00Z,2024-10-03T17:00:00Z,INITIAL_CONFIRMATION_STOP,2641.03,2657.53,89e95eadff5463124ee308243b946212570fa2e2e7620ed089940f774f28b419
STOP,-1.0,2024-10-03T23:00:00Z,SHORT,2024-10-03T23:20:00Z,2656.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-03T20:00:00Z,2024-10-04T05:41:00Z,INITIAL_CONFIRMATION_STOP,2662.14,2638.01,6dfe4995ede086331415d31c779399912bbe9eb2706689fb62397bd099e4c3e2
TARGET,0.9821428571428157,2024-10-04T05:00:00Z,LONG,2024-10-04T05:05:00Z,2658.55,EXPOSED_HISTORICAL_REGRESSION,True,0.8588516746410145,TARGET,2024-10-04T02:00:00Z,2024-10-04T05:41:00Z,INITIAL_CONFIRMATION_TARGET,2654.37,2662.14,901079baf5ca46a1b2958bddbf6705fa444ba08adaa9cbc037cbe7c34b250b67
TARGET,0.9882525697503777,2024-10-04T11:00:00Z,SHORT,2024-10-04T11:05:00Z,2660.02,EXPOSED_HISTORICAL_REGRESSION,True,0.7160963244613665,TARGET,2024-10-04T08:00:00Z,2024-10-04T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2667.91,2654.37,fa3bbb991c6bfdeea7a41a54bbd1a37cf852199280ebfc2922bcfa555bb63033
STOP,-1.0,2024-10-04T15:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-04T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2667.91,96d10008eacf02c5138f914486c65b3e51b0647762a8c5c6506f5345855c2935
TARGET,0.15813424345847896,2024-10-04T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-04T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2662.59,0d42e5f435e3bd9e5826fb06652f305b1cc125303160a26e5a6ec8fadb7a761d
TARGET,0.8980099502487467,2024-10-04T21:00:00Z,SHORT,2024-10-04T21:20:00Z,2645.51,EXPOSED_HISTORICAL_REGRESSION,True,0.5451599837991192,TARGET,2024-10-04T18:00:00Z,2024-10-08T10:03:00Z,INITIAL_CONFIRMATION_TARGET,2670.2,2632.05,b6fc0bfa3ddfccf123e8a89997acc272a1ae517b01d68740610dea3857bdf518
STOP,-1.0,2024-10-04T22:00:00Z,LONG,2024-10-04T22:35:00Z,2649.52,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-04T19:00:00Z,2024-10-07T08:46:00Z,INITIAL_CONFIRMATION_STOP,2641.93,2670.2,bb9454d585a716d7b97e992931f7a34e2e4b8c62fa559892090c68bcb6e26720
STOP,-1.0,2024-10-07T03:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-04T22:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2670.2,a582e18a76fb6f39615bcb4600d0eaef1ff228fe64a41076c8da4f7400844a3a
TARGET,1.8470254957508363,2024-10-07T04:00:00Z,SHORT,2024-10-07T04:50:00Z,2645.73,EXPOSED_HISTORICAL_REGRESSION,True,0.4115168539325676,TARGET,2024-10-07T01:00:00Z,2024-10-07T08:37:00Z,INITIAL_CONFIRMATION_TARGET,2652.85,2642.8,1442cb23cd5859031d4c9afff3c785c0d6a2bf0117e8e9824e67dd0c25e1571d
STOP,-1.0,2024-10-07T07:00:00Z,LONG,2024-10-07T07:05:00Z,2648.04,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-07T04:00:00Z,2024-10-07T08:22:00Z,INITIAL_CONFIRMATION_STOP,2643.88,2652.85,92987e8410ba4903c87a7ceb1da7d3a30a6287e5cffb821f451eddb46d1d0ecf
TARGET,0.04219745222927927,2024-10-07T12:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-07T09:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2652.85,02ef12a6b3866387425e7877b4d307828d15a3e157bcf54334e6d7235f9409d5
TARGET,0.17821195973947818,2024-10-07T17:00:00Z,SHORT,2024-10-07T17:05:00Z,2643.7,EXPOSED_HISTORICAL_REGRESSION,True,0.24686716791977387,TARGET,2024-10-07T14:00:00Z,2024-10-07T18:00:00Z,INITIAL_CONFIRMATION_TARGET,2659.66,2639.76,c1627902bfc639afa46657419ccfbff8e88d1b67acb8b7d2ab7e879bba5ea91f
STOP,-1.0,2024-10-07T18:00:00Z,LONG,2024-10-07T18:35:00Z,2648.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-07T15:00:00Z,2024-10-08T05:29:00Z,INITIAL_CONFIRMATION_STOP,2637.81,2659.66,b21ed5b7ddfb62372d20fdef0d25e4cb6c05349de674f7a2277c2613fdcee074
STOP,-1.0,2024-10-07T21:00:00Z,LONG,2024-10-08T05:05:00Z,2646.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-07T18:00:00Z,2024-10-08T05:29:00Z,RECLAIM_CONFIRMATION_STOP,2637.92,2659.66,4bd8e725ffbca46c63c1a646164ed1f88a6dbc430c2fd171be4e2dae734887fe
STOP,-1.0,2024-10-08T02:00:00Z,LONG,2024-10-08T05:05:00Z,2646.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-07T21:00:00Z,2024-10-08T05:29:00Z,RECLAIM_CONFIRMATION_STOP,2637.92,2659.66,8d270fa83d9e462f02545cd2402908bd87c0b99f4b9cc5b54b10b475c1ac8e0b
TARGET,0.6851520572451054,2024-10-08T04:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-08T01:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2639.76,3a386eb7f1152410c7c92d652e83bbf77106330faa4fbba59c97602c8e629493
TARGET,0.6588235294117123,2024-10-08T08:00:00Z,SHORT,2024-10-08T09:30:00Z,2641.04,EXPOSED_HISTORICAL_REGRESSION,True,0.17827298050136137,TARGET,2024-10-08T05:00:00Z,2024-10-08T09:34:00Z,INITIAL_CONFIRMATION_TARGET,2648.22,2639.76,1e2cc48b9e6dbb50d7b4173a057462db11261cc11a92eb963622f72cc96e7f7e
STOP,-1.0,2024-10-08T08:00:00Z,LONG,2024-10-08T08:25:00Z,2643.88,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-08T05:00:00Z,2024-10-08T10:02:00Z,INITIAL_CONFIRMATION_STOP,2633.78,2649.18,b10aa19d36fc234138bdc39025e0782b9bd69e394181a4ecb935bdfe6094bf67
STOP,-1.0,2024-10-08T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-08T09:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2633.78,75c293a2dff5508e692e0ba3f74dbfc1c9149d2d58d38ea9caed59f2a483045a
TARGET,0.009626274065689116,2024-10-08T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-08T11:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2646.51,7ac51330649381d98d4356ec5ce09a8e3da1d85c8be889651095f54fc5cb773a
STOP,-1.0,2024-10-08T21:00:00Z,LONG,2024-10-08T22:05:00Z,2617.31,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-08T18:00:00Z,2024-10-10T15:30:00Z,INITIAL_CONFIRMATION_STOP,2604.81,2653.09,5611f73af3132c46efd9465b7cf6200000f241da0b2ea322cd2b1778ce0a1ab1
TARGET,1.7349228611500283,2024-10-09T07:00:00Z,SHORT,2024-10-09T09:20:00Z,2614.52,EXPOSED_HISTORICAL_REGRESSION,True,0.9918283963227857,TARGET,2024-10-09T04:00:00Z,2024-10-10T15:30:00Z,INITIAL_CONFIRMATION_TARGET,2624.31,2604.81,19217cf52325ca4355e3d74257bcf885226bd11a2df1e221bf69feb3905cb3f5
STOP,-1.0,2024-10-09T09:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-09T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2624.31,158f262d8d3fc45dd2b07df2affce84132df3c86b7ab9876e6d84bc20a73efb0
STOP,-1.0,2024-10-09T13:00:00Z,LONG,2024-10-09T13:40:00Z,2619.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-09T10:00:00Z,2024-10-09T16:36:00Z,INITIAL_CONFIRMATION_STOP,2609.18,2624.3,0ae02addcab80a152d121d6b625ff7f9d40863e6e1e6af5cf2b05b3d1a1df894
TARGET,0.038311180609870044,2024-10-09T17:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-09T14:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2609.18,19612c6bfa7357024bf7d164b294b913945bc89ecc3e36685cd49a0dc48c59d6
STOP,-1.0,2024-10-09T20:00:00Z,LONG,2024-10-09T22:15:00Z,2609.03,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-09T17:00:00Z,2024-10-10T15:30:00Z,RECLAIM_CONFIRMATION_STOP,2605.19,2622.46,2537e85e53b13ed6a539b70353bd97717313452961ddd74117c7a43388736b45
STOP,-1.0,2024-10-10T02:00:00Z,LONG,2024-10-10T02:05:00Z,2608.79,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-09T21:00:00Z,2024-10-10T15:30:00Z,INITIAL_CONFIRMATION_STOP,2605.21,2622.46,949572edfd33e9fe766fc8516f97cf3e33a759a5426835d40302c1e127f644cf
STOP,-1.0,2024-10-10T06:00:00Z,LONG,2024-10-10T06:05:00Z,2616.1,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-10T03:00:00Z,2024-10-10T15:30:00Z,INITIAL_CONFIRMATION_STOP,2605.95,2622.46,977e5867d71624a3a50a5e819c4979bc791c45c3a52dc4ebb2d79ee87654af15
STOP,-1.0,2024-10-10T09:00:00Z,SHORT,2024-10-10T09:45:00Z,2611.83,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-10T06:00:00Z,2024-10-10T10:43:00Z,INITIAL_CONFIRMATION_STOP,2616.94,2605.95,761b97f4bc053725d92883c8092a05549b74b17eef7b20f9fb83718a8150871e
STOP,-1.0,2024-10-10T20:00:00Z,SHORT,2024-10-10T20:05:00Z,2618.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-10T17:00:00Z,2024-10-10T22:07:00Z,INITIAL_CONFIRMATION_STOP,2629.85,2604.49,a00b2b14a5b2ada19d0e4e7edfc36cade4b8ba6a536f1cb9701201be001e7fde
TARGET,0.05225653206649634,2024-10-10T23:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-10T20:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2629.85,7a047950ec787e3043de4fc4094c5061fd3edb1c4770d0fc7dd17b3bf04259d3
STOP,-1.0,2024-10-11T12:00:00Z,SHORT,2024-10-11T12:10:00Z,2639.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-11T09:00:00Z,2024-10-11T15:20:00Z,INITIAL_CONFIRMATION_STOP,2647.19,2616.56,1843d0df0220e64553f279b23530546944013d48cdb5c7dd6b12caf78edf5ef4
TARGET,0.29265402843606303,2024-10-11T15:00:00Z,LONG,2024-10-11T15:05:00Z,2645.76,EXPOSED_HISTORICAL_REGRESSION,True,0.15084388185652253,TARGET,2024-10-11T12:00:00Z,2024-10-11T15:20:00Z,INITIAL_CONFIRMATION_TARGET,2636.28,2647.19,faa097dad36001869294e075ba4b00db62befdb704d4850890e862ff48fc8f0c
STOP,-1.0,2024-10-11T22:00:00Z,SHORT,2024-10-11T22:35:00Z,2655.74,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-11T19:00:00Z,2024-10-14T09:22:00Z,INITIAL_CONFIRMATION_STOP,2661.45,2636.28,dfc16262849b8db20f4880763cee6b44e7e389d0dd1df181e98dbcdf54c945d1
TARGET,0.1377805486284315,2024-10-14T08:00:00Z,LONG,2024-10-14T08:05:00Z,2659.31,EXPOSED_HISTORICAL_REGRESSION,True,0.13283674736187806,TARGET,2024-10-14T05:00:00Z,2024-10-14T09:22:00Z,INITIAL_CONFIRMATION_TARGET,2643.2,2661.45,ca76b1ea71aecae83612186fa9a9176437c3bbeecad957f84d9ef173e827c156
TARGET,2.2005420054200537,2024-10-14T12:00:00Z,SHORT,2024-10-14T12:40:00Z,2657.57,EXPOSED_HISTORICAL_REGRESSION,True,1.553513513513551,TARGET,2024-10-14T09:00:00Z,2024-10-15T07:34:00Z,INITIAL_CONFIRMATION_TARGET,2666.82,2643.2,29283d45d6004592fa66f261c1240cfbf801137f7be6e96c5cc2e47ecc431b14
TARGET,0.2503467406380103,2024-10-14T19:00:00Z,SHORT,2024-10-15T07:05:00Z,2644.13,EXPOSED_HISTORICAL_REGRESSION,True,0.05438596491229801,TARGET,2024-10-14T16:00:00Z,2024-10-15T07:34:00Z,INITIAL_CONFIRMATION_TARGET,2661.23,2643.2,3e886063af44933308ecb94f58c6a5ce4ddd3972e168a087cc3269bb267a94d9
STOP,-1.0,2024-10-14T21:00:00Z,LONG,2024-10-14T21:30:00Z,2650.34,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-14T18:00:00Z,2024-10-15T07:02:00Z,INITIAL_CONFIRMATION_STOP,2644.06,2661.23,b8a1c951e6d0192394debb7854e9ee413e5f25c618fa3334f9aaa9db35dd2f71
STOP,-1.0,2024-10-15T03:00:00Z,LONG,2024-10-15T05:25:00Z,2651.96,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-14T22:00:00Z,2024-10-15T06:18:00Z,INITIAL_CONFIRMATION_STOP,2647.02,2661.23,06b6206f636daf91e30949615ce9f3d61c69ea5625fd2ef58c6a4dd478bfa66e
STOP,-1.0,2024-10-15T03:00:00Z,SHORT,2024-10-15T03:10:00Z,2649.38,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-14T22:00:00Z,2024-10-15T05:29:00Z,INITIAL_CONFIRMATION_STOP,2652.63,2644.06,f85ce0cb51cd240411a3588e1cbb537853fc9b708c1eda57c40ee9a3aa449dc9
TARGET,0.15469613259668707,2024-10-15T11:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-15T08:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2652.77,a25cc31d1638b03e9d49bc3959682141e23f44dcfc828247a700d6de0f1e0537
TARGET,1.3000000000001026,2024-10-15T17:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-15T14:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2652.77,297e0d4f137581112b222382b162df35ead3e8ba2f2b7f5a45060c9c4975bf1b
STOP,-1.0,2024-10-15T22:00:00Z,SHORT,2024-10-15T22:05:00Z,2663.77,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-15T19:00:00Z,2024-10-16T05:01:00Z,INITIAL_CONFIRMATION_STOP,2668.93,2645.64,054008af83e2013c808c5b772c68f63f2b546475bf2ac1dd2873fd42631fb63d
STOP,-1.0,2024-10-16T03:00:00Z,SHORT,2024-10-16T03:05:00Z,2659.78,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-15T22:00:00Z,2024-10-16T04:55:00Z,INITIAL_CONFIRMATION_STOP,2666.49,2645.64,0db2fd70531ca79b3d660c0da2a717971b1ba9e0a7bc8345a9fea070d3d46b3b
STOP,-1.0,2024-10-16T08:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-16T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2658.75,7d6714a3581bb19229f793ca631519ddf32d845fb71198db67f696920e01248d
STOP,-1.0,2024-10-16T15:00:00Z,SHORT,2024-10-16T17:05:00Z,2676.59,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-16T12:00:00Z,2024-10-17T09:40:00Z,RECLAIM_CONFIRMATION_STOP,2685.36,2658.75,928158f25a25e3dcf658e795abb9d7acf08e2e8d4c8bab6ecbd594d5a5b62275
STOP,-1.0,2024-10-16T19:00:00Z,SHORT,2024-10-16T19:05:00Z,2667.27,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-16T16:00:00Z,2024-10-17T09:40:00Z,INITIAL_CONFIRMATION_STOP,2685.34,2658.75,8db916eb996a934385a7a9d58d98c73399f86f1bef0be29a269e047df6c9da6d
TARGET,1.2692778457773355,2024-10-16T22:00:00Z,LONG,2024-10-17T03:35:00Z,2677.02,EXPOSED_HISTORICAL_REGRESSION,True,0.8140900195695036,TARGET,2024-10-16T19:00:00Z,2024-10-17T09:40:00Z,INITIAL_CONFIRMATION_TARGET,2666.8,2685.34,f6b118e32075aec9d3f421bb924c5fcbb30a94bb8e769c0382d55e6e2774eace
STOP,-1.0,2024-10-17T02:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-16T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2666.8,41d89be30bbf9d548e83fd7a80cea4b9b7b238f83cb889961405a6d87f59a4a0
TARGET,2.0155038759689785,2024-10-17T03:00:00Z,LONG,2024-10-17T03:05:00Z,2674.76,EXPOSED_HISTORICAL_REGRESSION,True,1.0260416666665235,TARGET,2024-10-16T22:00:00Z,2024-10-17T03:31:00Z,INITIAL_CONFIRMATION_TARGET,2672.84,2676.73,55bc7fed7174be8b4b14578830da6f50c9649980de1706c3f78699c5fd4e6b09
STOP,-1.0,2024-10-17T08:00:00Z,SHORT,2024-10-17T10:30:00Z,2680.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-17T05:00:00Z,2024-10-17T13:23:00Z,RECLAIM_CONFIRMATION_STOP,2685.75,2672.84,feb25ef157f86b7b45e8eca9686208ab8fd56c7215bde55fa2c7c1d395440eb3
TARGET,0.14748603351957437,2024-10-17T09:00:00Z,LONG,2024-10-17T09:40:00Z,2684.47,EXPOSED_HISTORICAL_REGRESSION,True,0.04582484725053831,TARGET,2024-10-17T06:00:00Z,2024-10-17T09:40:00Z,INITIAL_CONFIRMATION_TARGET,2674.65,2684.92,fa660801a45d5b84cc4340dae60957c30df1f5458ed332cec2ee98bbc3a937ed
STOP,-1.0,2024-10-17T12:00:00Z,SHORT,2024-10-17T12:10:00Z,2680.23,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-17T09:00:00Z,2024-10-17T13:23:00Z,INITIAL_CONFIRMATION_STOP,2685.73,2674.65,ed92e1db31bb6659a94041b36df621176b2e3ac792633edcc055e052757246ca
STOP,-1.0,2024-10-17T15:00:00Z,LONG,2024-10-17T16:10:00Z,2682.21,EXPOSED_HISTORICAL_REGRESSION,True,0.3902439024390232,TARGET,2024-10-17T12:00:00Z,2024-10-17T16:23:00Z,RECLAIM_CONFIRMATION_TARGET,2673.19,2685.73,76191ef40975b272bc1e4b98d84945760ffec11b7731251c7b8eb2a5f9934bfe
STOP,-1.0,2024-10-17T16:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-17T13:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2677.01,731f080f767c416c6f27887e0c2335d80805fbf4269d14206aa3c23d73a7ffa5
STOP,-1.0,2024-10-17T21:00:00Z,SHORT,2024-10-17T21:05:00Z,2690.4,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-17T18:00:00Z,2024-10-18T04:06:00Z,INITIAL_CONFIRMATION_STOP,2696.76,2673.21,e1b4348657f0ae3aaf82afc9787eb6eaf7113c54b2dea536363f43525de58494
TARGET,1.2857142857143553,2024-10-17T22:00:00Z,LONG,2024-10-17T22:15:00Z,2691.11,EXPOSED_HISTORICAL_REGRESSION,True,0.7902097902097929,TARGET,2024-10-17T19:00:00Z,2024-10-18T04:06:00Z,INITIAL_CONFIRMATION_TARGET,2683.96,2696.76,9e40a097ebc3197842ee01ca3421899ecfc13e28c68aaffb5aca15f068850697
TARGET,0.6224066390041283,2024-10-18T03:00:00Z,LONG,2024-10-18T03:05:00Z,2694.26,EXPOSED_HISTORICAL_REGRESSION,True,0.4699248120300607,TARGET,2024-10-17T22:00:00Z,2024-10-18T04:06:00Z,INITIAL_CONFIRMATION_TARGET,2688.94,2696.76,49498348944ce9f62fbdc2e564d7a127b0923602d26078e5a5988d8be54d1d98
STOP,-1.0,2024-10-18T08:00:00Z,SHORT,2024-10-18T09:05:00Z,2709.48,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-18T05:00:00Z,2024-10-18T15:27:00Z,RECLAIM_CONFIRMATION_STOP,2714.08,2688.94,49b505e83802fd2afff8ec8d61625b72286b8d162e07b41fcd5d1bc9fbaf3b38
STOP,-1.0,2024-10-18T11:00:00Z,SHORT,2024-10-18T11:05:00Z,2704.21,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-18T08:00:00Z,2024-10-18T15:27:00Z,INITIAL_CONFIRMATION_STOP,2714.06,2688.94,97088879b86ef46b576c0361e064fd536650238b1a6c05a29977234a37deaaec
TARGET,0.13678373382625306,2024-10-18T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-18T11:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2714.06,c55632048685e606b345ba5fad057c27839bd731699927f9763af47af06cd621
STOP,-1.0,2024-10-18T15:00:00Z,SHORT,2024-10-18T16:10:00Z,2707.03,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-18T12:00:00Z,2024-10-18T17:19:00Z,RECLAIM_CONFIRMATION_STOP,2717.09,2701.76,7a5511a923ca82c086133c4b1ef560ffffdb03521776241cbbb1d46f32e0d305
STOP,-1.0,2024-10-18T20:00:00Z,SHORT,2024-10-18T20:30:00Z,2714.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-18T17:00:00Z,2024-10-18T21:46:00Z,INITIAL_CONFIRMATION_STOP,2720.18,2704.98,d2a8d6928c7c2f3cf365c46ce93f4d3eb3561052b3442a10a1d4850a8007b47d
STOP,-1.0,2024-10-21T09:00:00Z,SHORT,2024-10-21T09:05:00Z,2724.74,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-10-21T06:00:00Z,2024-10-21T11:21:00Z,INITIAL_CONFIRMATION_STOP,2732.85,2721.13,898da627cf8ceaaee7c76d3e9cb9abe3b1b4b5a94dc0c2d32e6528a6eace0066
TARGET,0.18485237483954572,2024-10-21T12:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-21T09:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2732.85,74c35c6b04425e86419befb6665beb22d2cb2b439cd8f9461612ad85a1c016fb
STOP,-1.0,2024-10-21T21:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-10-21T18:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2740.58,36e25fe4bca4d2b215dc6c45f0ff3132a830c66023d548c90a3b2d81eb220599
