control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2022-06-15T20:00:00Z,LONG,2022-06-15T21:15:00Z,1820.54,EXPOSED_HISTORICAL_REGRESSION,True,2.296402877697832,TARGET,2022-06-15T17:00:00Z,2022-06-15T21:43:00Z,RECLAIM_CONFIRMATION_TARGET,1813.59,1836.5,8260c3df26522c16c00ca794fdc11da5f2b5e0dfed0c8ac946398401463942d7
TARGET,0.1298124383020785,2022-06-16T03:00:00Z,LONG,2022-06-16T03:10:00Z,1835.54,EXPOSED_HISTORICAL_REGRESSION,True,0.043775649794803174,TARGET,2022-06-15T21:00:00Z,2022-06-16T18:13:00Z,INITIAL_CONFIRMATION_TARGET,1813.61,1836.5,f2cd9cc2177f7569021522a63381d4a9079c0b71941f562bb793446230ca39a7
STOP,-1.0,2022-06-16T04:00:00Z,SHORT,2022-06-16T04:20:00Z,1832.66,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-15T22:00:00Z,2022-06-16T18:22:00Z,INITIAL_CONFIRMATION_STOP,1841.92,1813.61,79f906d35a78fd1088b555966b50c8b9131bd33959369e54fc48f5d09fdf0667
STOP,-1.0,2022-06-16T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-16T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1841.92,6dacc981b6fa44c7c651bcf90189b5642452b8d9bc600f825ea015a05ff81d32
TARGET,0.670781893004099,2022-06-16T17:00:00Z,LONG,2022-06-16T18:00:00Z,1832.48,EXPOSED_HISTORICAL_REGRESSION,True,0.21702637889687512,TARGET,2022-06-16T14:00:00Z,2022-06-16T18:13:00Z,INITIAL_CONFIRMATION_TARGET,1815.8,1836.1,382afd8dc17d4b766900865d2f5fb875585fae2e6148c6df4d7e35c63fc0a3b5
STOP,-1.0,2022-06-16T22:00:00Z,SHORT,2022-06-17T03:10:00Z,1849.1,EXPOSED_HISTORICAL_REGRESSION,True,3.9408284023668374,TARGET,2022-06-16T19:00:00Z,2022-06-29T11:45:00Z,RECLAIM_CONFIRMATION_TARGET,1857.55,1815.8,1a3bbf51e6609fb5581c781cbe734e88d3a2abd72d8a24e0764f6c09c2ff59d6
STOP,-1.0,2022-06-17T04:00:00Z,SHORT,2022-06-17T04:05:00Z,1845.98,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-16T22:00:00Z,2022-06-17T15:53:00Z,INITIAL_CONFIRMATION_STOP,1852.65,1815.8,ef28be386941e3b0a5388298cadd8b61a6de24f69f45da12cd22dd4d6b94d217
TARGET,1.9489247311827813,2022-06-17T09:00:00Z,LONG,2022-06-17T09:30:00Z,1847.18,EXPOSED_HISTORICAL_REGRESSION,True,0.9945454545454595,TARGET,2022-06-17T06:00:00Z,2022-06-17T15:53:00Z,INITIAL_CONFIRMATION_TARGET,1841.68,1852.65,67aff4db35e786e36cfa21f665953d1557d10aafa032980ff7ec893f7c7d6459
TARGET,0.7902684563758402,2022-06-17T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-17T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1852.65,cd53484053e2f6d3af644a57b5518907f2d12af52536c9c3445c961614c5c6f0
STOP,-1.0,2022-06-17T15:00:00Z,SHORT,2022-06-17T16:35:00Z,1843.32,EXPOSED_HISTORICAL_REGRESSION,True,0.13842975206610633,TARGET,2022-06-17T12:00:00Z,2022-06-17T16:59:00Z,RECLAIM_CONFIRMATION_TARGET,1853.0,1841.98,9cefd95a73626e261120417a2faf02cdb64e6bd1335d1781acbe75e7b6afbfdb
STOP,-1.0,2022-06-17T20:00:00Z,LONG,2022-06-20T03:55:00Z,1839.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-17T17:00:00Z,2022-06-21T08:45:00Z,RECLAIM_CONFIRMATION_STOP,1834.73,1852.98,81e2d11d2fa61a17c4104b07133ad945178d7a0320289a029229c7d25526da5a
STOP,-1.0,2022-06-20T04:00:00Z,LONG,2022-06-20T04:05:00Z,1840.84,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-17T20:00:00Z,2022-06-20T04:31:00Z,INITIAL_CONFIRMATION_STOP,1836.81,1852.98,4c2f146c05165026fc9c6d66d6c0d666088ba007a46b248462b2c95df5d5c1a3
STOP,-1.0,2022-06-20T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-20T05:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1852.98,cae1faa0cac3ece68422e3b862a7e852ed6d458f396ebc0c0f7ba0d37494f31f
TARGET,1.9619565217392252,2022-06-20T09:00:00Z,SHORT,2022-06-20T09:05:00Z,1841.72,EXPOSED_HISTORICAL_REGRESSION,True,1.5115207373272048,TARGET,2022-06-20T06:00:00Z,2022-06-21T08:45:00Z,INITIAL_CONFIRMATION_TARGET,1846.06,1835.16,76d94ce10f8877a8ecc09f14e267d0821ee3b2533fff0015c02af0afc33f5dfe
STOP,-1.0,2022-06-20T16:00:00Z,LONG,2022-06-20T16:10:00Z,1840.7,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-20T13:00:00Z,2022-06-20T17:00:00Z,INITIAL_CONFIRMATION_STOP,1836.44,1846.06,71fa6e76faa87c15b79c4da4a51a4466be9102c29b49c0fd8070e8ecd23395eb
TARGET,0.37424547283699994,2022-06-20T19:00:00Z,SHORT,2022-06-20T19:45:00Z,1837.2,EXPOSED_HISTORICAL_REGRESSION,True,0.12520593080724857,TARGET,2022-06-20T16:00:00Z,2022-06-20T19:52:00Z,INITIAL_CONFIRMATION_TARGET,1843.27,1836.44,740fb2c43b53ded692ee653cd94986c95245a51e200b54be9b84a681345cb22f
STOP,-1.0,2022-06-21T04:00:00Z,LONG,2022-06-21T04:10:00Z,1841.86,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-20T20:00:00Z,2022-06-21T08:45:00Z,INITIAL_CONFIRMATION_STOP,1835.51,1843.27,3acf725007e7be7c60e7477ed9e59bb9c46b9d10a78f4332c69b94dcc25e1d32
TARGET,2.184331797234954,2022-06-21T07:00:00Z,SHORT,2022-06-21T07:30:00Z,1839.15,EXPOSED_HISTORICAL_REGRESSION,True,1.113149847094838,TARGET,2022-06-21T04:00:00Z,2022-06-21T08:45:00Z,INITIAL_CONFIRMATION_TARGET,1842.42,1835.51,b82b446917796275ece62abe594e7007c66a607a3e47ed556a94c35fa07a7b3f
STOP,-1.0,2022-06-21T13:00:00Z,LONG,2022-06-21T13:05:00Z,1836.41,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-21T10:00:00Z,2022-06-21T14:07:00Z,INITIAL_CONFIRMATION_STOP,1832.64,1842.42,c94958839d623739cb134ed0ea37fb78bde863666f9e4889d05f4cc7fe6782af
TARGET,0.4942084942085141,2022-06-21T17:00:00Z,LONG,2022-06-21T17:05:00Z,1839.59,EXPOSED_HISTORICAL_REGRESSION,True,0.3223234624145972,TARGET,2022-06-21T14:00:00Z,2022-06-21T17:37:00Z,INITIAL_CONFIRMATION_TARGET,1830.81,1842.42,dfc283fd329404b2d706e2cfeda09332646b2b32d3f6deb0e8fd008dbf40f67d
TARGET,0.7513661202185624,2022-06-21T20:00:00Z,SHORT,2022-06-21T20:45:00Z,1834.3,EXPOSED_HISTORICAL_REGRESSION,True,0.3740621650589444,TARGET,2022-06-21T17:00:00Z,2022-06-21T22:21:00Z,INITIAL_CONFIRMATION_TARGET,1843.63,1830.81,936c7c14697e2b1ea19b91b8ccf227c020f4dd73544724872617413f8b981253
