control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2023-11-06T08:00:00Z,LONG,2023-11-06T08:35:00Z,1985.36,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-06T05:00:00Z,2023-11-06T17:57:00Z,INITIAL_CONFIRMATION_STOP,1982.08,1993.14,de58383543cf68d6e8a583ea756cda6b3be32cca781f9598432899054bf5996a
STOP,-1.0,2023-11-06T12:00:00Z,LONG,2023-11-06T12:10:00Z,1988.02,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-06T09:00:00Z,2023-11-06T17:57:00Z,INITIAL_CONFIRMATION_STOP,1982.32,1993.14,6f74e7842a4dfd10063ff269dd80eb7a7fb7a0ac8f8a340b586034a950bfa1a0
STOP,-1.0,2023-11-06T15:00:00Z,SHORT,2023-11-06T16:30:00Z,1985.69,EXPOSED_HISTORICAL_REGRESSION,True,0.9711815561959919,TARGET,2023-11-06T12:00:00Z,2023-11-06T17:57:00Z,RECLAIM_CONFIRMATION_TARGET,1989.16,1982.32,c292933b36445d46f1889b27ccc9f1bf06320fe0279f1be3d6fa07381e27825b
STOP,-1.0,2023-11-06T21:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-06T18:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1989.14,74b9d5ded161c788e8785ec5d8c4f48dfcf04d662bf202470a627345d71c3b38
STOP,-1.0,2023-11-07T09:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-07T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1989.14,c8520b863f887e8ea89865f629012960f769ef83d90a96e00fee412950269f03
STOP,-1.0,2023-11-07T18:00:00Z,LONG,2023-11-07T18:10:00Z,1965.09,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-07T15:00:00Z,2023-11-08T17:23:00Z,INITIAL_CONFIRMATION_STOP,1956.68,1974.24,22b495eb9174a452c4a967fcab745e7891947d5923b994ce6694b4c3215a1bbb
STOP,-1.0,2023-11-07T19:00:00Z,SHORT,2023-11-07T19:30:00Z,1962.24,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-07T16:00:00Z,2023-11-07T20:25:00Z,INITIAL_CONFIRMATION_STOP,1967.3,1956.68,5f15ab6d1a973f9d312b19eed59b4a18b89dc2d1f4ff214a919917dafd22f2bc
STOP,-1.0,2023-11-08T02:00:00Z,SHORT,2023-11-08T03:40:00Z,1967.58,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-07T21:00:00Z,2023-11-08T04:18:00Z,RECLAIM_CONFIRMATION_STOP,1970.04,1956.68,d668de36d45109a4054bec43d5ef65035ac8ea93ac16a82b1ed2f0864b952e93
TARGET,3.2294117647060174,2023-11-08T07:00:00Z,SHORT,2023-11-08T07:15:00Z,1967.26,EXPOSED_HISTORICAL_REGRESSION,True,2.7842105263158037,TARGET,2023-11-08T04:00:00Z,2023-11-08T17:23:00Z,INITIAL_CONFIRMATION_TARGET,1971.06,1956.68,276d2c3b92ed441c6cc5fb830f32fb97227be89c7c38007ce17f8e54d6a91c36
STOP,-1.0,2023-11-08T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-08T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1969.86,b4a882f1db66a3d9406bc9dea8b552d7638a0d8cac300d6477fe3c789746b322
STOP,-1.0,2023-11-08T10:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-08T07:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1971.06,4c1b1c6c5a2149bb9f3f1ee91a23ee84f0b85b2094ed6ef5504bfd5bcf51ebde
TARGET,3.7126436781604357,2023-11-08T11:00:00Z,SHORT,2023-11-08T11:15:00Z,1967.02,EXPOSED_HISTORICAL_REGRESSION,True,0.9339622641508999,TARGET,2023-11-08T08:00:00Z,2023-11-08T12:00:00Z,INITIAL_CONFIRMATION_TARGET,1969.14,1965.04,fd16590afe44dda64eb1c151e2d81d8d4fee5164eea1a9552990e228baf685b4
STOP,-1.0,2023-11-08T15:00:00Z,LONG,2023-11-08T15:05:00Z,1964.88,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-08T12:00:00Z,2023-11-08T17:01:00Z,INITIAL_CONFIRMATION_STOP,1959.54,1969.14,9099d03333209cc0b975b7d0944cb3096dcd7b94661522905ede8dcc66d9a2e0
STOP,-1.0,2023-11-08T20:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-08T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1966.69,d5aa0c75db21ec7102fa6f60ef3d6bc3def95c6364ccf5f74ac26c6ee6dbbb13
STOP,-1.0,2023-11-09T03:00:00Z,LONG,2023-11-09T03:05:00Z,1951.78,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-08T22:00:00Z,2023-11-09T10:12:00Z,INITIAL_CONFIRMATION_STOP,1947.44,1966.69,7cadf3124c8215e30446528c64e331ec381e31e95fad4ad5eef0846d681a68bc
TARGET,0.36501901140681536,2023-11-09T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-09T03:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1947.44,095cdc21c9f823d3b1694a5827fdfdb0750888b859636764cc377c187722444b
STOP,-1.0,2023-11-09T08:00:00Z,LONG,2023-11-09T08:05:00Z,1950.16,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-09T05:00:00Z,2023-11-09T10:11:00Z,INITIAL_CONFIRMATION_STOP,1947.84,1954.62,9b63b3cd09fc1dcbcfc38cd2ebef47ab6eafc4b2f4413b09afaec1e10d5590d4
TARGET,1.4197530864198675,2023-11-09T13:00:00Z,LONG,2023-11-09T13:15:00Z,1947.25,EXPOSED_HISTORICAL_REGRESSION,True,1.2528735632184318,TARGET,2023-11-09T10:00:00Z,2023-11-09T15:55:00Z,INITIAL_CONFIRMATION_TARGET,1944.64,1950.52,6c85df49fda72b66d90bf3e22e29f418d1e1e74970d0559ae2e578784a7cc9ac
STOP,-1.0,2023-11-09T20:00:00Z,SHORT,2023-11-09T20:05:00Z,1959.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-09T17:00:00Z,2023-11-09T20:26:00Z,INITIAL_CONFIRMATION_STOP,1964.94,1944.82,1a97ff53fa295370cc9fbaa254dd3fd57d9193cf5e0528a58f00e795aeac6068
TARGET,1.4802867383512857,2023-11-09T23:00:00Z,SHORT,2023-11-10T09:05:00Z,1956.06,EXPOSED_HISTORICAL_REGRESSION,True,1.1806722689075662,TARGET,2023-11-09T20:00:00Z,2023-11-10T14:42:00Z,INITIAL_CONFIRMATION_TARGET,1965.58,1944.82,1c150ab31dc2a4bdd196d492360d2fce4e47052a930a8038d935f0fae6ed3366
STOP,-1.0,2023-11-10T02:00:00Z,LONG,2023-11-10T02:20:00Z,1959.28,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-09T21:00:00Z,2023-11-10T08:05:00Z,INITIAL_CONFIRMATION_STOP,1956.16,1965.58,b69395859b591fda6983d66d394a0a834443111816dc16439b5abec8e0c227a8
TARGET,2.4776119402986114,2023-11-10T06:00:00Z,SHORT,2023-11-10T06:05:00Z,1959.2,EXPOSED_HISTORICAL_REGRESSION,True,1.8765432098766472,TARGET,2023-11-10T03:00:00Z,2023-11-10T08:05:00Z,INITIAL_CONFIRMATION_TARGET,1960.82,1956.16,276fb9e46cc67d00cfd547cc423310c030a58615d148c5fd5276ea67a173f7c6
STOP,-1.0,2023-11-10T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-10T04:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1960.82,1b71b73c42783e7df46f42792d8d747652cdd0a1240da0319227041321973e80
STOP,-1.0,2023-11-10T23:00:00Z,LONG,2023-11-10T23:05:00Z,1936.28,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-10T20:00:00Z,2023-11-13T16:48:00Z,INITIAL_CONFIRMATION_STOP,1933.04,1960.82,3cbef2520b31c3e21f96e9fe2d6f1bde5c5759689bd37d019583aafc5c68ee04
TARGET,1.0696055684455188,2023-11-13T05:00:00Z,SHORT,2023-11-13T05:05:00Z,1937.39,EXPOSED_HISTORICAL_REGRESSION,True,0.951859956236367,TARGET,2023-11-13T02:00:00Z,2023-11-13T16:48:00Z,INITIAL_CONFIRMATION_TARGET,1941.96,1933.04,35961c88100ea1043e54ece2826bcab9157ce7e31c3b8d1d87862dd3e002f74f
STOP,-1.0,2023-11-13T08:00:00Z,LONG,2023-11-13T08:05:00Z,1939.14,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-13T05:00:00Z,2023-11-13T15:05:00Z,INITIAL_CONFIRMATION_STOP,1934.07,1941.96,0b1d1cc830300f94f5ca166443ce948385b12510160e8dcda0bdc0ae20bae52f
TARGET,1.3833333333333637,2023-11-13T12:00:00Z,SHORT,2023-11-13T14:55:00Z,1936.06,EXPOSED_HISTORICAL_REGRESSION,True,0.3856589147286778,TARGET,2023-11-13T09:00:00Z,2023-11-13T15:05:00Z,INITIAL_CONFIRMATION_TARGET,1941.22,1934.07,83c265de31f27bec34bd20f97ce9acbf7598ed68cc00ef28f03e2d482992d2cc
STOP,-1.0,2023-11-13T13:00:00Z,LONG,2023-11-13T13:05:00Z,1938.83,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-13T10:00:00Z,2023-11-13T14:55:00Z,INITIAL_CONFIRMATION_STOP,1935.97,1941.22,3f6299549f0ce1a0477f38c718741c2bb12912440008279966ec158513e6c97f
STOP,-1.0,2023-11-13T22:00:00Z,SHORT,2023-11-13T22:15:00Z,1945.53,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-13T19:00:00Z,2023-11-14T15:30:00Z,INITIAL_CONFIRMATION_STOP,1949.2,1931.72,fd0c53dee10d2a1bf19f89395622a68aa495a7a694b1275c7ab8273b3e778422
STOP,-1.0,2023-11-14T06:00:00Z,SHORT,2023-11-14T06:05:00Z,1943.9,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-14T03:00:00Z,2023-11-14T15:30:00Z,INITIAL_CONFIRMATION_STOP,1948.42,1931.72,b1c68690ba7554e6f1ed97e7a4cc8536e35ee2cfce6df178635a15827fe8c87b
TARGET,1.5329670329668752,2023-11-14T10:00:00Z,LONG,2023-11-14T11:20:00Z,1947.49,EXPOSED_HISTORICAL_REGRESSION,True,0.2527173913043608,TARGET,2023-11-14T07:00:00Z,2023-11-14T15:30:00Z,INITIAL_CONFIRMATION_TARGET,1943.81,1948.42,9195a995c994bc697899c80af6a1d206bb0954f4f559ed166aaefbcc6f1d1250
STOP,-1.0,2023-11-14T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-14T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1943.81,bc71021787d14385608d6b7e4d5485b7f2286b56e3a771d3c1ba78f25c595ff7
STOP,-1.0,2023-11-14T19:00:00Z,SHORT,2023-11-14T19:15:00Z,1962.39,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-14T16:00:00Z,2023-11-15T09:38:00Z,INITIAL_CONFIRMATION_STOP,1970.89,1944.35,a0498817fa1d14f703cf173478848fe895bd51012277f5357318dfe3140eaf9d
STOP,-1.0,2023-11-14T23:00:00Z,LONG,2023-11-15T03:05:00Z,1963.81,EXPOSED_HISTORICAL_REGRESSION,True,3.174887892376725,TARGET,2023-11-14T20:00:00Z,2023-11-15T09:38:00Z,RECLAIM_CONFIRMATION_TARGET,1961.58,1970.89,1bf9d2a60046a74449108da94ea89475745b3c0b7204778d9162cc7d0e4487ae
TARGET,2.1777777777773455,2023-11-15T03:00:00Z,SHORT,2023-11-15T03:20:00Z,1961.78,EXPOSED_HISTORICAL_REGRESSION,True,0.043795620437916224,TARGET,2023-11-14T22:00:00Z,2023-11-15T03:23:00Z,INITIAL_CONFIRMATION_TARGET,1964.52,1961.66,507009aa1fab5995d1617d09df907c4f4d6bdbf82e572359bdeb951f9c5b131b
STOP,-1.0,2023-11-15T15:00:00Z,SHORT,2023-11-15T16:25:00Z,1963.15,EXPOSED_HISTORICAL_REGRESSION,True,0.12447786131996942,TARGET,2023-11-15T12:00:00Z,2023-11-15T16:41:00Z,RECLAIM_CONFIRMATION_TARGET,1975.12,1961.66,408dc54879b20b201ffa2f1a1200f10422ad61a38bb648d6a8fc33a054bd2116
TARGET,0.12751677852349005,2023-11-15T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-15T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1961.66,abedc1d106637021ca35465586dfe3b7f74bfe086925eba07ec0156bb6158852
TARGET,1.8451519536903427,2023-11-15T19:00:00Z,LONG,2023-11-16T07:15:00Z,1963.48,EXPOSED_HISTORICAL_REGRESSION,True,1.445273631840789,TARGET,2023-11-15T16:00:00Z,2023-11-16T16:42:00Z,INITIAL_CONFIRMATION_TARGET,1955.44,1975.1,b54b4f1d0a66d3d76f7cab94f939f2fa216f70570b6d33f86b023630953b3416
STOP,-1.0,2023-11-16T03:00:00Z,SHORT,2023-11-16T03:10:00Z,1958.6,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-15T22:00:00Z,2023-11-16T06:19:00Z,INITIAL_CONFIRMATION_STOP,1962.29,1955.44,9130a46eb05210083b3c87063fdfbc0cc1d9f6276a717c8593fe49895dfa0a3d
STOP,-1.0,2023-11-16T14:00:00Z,SHORT,2023-11-16T14:10:00Z,1964.16,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-16T11:00:00Z,2023-11-16T15:30:00Z,INITIAL_CONFIRMATION_STOP,1968.58,1956.52,d8906a526df153b15cbf66021717bad2cef5c3ae2263f1b4d0d1503e87e3a0e9
STOP,-1.0,2023-11-16T21:00:00Z,SHORT,2023-11-16T21:15:00Z,1983.22,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-16T18:00:00Z,2023-11-17T10:33:00Z,INITIAL_CONFIRMATION_STOP,1987.96,1962.12,ec9ddce73bff8a5a453253fa776b9b7967e3289bec1b379ae4ee68f573abfdee
TARGET,1.5241379310345795,2023-11-17T04:00:00Z,LONG,2023-11-17T10:00:00Z,1987.67,EXPOSED_HISTORICAL_REGRESSION,True,0.041251778093878345,TARGET,2023-11-17T01:00:00Z,2023-11-17T10:33:00Z,INITIAL_CONFIRMATION_TARGET,1980.64,1987.96,12f5a6dd8ee0eca2f9df6dc2066d23506cd3e1075731d4b9a8408467b61bb50a
STOP,-1.0,2023-11-17T06:00:00Z,SHORT,2023-11-17T07:25:00Z,1984.67,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-17T03:00:00Z,2023-11-17T09:57:00Z,RECLAIM_CONFIRMATION_STOP,1987.1399999999999,1980.64,14336ca852afc33019753c490cbe2064799c40e1a81ccada2c774ba8973e8dc5
STOP,-1.0,2023-11-17T09:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-17T06:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1980.64,19193076bfd0ab4e76c97eb36922fad5d08c061da32757dd56007c199b1316f0
TARGET,1.350762527233033,2023-11-17T15:00:00Z,SHORT,2023-11-17T15:40:00Z,1987.64,EXPOSED_HISTORICAL_REGRESSION,True,0.8667820069204177,TARGET,2023-11-17T12:00:00Z,2023-11-17T16:36:00Z,INITIAL_CONFIRMATION_TARGET,1993.42,1982.63,e42f63db9587349f076153db9b6b2204fedd834f0045dcc286ae0e544f5a7af4
STOP,-1.0,2023-11-17T19:00:00Z,LONG,2023-11-17T20:05:00Z,1981.91,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-17T16:00:00Z,2023-11-20T01:00:00Z,RECLAIM_CONFIRMATION_STOP,1978.6200000000001,1993.42,94a05c3629c696b8d00e75840bea5a981a3458f83922189edb907b2eb1a3ff6a
STOP,-1.0,2023-11-17T22:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-17T19:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1993.42,0dc858f5ee55c35c4fae540254329be5537cae0ec2da0557234e987411ceff1b
STOP,-1.0,2023-11-20T05:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-20T02:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1993.42,0eca41e77e20a8ac36f3655307092b1abdc977b8436f4416ca123726e0362bed
TARGET,2.094488188976413,2023-11-20T07:00:00Z,SHORT,2023-11-20T07:10:00Z,1980.94,EXPOSED_HISTORICAL_REGRESSION,True,1.7354988399072189,TARGET,2023-11-20T04:00:00Z,2023-11-20T13:42:00Z,INITIAL_CONFIRMATION_TARGET,1985.25,1973.46,b1775f2ef12010d510d26a5ec959b2e6fc3872cd0cb029ccb2873781ba4e900e
TARGET,1.146103896103886,2023-11-20T19:00:00Z,LONG,2023-11-20T19:20:00Z,1976.07,EXPOSED_HISTORICAL_REGRESSION,True,0.8619718309859326,TARGET,2023-11-20T16:00:00Z,2023-11-21T02:48:00Z,INITIAL_CONFIRMATION_TARGET,1965.42,1985.25,a70c6ee3798d001df9d13d9ee17fe772ae833c6517cc16e9d2c9ab837b1ee9d7
STOP,-1.0,2023-11-20T23:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-20T20:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1965.42,e0dd4de3fddbac7bafa9e3adc5740063735844de74fed340f402f9593d00159a
STOP,-1.0,2023-11-21T08:00:00Z,SHORT,2023-11-21T08:10:00Z,1991.11,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-21T05:00:00Z,2023-11-21T10:08:00Z,INITIAL_CONFIRMATION_STOP,1994.29,1965.42,5504a4820a6621fb511f593396726626aae6ea2267f4c69f7b7052db34cc8be9
STOP,-1.0,2023-11-21T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-21T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1965.42,8ab1f5c8a09296fa5044ffb699c8aa8978debedf3215fd0236a3ebbe0bef2351
TARGET,1.0599173553718446,2023-11-21T15:00:00Z,LONG,2023-11-21T15:05:00Z,1990.24,EXPOSED_HISTORICAL_REGRESSION,True,0.6898305084745548,TARGET,2023-11-21T11:00:00Z,2023-11-21T15:20:00Z,INITIAL_CONFIRMATION_TARGET,1984.34,1994.31,b6f43e8598d2d0015891d8a29e9b7e819c944b2710b299d7fbd6005aa128b7c6
STOP,-1.0,2023-11-21T20:00:00Z,SHORT,2023-11-21T20:25:00Z,1998.75,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-21T17:00:00Z,2023-11-27T03:16:00Z,INITIAL_CONFIRMATION_STOP,2007.57,1984.34,160a00811dbb6691d18a9a72067660a9b2d83048a39c36ea0c63f0a0e11bf466
STOP,-1.0,2023-11-22T02:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-21T21:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2007.57,af71c5fdc96921382742fbe1ab260e6fbc4b4a859d473c1d76c7c499167328bb
STOP,-1.0,2023-11-22T07:00:00Z,LONG,2023-11-22T07:05:00Z,1999.54,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-22T04:00:00Z,2023-11-22T17:09:00Z,INITIAL_CONFIRMATION_STOP,1995.52,2007.57,a3b67337b58918187193f20f9a0b5c600c6893c6afd053cead280d263aeb47cc
TARGET,1.1019607843137684,2023-11-22T13:00:00Z,SHORT,2023-11-22T15:40:00Z,1997.59,EXPOSED_HISTORICAL_REGRESSION,True,0.239306358381493,TARGET,2023-11-22T10:00:00Z,2023-11-22T17:09:00Z,INITIAL_CONFIRMATION_TARGET,2006.24,1995.52,58eef5a23fede481d40defd9ac721d9987d9a5cf6e849887a863065bd28d793e
STOP,-1.0,2023-11-22T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-11-22T11:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2006.24,215a59a003860f766eec78956d362b8c4797a917db93359e90818bce229f3d8d
TARGET,5.903571428571515,2023-11-22T23:00:00Z,LONG,2023-11-23T01:50:00Z,1991.77,EXPOSED_HISTORICAL_REGRESSION,True,2.9773662551441,TARGET,2023-11-22T20:00:00Z,2023-11-27T03:15:00Z,INITIAL_CONFIRMATION_TARGET,1986.91,2006.24,7abae909560558d17b85dcc5af8389677962823a682a20b0a81caf9698351576
STOP,-1.0,2023-11-23T08:00:00Z,SHORT,2023-11-23T10:05:00Z,1995.48,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-23T05:00:00Z,2023-11-24T15:35:00Z,RECLAIM_CONFIRMATION_STOP,1998.53,1986.91,6f671d65f2622954a795e035ea6041b4b2907e6c55043cffe6ca149c5edcb002
STOP,-1.0,2023-11-23T12:00:00Z,SHORT,2023-11-23T15:10:00Z,1992.19,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-23T09:00:00Z,2023-11-24T15:35:00Z,INITIAL_CONFIRMATION_STOP,1998.51,1986.91,5998593732de93822f6349714f7a8b8489906010c5146d53daecdd2b9d1afbc9
STOP,-1.0,2023-11-23T14:00:00Z,LONG,2023-11-23T16:50:00Z,1994.48,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-11-23T11:00:00Z,2023-11-23T17:37:00Z,RECLAIM_CONFIRMATION_STOP,1991.98,1998.51,85c121188d7f4f423508380c62f70c372f69f0da957b574a617eadf344257a03
