broken_m5_control_identity,broken_m5_control_level,confirmation_at,confirmation_bar_identity,control_entry_at,control_entry_price,control_stop,deadline,decision_at,delta_vs_original_r,direction,distance_ratio_to_control,dollars_at_50_max_case_risk,effective_stop_policy,entry_at,entry_policy,entry_price,filled,geometry_sha256,mae_r,mfe_r,month,net_r,original_net_r,original_outcome,original_resolution_at,outcome,policy_result_sha256,resolution_at,retest_disposition,retest_expiry_at,retest_fill_at,retest_level,retest_opportunity,retest_used,route,row_sha256,source_h1_swing_identity,stop,stop_atr14,stop_buffer,stop_fallback_reason,stop_policy,stop_replaced_control,stop_source_identity,stop_source_known_at,stop_source_level,target,trade_identity
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,0.0,LONG,1.0,0.9554140127394438,CONTROL_V2_FILLED_STOP,2022-12-01T07:05:00Z,CONTROL_NEXT_M1_OPEN,1779.87,True,72be6869665d716b397b12ecec4a53464908e95f6b38df994089c25d3e436ceb,0.04585987261145275,0.024203821656058187,2022_12,0.019108280254788876,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,TARGET,a4b08fbf4330041b4971104de3a58ef3c49066ebf355e59c61d588b5b94b1e51,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,e7a37eed6ebc95a3e4c92f337745cfa87a2daa7730e6e258f9ac24979784e041,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.02,,,,CONTROL_V2_FILLED_STOP,False,,2022-12-01T07:05:00Z,1772.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,0.015833192777903377,LONG,0.5468653321201032,1.7470736516346126,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2022-12-01T07:05:00Z,CONTROL_NEXT_M1_OPEN,1779.87,True,89e0d027ec7b8d37968a7ca4e2108184a607024e2deca4e56f1d0d83728aff76,0.08385953527838724,0.04425919917472939,2022_12,0.03494147303269225,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,TARGET,8eed4b7d9d19d66d9ace924ad9449c8036c2a37499e357226db318b7a8838d7f,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,adbc60547947cfc93e11f404a9ebfda9e0b3c4c27a5068d53ab3af9e3eaf606c,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1775.5771071428571,0.6578571428571779,0.032892857142858896,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,522ae4ee4e16490b6b2a00c53a5fdf828a4bb0a036bef1be8eb8dfbb07644914,2022-12-01T06:00:00Z,1775.61,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,0.0025162357679610545,LONG,0.883639672429484,1.0812258011374964,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2022-12-01T07:05:00Z,CONTROL_NEXT_M1_OPEN,1779.87,True,5aa64d34953dfaf3c6a099f3386a1afefbfff675cf216ab465123a2bd3f56e4e,0.05189883845455394,0.027391053628807838,2022_12,0.02162451602274993,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,TARGET,9266681ecefb1bdd8a8299ec087aa6485d5804b937537eca2cf309c24c8d1c46,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,3c90ecb6f1b3db1fb0915b1599f1769623ea14b63c2b1af4699ead2c56a0b27f,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.9334285714285,1.7314285714286046,0.08657142857143024,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,9bd1fed41f49cd0038a2f2c909aa2878a84cfd68b1209df15bc7d0e0797cb1a7,2022-12-01T05:30:00Z,1773.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,0.0,LONG,1.0,0.9554140127394438,CONTROL_V2_FILLED_STOP,2022-12-01T07:05:00Z,CONTROL_NEXT_M1_OPEN,1779.87,True,9947b7cd8a4029e6cc6a68a3889464489ab0998217214731bd141a7e1777d60e,0.04585987261145275,0.024203821656058187,2022_12,0.019108280254788876,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,TARGET,f974781cc6cb3e56864bf0d197db8427add8d5d18c73d6526aa7fe97427e0d89,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,a2857af0d25688f9c58ec2dcd23608ab36e9ef0efd8e8a22752989f7c05fa2b0,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.02,6.598571428571437,0.32992857142857185,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,2022-12-01T07:00:00Z,1772.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.019108280254788876,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,72be6869665d716b397b12ecec4a53464908e95f6b38df994089c25d3e436ceb,,,2022_12,0.0,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,NO_FILL,b5e73279420a760ea9b31b8c617d94ff0b6afadcb83a231c94d849d589de6dea,,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,54262408bcef52d9f0ce4e8b1fe4d6798c95ea956b7732bfac3256c6c43547be,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.02,,,,CONTROL_V2_FILLED_STOP,False,,2022-12-01T07:05:00Z,1772.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.019108280254788876,LONG,0.5468653321201032,0.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,89e0d027ec7b8d37968a7ca4e2108184a607024e2deca4e56f1d0d83728aff76,,,2022_12,0.0,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,NO_FILL,fa3c8431484eba83107817a752fcf0f3b96ad6e1b4f192ab2cf063cf80ffc2bb,,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,5c95e659d6c43504b8619136c232bb2034946ca5cf2c58b3e908d2e37eecf9bc,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1775.5771071428571,0.6578571428571779,0.032892857142858896,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,522ae4ee4e16490b6b2a00c53a5fdf828a4bb0a036bef1be8eb8dfbb07644914,2022-12-01T06:00:00Z,1775.61,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.019108280254788876,LONG,0.883639672429484,0.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,5aa64d34953dfaf3c6a099f3386a1afefbfff675cf216ab465123a2bd3f56e4e,,,2022_12,0.0,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,NO_FILL,96abb69af2523b13de08e3ae6114ed2a46611c4493653642aea545f2627e6718,,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,938e24d67b95975626f23b877232d315b79e1d1f26e6c48fc94d10b9d41eacb4,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.9334285714285,1.7314285714286046,0.08657142857143024,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,9bd1fed41f49cd0038a2f2c909aa2878a84cfd68b1209df15bc7d0e0797cb1a7,2022-12-01T05:30:00Z,1773.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.019108280254788876,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,9947b7cd8a4029e6cc6a68a3889464489ab0998217214731bd141a7e1777d60e,,,2022_12,0.0,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,NO_FILL,05559d681c5ea411bb58fc2393946a211112b0096000a9b9ca1e04eab513b520,,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,befa22b16b5fda42a1e7d4d2b931c94deda77bb13c2e07c42320784782921666,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.02,6.598571428571437,0.32992857142857185,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,2022-12-01T07:00:00Z,1772.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.014331210191091657,LONG,1.0,0.23885350318486095,CONTROL_V2_FILLED_STOP,2022-12-01T07:05:00Z,CONFIRMED_25_75_RETEST_SPLIT,1779.87,True,72be6869665d716b397b12ecec4a53464908e95f6b38df994089c25d3e436ceb,0.011464968152863188,0.006050955414014547,2022_12,0.004777070063697219,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,SPLIT_CONTROL_TARGET_NO_RETEST,6b8ab8b6ee04efcfabfd124a2175e58a5981b41724608f2c16cbf0997d48d9d1,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,0fb069718a0b255e261fcf7ac00ede1cac610b07d22aea5f0f7ae13a46413dfc,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1772.02,,,,CONTROL_V2_FILLED_STOP,False,,2022-12-01T07:05:00Z,1772.02,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
ee776d49b5ee227f1ada21de5624686e4e4f59c312d01816b0c330c9860a9c06,1777.83,2022-12-01T07:05:00Z,9f644f5097110090435edbb8fbd5fe6a2e4b1010c183d42db9d6d60c457eea99,2022-12-01T07:05:00Z,1779.87,1772.02,2023-01-01T00:00:00Z,2022-12-01T07:00:00Z,-0.010372911996615813,LONG,0.5468653321201032,0.43676841290865315,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2022-12-01T07:05:00Z,CONFIRMED_25_75_RETEST_SPLIT,1779.87,True,89e0d027ec7b8d37968a7ca4e2108184a607024e2deca4e56f1d0d83728aff76,0.02096488381959681,0.011064799793682347,2022_12,0.008735368258173063,0.019108280254788876,TARGET,2022-12-01T07:17:00Z,SPLIT_CONTROL_TARGET_NO_RETEST,1a3cd02661a682922fd287ba92c7311c813dbb6ec3c449080b30f3f9af54b63c,2022-12-01T07:17:00Z,TARGET_BEFORE_RETEST,2022-12-01T07:20:00Z,,1777.83,False,False,INITIAL_CONFIRMATION_TARGET,a1bcf31250815d92be2ff62099ae6db3f3560c808c9cecbbf426734775013cfb,ffbd6e665a83b8d0d439989a0fae8cdc4973799f9a4050ffd0516ebdf14595bf,1775.5771071428571,0.6578571428571779,0.032892857142858896,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,522ae4ee4e16490b6b2a00c53a5fdf828a4bb0a036bef1be8eb8dfbb07644914,2022-12-01T06:00:00Z,1775.61,1780.02,7c8c941ec37474c1c2698421364c575102b12e605e3a94235e698455e67c69cb
