control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
TARGET,0.007352941176440031,2024-08-12T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-12T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2433.47,41497dcea82ce76ea40b229d3a8aa359b31f59c1a9f24cf424d6961b390a4c82
STOP,-1.0,2024-08-12T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-12T12:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2423.88,b3a4e4f59019e9521ed03b464cb8e98ab6ce30a2209575ceeb039f3991330385
STOP,-1.0,2024-08-13T06:00:00Z,SHORT,2024-08-13T06:05:00Z,2462.34,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-13T03:00:00Z,2024-08-14T11:44:00Z,INITIAL_CONFIRMATION_STOP,2476.97,2439.72,848eb077f97748b17d9712cf2c09fd273dcc9f85035c4aa77fe9b519066ff138
STOP,-1.0,2024-08-13T07:00:00Z,LONG,2024-08-13T07:05:00Z,2464.61,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-13T04:00:00Z,2024-08-13T07:49:00Z,INITIAL_CONFIRMATION_STOP,2460.91,2476.97,d08c64599b35f22eee293ecddd61c23a34c7bb559e37bdd5ffe34b3b4f7ddecc
STOP,-1.0,2024-08-13T11:00:00Z,LONG,2024-08-13T15:35:00Z,2470.39,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-13T08:00:00Z,2024-08-14T05:31:00Z,INITIAL_CONFIRMATION_STOP,2458.51,2476.97,477e5d3809781bc30e87c30cfa1ffb61e89b01186200fa9dab436a87f14194ef
STOP,-1.0,2024-08-13T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-13T10:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2458.51,315019d6b593f031f55f4b74de8ca500c193be598b91c8c3836aff0e3c07fbdd
TARGET,0.05735294117645033,2024-08-13T15:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-13T12:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2466.17,bbd19708e76377e5092ba28f163ccd4d1a1335dc62372382256917ec83e59e07
TARGET,1.3888091822093949,2024-08-13T19:00:00Z,SHORT,2024-08-13T22:30:00Z,2465.78,EXPOSED_HISTORICAL_REGRESSION,True,0.6903553299492634,TARGET,2024-08-13T16:00:00Z,2024-08-14T05:31:00Z,INITIAL_CONFIRMATION_TARGET,2475.63,2458.98,8617b929778fd4ee529216e5ca569cec731b406f5f032fc081428c39bea17fb9
STOP,-1.0,2024-08-14T03:00:00Z,LONG,2024-08-14T03:15:00Z,2466.42,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-13T22:00:00Z,2024-08-14T05:08:00Z,INITIAL_CONFIRMATION_STOP,2462.29,2475.63,e67e640c17193c02567d53bec4e2460c75f3098d8d2b7cccab3fa9453da42811
TARGET,1.644067796610236,2024-08-14T08:00:00Z,LONG,2024-08-14T08:05:00Z,2462.06,EXPOSED_HISTORICAL_REGRESSION,True,1.584337349397618,TARGET,2024-08-14T05:00:00Z,2024-08-14T11:34:00Z,INITIAL_CONFIRMATION_TARGET,2455.42,2472.58,347d1c31b99861d4291ed3cc716358ee3cd10974b2dd6da5fcc69c58237ed8e7
STOP,-1.0,2024-08-14T14:00:00Z,SHORT,2024-08-14T16:20:00Z,2458.64,EXPOSED_HISTORICAL_REGRESSION,True,0.15046728971961618,TARGET,2024-08-14T11:00:00Z,2024-08-14T16:20:00Z,RECLAIM_CONFIRMATION_TARGET,2480.04,2455.42,9345c5a7dffba6fe7ea7f1d28691df30cb1bdaa0e8cb1c9b346a8f7f911fe166
STOP,-1.0,2024-08-14T22:00:00Z,LONG,2024-08-14T22:05:00Z,2446.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-14T19:00:00Z,2024-08-15T16:00:00Z,INITIAL_CONFIRMATION_STOP,2438.13,2480.02,ade62019e825c1c6d0342903b2be423e0d02c16c2a2e7c7830a78ba38054234b
STOP,-1.0,2024-08-15T06:00:00Z,SHORT,2024-08-15T08:35:00Z,2451.67,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-15T03:00:00Z,2024-08-15T09:10:00Z,RECLAIM_CONFIRMATION_STOP,2455.53,2438.13,0fe1543c5e84142b52a30c96375dd33f805fe9f52376fcda6328c0524438a11d
STOP,-1.0,2024-08-15T12:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-15T09:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2450.38,c8c17d8a427397475784b9ecde95cbcd0cb6dabafab5e208d1ec48d475bd94e2
STOP,-1.0,2024-08-15T18:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-15T15:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2450.38,028d4db0ca567ad61c3a70f553a5c448d53b2c45a694d12d126f7396595705a8
TARGET,0.44393592677347127,2024-08-15T19:00:00Z,LONG,2024-08-15T19:05:00Z,2459.46,EXPOSED_HISTORICAL_REGRESSION,True,0.39037825927286457,TARGET,2024-08-15T16:00:00Z,2024-08-16T14:18:00Z,INITIAL_CONFIRMATION_TARGET,2432.23,2470.09,a0ea9a92bb7d3cf790908a875686e9bf2e62609f755a9e541da99217a2f434f7
STOP,-1.0,2024-08-15T22:00:00Z,SHORT,2024-08-15T23:05:00Z,2455.43,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-15T19:00:00Z,2024-08-16T10:52:00Z,RECLAIM_CONFIRMATION_STOP,2461.68,2432.23,0f4f0686a0b4e5445601b6e3609296bfea74efed38864da356ac794238fe2829
STOP,-1.0,2024-08-16T03:00:00Z,SHORT,2024-08-16T05:20:00Z,2455.72,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-15T22:00:00Z,2024-08-16T10:52:00Z,INITIAL_CONFIRMATION_STOP,2461.66,2432.23,3a8a84dfe6a13392724b07eb8a12ec4a3d575338e60fae00afced9cbf6670d14
STOP,-1.0,2024-08-16T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-16T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2432.23,2904f72b6d8995fda8458f22a9534d7c859160b405546ec90c122daf372cdf0e
TARGET,0.8843813387424487,2024-08-16T09:00:00Z,LONG,2024-08-16T09:05:00Z,2457.32,EXPOSED_HISTORICAL_REGRESSION,True,0.42923076923076364,TARGET,2024-08-16T06:00:00Z,2024-08-16T10:51:00Z,INITIAL_CONFIRMATION_TARGET,2450.82,2460.11,373a6983fc2d07b80680209daeebb3954a212cd72dc459b7eb5cb2dac2fe3e54
STOP,-1.0,2024-08-16T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-16T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2450.82,a57399a30d17f6e54f0c4df682e7636014818ddfd6dc00592d8eb8e4434d2bc1
STOP,-1.0,2024-08-16T19:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-16T16:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2451.19,28aee30e7a002e7e9d3b4093cb0b063dbcc244a0bce6541ad7c7082322a380a7
STOP,-1.0,2024-08-19T04:00:00Z,SHORT,2024-08-19T04:10:00Z,2498.67,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-19T01:00:00Z,2024-08-20T10:44:00Z,INITIAL_CONFIRMATION_STOP,2510.75,2451.19,ec9a2ef51af35668df54d6e25073e7bace426bbd0015fbff154db275b4741328
STOP,-1.0,2024-08-19T07:00:00Z,LONG,2024-08-19T09:40:00Z,2504.57,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-19T04:00:00Z,2024-08-19T13:22:00Z,INITIAL_CONFIRMATION_STOP,2495.01,2510.75,5fab30870f2d84eaf91be2e14bd4c958d25d23585c4e4ae477b12d38b065b25e
TARGET,0.17374727668843015,2024-08-19T19:00:00Z,LONG,2024-08-19T19:40:00Z,2506.11,EXPOSED_HISTORICAL_REGRESSION,True,0.05430528375732239,TARGET,2024-08-19T16:00:00Z,2024-08-19T19:41:00Z,INITIAL_CONFIRMATION_TARGET,2485.67,2507.22,b37dfdd65b172e9ab8f705bf4755fb6e9f82094a6ad075ca523437c9779eeef0
STOP,-1.0,2024-08-19T22:00:00Z,SHORT,2024-08-20T01:30:00Z,2502.37,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-19T19:00:00Z,2024-08-20T04:06:00Z,INITIAL_CONFIRMATION_STOP,2507.5,2485.67,a18d4a998d542b574e1a2d9f2b96304c8248ade0453e3b6ea7208576d1137f74
TARGET,0.9035714285715881,2024-08-20T04:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-20T01:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2507.5,7609f3680f8d2c3f42adc3852664b497504e70cf26818d1b6b8bd50cc91a38ce
STOP,-1.0,2024-08-20T08:00:00Z,LONG,2024-08-20T08:15:00Z,2503.5,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-20T05:00:00Z,2024-08-20T09:08:00Z,INITIAL_CONFIRMATION_STOP,2498.72,2508.22,3f0547c0c413eb65f09cba7721d66a1dd5725d6de657ca6fe511b54680127306
TARGET,0.48231233822260206,2024-08-20T19:00:00Z,SHORT,2024-08-20T19:05:00Z,2504.85,EXPOSED_HISTORICAL_REGRESSION,True,0.2787495347971646,TARGET,2024-08-20T16:00:00Z,2024-08-21T17:00:00Z,INITIAL_CONFIRMATION_TARGET,2531.72,2497.36,d1575bf046d9a2c050f8156617f4d6ed2b8f7f506bc52e5acdfc190a6ed3497c
STOP,-1.0,2024-08-20T22:00:00Z,LONG,2024-08-20T23:10:00Z,2515.83,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-08-20T19:00:00Z,2024-08-21T16:44:00Z,INITIAL_CONFIRMATION_STOP,2500.9,2531.72,3daa8a33e55b8481733aaa1efa8dc0bdccfeec6409b26de63dadca47bdc8146d
STOP,-1.0,2024-08-21T07:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-21T04:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2531.72,456cead3aa896cb0a55896c6cdeddb1c5b0e8a28fe399a3dd4a69e62fea08151
TARGET,1.398416886543597,2024-08-21T08:00:00Z,SHORT,2024-08-21T09:10:00Z,2513.34,EXPOSED_HISTORICAL_REGRESSION,True,0.368975903614506,TARGET,2024-08-21T05:00:00Z,2024-08-21T10:42:00Z,INITIAL_CONFIRMATION_TARGET,2519.98,2510.89,ab9a185fe7c303a3c133d0c911031322d7d53a3391ae1324a75a21ecf1f06177
STOP,-1.0,2024-08-21T16:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-21T13:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2519.63,5b36e5755e1e34f05caadd7225dd28ac7cdb152d56a95c9141e001fa38644a75
TARGET,0.500380807311526,2024-08-21T20:00:00Z,LONG,2024-08-21T20:10:00Z,2509.9,EXPOSED_HISTORICAL_REGRESSION,True,0.2413358538122214,TARGET,2024-08-21T17:00:00Z,2024-08-21T21:07:00Z,INITIAL_CONFIRMATION_TARGET,2494.03,2513.73,73c0a8bc02bd5c847fd67ff3cf1f6a722c28d0e2f9c60adca86ffacba7916e3e
TARGET,3.829174664107424,2024-08-22T02:00:00Z,SHORT,2024-08-22T02:45:00Z,2512.72,EXPOSED_HISTORICAL_REGRESSION,True,2.8887171561049247,TARGET,2024-08-21T21:00:00Z,2024-08-22T16:21:00Z,INITIAL_CONFIRMATION_TARGET,2519.19,2494.03,cfa88340d8d559a1a2d784f1c96b231e42b4a9657f0534e34c08f798de2be874
TARGET,0.6734197730956364,2024-08-22T06:00:00Z,SHORT,2024-08-22T06:05:00Z,2501.91,EXPOSED_HISTORICAL_REGRESSION,True,0.6170712607673975,TARGET,2024-08-22T03:00:00Z,2024-08-22T16:21:00Z,INITIAL_CONFIRMATION_TARGET,2514.68,2494.03,4c736ff55595209c5767dacb9c164b161f01722b2a350adc9c2849a77edd0098
STOP,-1.0,2024-08-22T10:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-22T07:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2514.68,90ca1da2c40cced93c09867bd8a224fe0e63c0b809027bf51a17e33c12c73931
TARGET,0.6235632183907569,2024-08-22T12:00:00Z,SHORT,2024-08-22T12:05:00Z,2502.08,EXPOSED_HISTORICAL_REGRESSION,True,0.32009345794390176,TARGET,2024-08-22T09:00:00Z,2024-08-22T14:38:00Z,INITIAL_CONFIRMATION_TARGET,2510.64,2499.34,6b5bee6f8a389c4f492a7828a9716e7f542282ee6647b5cfd6eaa1669caecc95
TARGET,0.16152019002371268,2024-08-22T16:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-22T13:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2499.34,cef7ec699ef667a78f56b84a0f11a0ee936f150b3f1dfb9a0675b22902ebc79f
TARGET,1.8481012658227232,2024-08-22T20:00:00Z,LONG,2024-08-23T02:40:00Z,2486.22,EXPOSED_HISTORICAL_REGRESSION,True,1.4918566775244448,TARGET,2024-08-22T17:00:00Z,2024-08-23T17:02:00Z,INITIAL_CONFIRMATION_TARGET,2470.87,2509.12,a119a864913c4fdbdb3575c68f939b0adde2e6bd6d7267fb6ec13e6434d421a0
TARGET,2.40133779264219,2024-08-23T03:00:00Z,LONG,2024-08-23T03:05:00Z,2487.34,EXPOSED_HISTORICAL_REGRESSION,True,2.494845360824708,TARGET,2024-08-22T22:00:00Z,2024-08-23T17:02:00Z,INITIAL_CONFIRMATION_TARGET,2478.61,2509.12,dbc0b83a43526b025d1a3de2eb5d35f16c26de9275a4ff952401e05fcd7ad8cb
STOP,-1.0,2024-08-23T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-23T03:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2478.61,b1cd0ce3061761ac7ea47df6cce80c3827a7e1da53baa11741afa16e4d8aeb2f
STOP,-1.0,2024-08-23T11:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-08-23T08:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2478.61,f675d50304fe0930054ef1638e038bc48c42c2a2e96cee3482f0ac4679bc7ba7
