broken_m5_control_identity,broken_m5_control_level,confirmation_at,confirmation_bar_identity,control_entry_at,control_entry_price,control_stop,deadline,decision_at,delta_vs_original_r,direction,distance_ratio_to_control,dollars_at_50_max_case_risk,effective_stop_policy,entry_at,entry_policy,entry_price,filled,geometry_sha256,mae_r,mfe_r,month,net_r,original_net_r,original_outcome,original_resolution_at,outcome,policy_result_sha256,resolution_at,retest_disposition,retest_expiry_at,retest_fill_at,retest_level,retest_opportunity,retest_used,route,row_sha256,source_h1_swing_identity,stop,stop_atr14,stop_buffer,stop_fallback_reason,stop_policy,stop_replaced_control,stop_source_identity,stop_source_known_at,stop_source_level,target,trade_identity
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,CONTROL_NEXT_M1_OPEN,2447.49,True,0430db4d772d02b81cf023c100598647db73513e8cdef141cedb66e910f33b12,1.1027667984189697,0.13932806324113878,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,fadfd7d144a510d73d4b0fdff80f5102e05d81af631774c0ebbd09c82473f206,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,False,INITIAL_CONFIRMATION_STOP,82a0417bf8a8485ae8b935e672f5aee40e8c3f81167332040d0a215e90f118d1,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,,,,CONTROL_V2_FILLED_STOP,False,,2024-08-01T08:25:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,0.38689299830602386,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-08-01T08:25:00Z,CONTROL_NEXT_M1_OPEN,2447.49,True,d15fe93bd368c049b41a0562f51746288290079ae9a86db75f6687d3cb5f0b02,1.1059016692511618,0.36012040499873127,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,aa8a869908174d18caa74b2f0e2cfd2ddaf3a6dcc39ff24086cd5a5c7b8be38d,2024-08-01T10:02:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,False,INITIAL_CONFIRMATION_STOP,bafaa70ca67b7a2e1754c29f3d88523e7409d3cad372ea86d294b06c97faa826,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2443.574642857143,1.3071428571429027,0.06535714285714514,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,5b5b9ad9edd20434cc29ca6ec046a8237e187a827443b70c638728c305daee6f,2024-08-01T08:20:00Z,2443.64,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,CONTROL_NEXT_M1_OPEN,2447.49,True,e0e729c104320098062942d58ae69be9f66c8cd329ce4bae74ca16488819b7a0,1.1027667984189697,0.13932806324113878,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,f783504846765b497d722dabfdab08ecf43827a5e2824300a5b647b1616f391d,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,False,INITIAL_CONFIRMATION_STOP,7f1c74693b06a64c650a3f99bcebc11fd315ea423568fa2538a18af20800fa54,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,3.2814285714286404,0.16407142857143203,NOT_STRICTLY_CLOSER_THAN_CONTROL,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,False,d2df2f4139e428caac322e810f1fd1ee00e4c4bd5c88cb31272d99d0b96c2418,2024-08-01T06:30:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,CONTROL_NEXT_M1_OPEN,2447.49,True,5a72b83ed325cc974b45b9a220955fef47eb2ad72ff287d11f34c4bb75571306,1.1027667984189697,0.13932806324113878,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,35b63913ab57a3b7377137b1c079459660f44b5a2ae4464111c246a49e3ccda4,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,False,INITIAL_CONFIRMATION_STOP,21fb449095f4dfb46512f373b7520641267cf8eada6b5af2d10b38235eb3214c,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,8.04142857142863,0.4020714285714315,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2024-08-01T08:00:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2446.9,True,0430db4d772d02b81cf023c100598647db73513e8cdef141cedb66e910f33b12,1.1091290661070243,0.2098635886673618,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,223a7e3a996305da0f03b73a6778aa5dc530b43022dc969290a07ba0b497f6a0,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,1ed0a68ae6d67ea133a46035edda1b9ed989348a9c940ace9856c8df073f2b74,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,,,,CONTROL_V2_FILLED_STOP,False,,2024-08-01T08:25:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,0.38689299830602386,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-08-01T08:25:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2446.9,True,d15fe93bd368c049b41a0562f51746288290079ae9a86db75f6687d3cb5f0b02,1.1246912254323265,0.6014391579851633,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,5c3fbe69c1b3e9d953520682f1cda8b71927708e87d7cebb3fa29fb632aef458,2024-08-01T10:02:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,099909c93b421f7c6ee90fdfadda4cc6bf5ea86d217631d3df94a15783f2a5b9,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2443.574642857143,1.3071428571429027,0.06535714285714514,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,5b5b9ad9edd20434cc29ca6ec046a8237e187a827443b70c638728c305daee6f,2024-08-01T08:20:00Z,2443.64,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2446.9,True,e0e729c104320098062942d58ae69be9f66c8cd329ce4bae74ca16488819b7a0,1.1091290661070243,0.2098635886673618,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,57e3b499d6dbfbb4b54163de43f38a4e09c6cc2a1491b1297957c3d65f3f40d0,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,59c7a674c5331cc499f3bf4e037de55197d67ac95f4f68a070dc5fb697655ab6,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,3.2814285714286404,0.16407142857143203,NOT_STRICTLY_CLOSER_THAN_CONTROL,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,False,d2df2f4139e428caac322e810f1fd1ee00e4c4bd5c88cb31272d99d0b96c2418,2024-08-01T06:30:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,M5_BROKEN_CONTROL_FIRST_RETEST,2446.9,True,5a72b83ed325cc974b45b9a220955fef47eb2ad72ff287d11f34c4bb75571306,1.1091290661070243,0.2098635886673618,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,STOP,0c63bcb6bac01946e54ba73a12f7482066a4fd632b36fad1fdeed65577b940a2,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,1bef7c99f6ee4d0e82392e1ed4c462bf5d4ca445c003261471073dfaaf041f15,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,8.04142857142863,0.4020714285714315,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2024-08-01T08:00:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2024-08-01T08:25:00Z,CONFIRMED_25_75_RETEST_SPLIT,2447.49,True,0430db4d772d02b81cf023c100598647db73513e8cdef141cedb66e910f33b12,1.1075384991850108,0.19222970731080605,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,SPLIT_STOP_STOP,8f6ca4b5e910f8a6d785ac9a7dde419dc80627351cfaab8826c058c6daab7b95,2024-08-01T11:28:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,77e2f43f0a85bebc7f76d9018fcb08cdf0ab6fce7183e47fc77ab5c518165a5c,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2437.37,,,,CONTROL_V2_FILLED_STOP,False,,2024-08-01T08:25:00Z,2437.37,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
9bba2a7cc8e52d895681bffc54017d4fd0efbd9338adc2d199cebad2b93d0e2c,2446.9,2024-08-01T08:25:00Z,8d2256587b3b17ef1525271560cebf517bea7997383fec9933cf87bad9bfb27a,2024-08-01T08:25:00Z,2447.49,2437.37,2024-09-01T00:00:00Z,2024-08-01T08:00:00Z,0.0,LONG,0.38689299830602386,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2024-08-01T08:25:00Z,CONFIRMED_25_75_RETEST_SPLIT,2447.49,True,d15fe93bd368c049b41a0562f51746288290079ae9a86db75f6687d3cb5f0b02,1.1199938363870352,0.5411094697385553,2024_08,-1.0,-1.0,STOP,2024-08-01T11:28:00Z,SPLIT_STOP_STOP,2db4aef5c8f9177d0ffde5758490b6213b8ee131fe96ea1f95da1bf0c0407304,2024-08-01T10:02:00Z,FIRST_RETEST_FILLED,2024-08-01T08:40:00Z,2024-08-01T08:25:00Z,2446.9,True,True,INITIAL_CONFIRMATION_STOP,6e2756edff7a390fa0dcd8c6a42ec916c65e66794a1a866f9d99b3190e97fa33,f39a27c609b49cb30a3c2df727e5415d2e621088aa0dc500893b120abbda3f25,2443.574642857143,1.3071428571429027,0.06535714285714514,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,5b5b9ad9edd20434cc29ca6ec046a8237e187a827443b70c638728c305daee6f,2024-08-01T08:20:00Z,2443.64,2458.43,eae68279b97311c8bb48e5b935f1012dc978625b55a51b8d29509cf8f9ba61e0
