control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2024-11-01T12:00:00Z,SHORT,2024-11-01T12:35:00Z,2751.23,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-01T09:00:00Z,2024-11-01T15:30:00Z,INITIAL_CONFIRMATION_STOP,2757.74,2744.85,875042139d7bc10a36dcd2f2b931a068cc575c7c4c38b547d07c61bc3ac4984c
STOP,-1.0,2024-11-01T13:00:00Z,LONG,2024-11-01T14:10:00Z,2753.04,EXPOSED_HISTORICAL_REGRESSION,True,0.5731707317073076,TARGET,2024-11-01T10:00:00Z,2024-11-01T15:30:00Z,RECLAIM_CONFIRMATION_TARGET,2744.84,2757.74,43b3a18dcefbaf2f78fa8cad0ac50c698a5108bbc9e695ea2c8a8b9ffba4adbf
STOP,-1.0,2024-11-01T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-01T12:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,2747.2,a07b5e980a7362ec3ea7faa3909693290733eb0b77c049126614dd2ff18f5601
TARGET,0.17348066298344875,2024-11-01T16:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-01T13:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2755.48,d4e1dd7e0f7b8a4e26e1d48f9239884d1d1e2368ce2ac8be3a4070e4b97256bd
STOP,-1.0,2024-11-01T20:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-01T17:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2762.22,9dec2ddff6927babf044b16616555500804b26a8f37a165d1cea2c466cbb5526
STOP,-1.0,2024-11-04T04:00:00Z,LONG,2024-11-04T04:10:00Z,2740.04,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-04T01:00:00Z,2024-11-05T04:35:00Z,INITIAL_CONFIRMATION_STOP,2730.55,2762.22,1d031722df1672affa11576e0b6030c8c1e0087987821be9eae8c1da80f40388
STOP,-1.0,2024-11-04T12:00:00Z,SHORT,2024-11-04T13:05:00Z,2737.93,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-04T09:00:00Z,2024-11-04T15:48:00Z,RECLAIM_CONFIRMATION_STOP,2745.37,2730.55,0532482d1c16d04eb09f3dcf0fa2ad98866890aee3285f3c01c649cb03374292
TARGET,0.9264264264263944,2024-11-04T13:00:00Z,LONG,2024-11-04T14:10:00Z,2742.48,EXPOSED_HISTORICAL_REGRESSION,True,0.22074215033302716,TARGET,2024-11-04T10:00:00Z,2024-11-04T15:16:00Z,INITIAL_CONFIRMATION_TARGET,2731.97,2744.8,4fd325c0e5a0c3aafd29f3c213adf9ff540426540bbc9d092df9b5406b38c5c7
STOP,-1.0,2024-11-04T15:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-04T12:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2731.97,ddf21d2af41316baa2da2ebc84eb80b5785225524d8ca91db61516ca37dbbd92
TARGET,0.16487455197134135,2024-11-04T19:00:00Z,SHORT,2024-11-04T19:05:00Z,2733.54,EXPOSED_HISTORICAL_REGRESSION,True,0.10694822888284614,TARGET,2024-11-04T16:00:00Z,2024-11-04T19:11:00Z,INITIAL_CONFIRMATION_TARGET,2748.22,2731.97,a2ed84f3e2b83c8071271856265da6ca26b3a77fe3d62b3c6372c6f6d40f9ef9
STOP,-1.0,2024-11-04T22:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-04T19:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2748.22,a65bb698ebe4b8bce68ec05b31b06a92f4557028e12949a2d88db125a1fe48d5
TARGET,1.1557377049180837,2024-11-05T02:00:00Z,SHORT,2024-11-05T02:05:00Z,2735.8,EXPOSED_HISTORICAL_REGRESSION,True,1.0076335877863107,TARGET,2024-11-04T21:00:00Z,2024-11-05T04:33:00Z,INITIAL_CONFIRMATION_TARGET,2739.73,2731.84,4f0c9512049c48cc0486610fb2729d8559938a236d7b3929f9099b2bc0db6e1c
TARGET,0.5464876033057906,2024-11-05T07:00:00Z,LONG,2024-11-05T07:20:00Z,2735.97,EXPOSED_HISTORICAL_REGRESSION,True,0.33541480820699004,TARGET,2024-11-05T04:00:00Z,2024-11-05T09:05:00Z,INITIAL_CONFIRMATION_TARGET,2724.76,2739.73,ef107ef59276898a3dc47001f056ad24b59f70c540e47f757437140636b45ec9
STOP,-1.0,2024-11-05T14:00:00Z,SHORT,2024-11-05T14:50:00Z,2738.97,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-05T11:00:00Z,2024-11-05T15:49:00Z,INITIAL_CONFIRMATION_STOP,2745.03,2731.8,4bb2d1defcce7fb0611dbe08ac693976cf03dabc4ac1a997cc716a965303c5c8
TARGET,0.6548269581056091,2024-11-05T19:00:00Z,SHORT,2024-11-06T03:05:00Z,2735.23,EXPOSED_HISTORICAL_REGRESSION,True,0.23270013568520265,TARGET,2024-11-05T16:00:00Z,2024-11-06T05:29:00Z,INITIAL_CONFIRMATION_TARGET,2749.97,2731.8,9b1b75fe8ebd0b0bbe031dd9a60d82eab5b6b7456bae4830ae984ce6923acc47
STOP,-1.0,2024-11-05T20:00:00Z,LONG,2024-11-05T20:05:00Z,2743.27,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-05T17:00:00Z,2024-11-06T03:07:00Z,INITIAL_CONFIRMATION_STOP,2733.08,2749.97,cc6f94d8ef5f326499552c613e7e157252c9abdd74b2eb54186cd0005b2d4296
TARGET,0.07142857142857979,2024-11-06T06:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-06T03:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,2733.08,840b1cbf2aa9d86db02181c8cd97f4acae06c03aa3013f0ea5dbe0d28d08c04a
STOP,-1.0,2024-11-06T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-06T05:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2749.73,1a63aedf2640a83fa9c3bcfda0c32e3e9258becf41e8e8ff9b3f9d30fc06316c
STOP,-1.0,2024-11-06T11:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-06T08:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2743.62,a3ddc4dd77aebf4949a305e204c55370ee1046a271904a0adfb15fe94621a07f
STOP,-1.0,2024-11-06T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2024-11-06T16:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,2743.62,da94e9e38ebae413a6fe92da1995a35d5a1946f2ea94fce0ac42b55820110b77
TARGET,1.0410094637224325,2024-11-06T21:00:00Z,SHORT,2024-11-06T22:20:00Z,2663.26,EXPOSED_HISTORICAL_REGRESSION,True,0.72188955422492,TARGET,2024-11-06T18:00:00Z,2024-11-07T03:18:00Z,INITIAL_CONFIRMATION_TARGET,2678.29,2652.41,bdc98fae66e2fae69a4323c5907be07b814f304f029c9b49d59928619309778c
TARGET,1.2112944162436823,2024-11-07T06:00:00Z,LONG,2024-11-07T09:20:00Z,2662.14,EXPOSED_HISTORICAL_REGRESSION,True,0.8636363636363769,TARGET,2024-11-07T03:00:00Z,2024-11-07T15:12:00Z,INITIAL_CONFIRMATION_TARGET,2643.44,2678.29,638176b40433455b39035b42f5047f21994be7a143dbb759b850c6c3de15e11e
TARGET,4.227459016393764,2024-11-07T11:00:00Z,LONG,2024-11-07T12:25:00Z,2667.62,EXPOSED_HISTORICAL_REGRESSION,True,0.7190026954178096,TARGET,2024-11-07T08:00:00Z,2024-11-07T15:12:00Z,INITIAL_CONFIRMATION_TARGET,2652.78,2678.29,6d8b346bdb7871aa362f04521f2f1792e351fee440dc8997c651cafed698d10f
STOP,-1.0,2024-11-07T12:00:00Z,SHORT,2024-11-07T12:05:00Z,2660.93,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2024-11-07T09:00:00Z,2024-11-07T12:24:00Z,INITIAL_CONFIRMATION_STOP,2667.66,2652.78,ee27ea7c267b9caa83c45e45ca524d3ef1301a26ce97beff6e09fc168bdc14ee
