control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
STOP,-1.0,2023-08-01T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-08-01T10:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1972.32,c945ef22656fac1ab3c64d571eb710ed6d47b57e0d2abfcb2786636783a0c077
STOP,-1.0,2023-08-01T23:00:00Z,LONG,2023-08-02T01:10:00Z,1950.79,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-08-01T20:00:00Z,2023-08-02T17:12:00Z,INITIAL_CONFIRMATION_STOP,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
STOP,-1.0,2023-08-02T05:00:00Z,SHORT,2023-08-02T05:05:00Z,1947.86,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-08-02T02:00:00Z,2023-08-02T13:51:00Z,INITIAL_CONFIRMATION_STOP,1952.91,1941.27,88e174bf0ece40d87f75f56a546c270337e148553b888865a7bbb18f0ffd2744
TARGET,0.8814814814815318,2023-08-02T10:00:00Z,LONG,2023-08-02T11:25:00Z,1950.75,EXPOSED_HISTORICAL_REGRESSION,True,0.39560439560440797,TARGET,2023-08-02T07:00:00Z,2023-08-02T13:51:00Z,INITIAL_CONFIRMATION_TARGET,1945.29,1952.91,df2720826ec13f477641a8a5a069b82bfe17ca04daa4cb287e47b2ce4333ca5e
STOP,-1.0,2023-08-02T21:00:00Z,LONG,2023-08-03T04:50:00Z,1938.57,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-08-02T18:00:00Z,2023-08-03T08:08:00Z,INITIAL_CONFIRMATION_STOP,1933.04,1954.78,77e916fac14da0632a95ea136dca7f06ae5c6ff209efeb27b52a2b9fe615942c
TARGET,0.5670103092783795,2023-08-02T23:00:00Z,SHORT,2023-08-02T23:05:00Z,1935.42,EXPOSED_HISTORICAL_REGRESSION,True,0.6432432432433044,TARGET,2023-08-02T20:00:00Z,2023-08-03T08:08:00Z,INITIAL_CONFIRMATION_TARGET,1939.12,1933.04,2541e848ea9436638ce31733f3426657de784f206fd5d7efec9672759934d6f2
STOP,-1.0,2023-08-03T04:00:00Z,LONG,2023-08-03T04:25:00Z,1936.94,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2023-08-02T22:00:00Z,2023-08-03T06:05:00Z,INITIAL_CONFIRMATION_STOP,1935.08,1939.12,2574485e2c8a564e1adc6baba38f949edea93e39b42a1d0212d167cff78d88c1
TARGET,1.3333333333332882,2023-08-03T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-08-03T04:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1935.08,f1062afb6d15acf9a4972acb57540eb093b29f2efdaebff5b03915b14210e259
STOP,-1.0,2023-08-03T13:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-08-03T10:00:00Z,,NO_TRADE_TARGET_BEFORE_RECLAIM,,1939.0,107b801120e43d39d034cd27e8ae4fb8191df23af4701bd79f14e9104b3debc1
TARGET,0.8124999999999556,2023-08-03T14:00:00Z,SHORT,2023-08-03T14:05:00Z,1934.12,EXPOSED_HISTORICAL_REGRESSION,True,0.7413394919167885,TARGET,2023-08-03T11:00:00Z,2023-08-03T15:25:00Z,INITIAL_CONFIRMATION_TARGET,1938.45,1930.91,437ee8816b2fb6a682bc7ff8290416a75718659e5fbf83e4b331548994fd527f
TARGET,0.6360294117647062,2023-08-03T18:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2023-08-03T15:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1938.45,b7430e23a687fce78554f769acc866441b017ed8cb5f60d6a8d88ffedb50717e
