broken_m5_control_identity,broken_m5_control_level,confirmation_at,confirmation_bar_identity,control_entry_at,control_entry_price,control_stop,deadline,decision_at,delta_vs_original_r,direction,distance_ratio_to_control,dollars_at_50_max_case_risk,effective_stop_policy,entry_at,entry_policy,entry_price,filled,geometry_sha256,mae_r,mfe_r,month,net_r,original_net_r,original_outcome,original_resolution_at,outcome,policy_result_sha256,resolution_at,retest_disposition,retest_expiry_at,retest_fill_at,retest_level,retest_opportunity,retest_used,route,row_sha256,source_h1_swing_identity,stop,stop_atr14,stop_buffer,stop_fallback_reason,stop_policy,stop_replaced_control,stop_source_identity,stop_source_known_at,stop_source_level,target,trade_identity
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2023-08-02T01:10:00Z,CONTROL_NEXT_M1_OPEN,1950.79,True,57283c715f1d9374023c803e7001968b97b030fd6f008f8174e42494c06ceb97,1.0147058823529278,0.41911764705882526,2023_08,-1.0,-1.0,STOP,2023-08-02T17:12:00Z,STOP,ec86df5b72fdbe1babe27f2b09a15abfabdb0b04ae8907753503cb967e65218f,2023-08-02T17:12:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,f4e6269c8c0c648dbf3f03483293a1565366e2c17ca15d2f5daf1ee9bf3e5da2,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1941.27,,,,CONTROL_V2_FILLED_STOP,False,,2023-08-02T01:10:00Z,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.0,LONG,0.7034738895558033,-50.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-08-02T01:10:00Z,CONTROL_NEXT_M1_OPEN,1950.79,True,9384fc18500eaab9edefb10b25ff70824bf4bcb42c7c8783872ed64f188734fc,1.0616580808242566,0.595782804850753,2023_08,-1.0,-1.0,STOP,2023-08-02T17:12:00Z,STOP,c6da0b3535a4a52c98797ec14ca7e8ae542ca6538a41a479d523ab0908b6f8e9,2023-08-02T15:43:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,429e33c86679c7acd5404204fb61a38aecc78a99ef078806a27814e4e5226825,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1944.0929285714287,0.7414285714285143,0.037071428571425716,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,47e2227337ed85a24968f18b6a3990f0449525a9ead9e09dba1dbf9ae0814666,2023-08-02T01:10:00Z,1944.13,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.0,LONG,0.7162364945978408,-50.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-08-02T01:10:00Z,CONTROL_NEXT_M1_OPEN,1950.79,True,5d6a18f43651c5774861e3b4dd5f0f8980ba9fd40d6d9e6a62cfda804afc343e,1.042740414833423,0.5851665619107491,2023_08,-1.0,-1.0,STOP,2023-08-02T17:12:00Z,STOP,5cf9c3a80024e08ecf14b87ec5c1f71b1202e92c7ebe8c0a1701cf4e73b5f40a,2023-08-02T15:43:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,e0c92c047c02cb308a20dda0f31c6f5ad46855568daecb37b9c040dba4ac8ac3,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1943.9714285714285,0.9714285714285812,0.048571428571429064,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,3f7683c87de8c08876d824405e8e9b38fc5191d4317e301e6bd4d4591a30f84b,2023-08-01T22:45:00Z,1944.02,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.0,LONG,1.0,-50.0,CONTROL_V2_FILLED_STOP,2023-08-02T01:10:00Z,CONTROL_NEXT_M1_OPEN,1950.79,True,660b6109d8742e74422b9bc1f8e1d50020922a7343a285d9aa7eb392c8b8506e,1.0147058823529278,0.41911764705882526,2023_08,-1.0,-1.0,STOP,2023-08-02T17:12:00Z,STOP,38135b8e08fbbdc41ce71d648f970c4a40b2d76a194fb196041b390e4efd41e3,2023-08-02T17:12:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,c5f2d941860027aeb77d26258de28543a127bde023ab766e9e9c5e7d41b02ea4,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1941.27,4.033571428571447,0.20167857142857237,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,2023-08-01T23:00:00Z,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,1.0,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,57283c715f1d9374023c803e7001968b97b030fd6f008f8174e42494c06ceb97,,,2023_08,0.0,-1.0,STOP,2023-08-02T17:12:00Z,NO_FILL,05d6f5c0e222ad9652139a56f71d616e00d63e381a4889a061f822ce53c8ce00,,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,4f1f0c1cc12452f717519e13397afa58821448cddd6e119af6e39b5543d4a5a7,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1941.27,,,,CONTROL_V2_FILLED_STOP,False,,2023-08-02T01:10:00Z,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,1.0,LONG,0.7034738895558033,0.0,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,9384fc18500eaab9edefb10b25ff70824bf4bcb42c7c8783872ed64f188734fc,,,2023_08,0.0,-1.0,STOP,2023-08-02T17:12:00Z,NO_FILL,79efac89db25beb5a9320f58cbc05ccb9026b7c936d86863cf0565581ed1abbf,,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,28763b74cbdc667dd0df8fedc868540ca0c9c8a08f959c835da18fc291da3d7f,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1944.0929285714287,0.7414285714285143,0.037071428571425716,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,47e2227337ed85a24968f18b6a3990f0449525a9ead9e09dba1dbf9ae0814666,2023-08-02T01:10:00Z,1944.13,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,1.0,LONG,0.7162364945978408,0.0,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,5d6a18f43651c5774861e3b4dd5f0f8980ba9fd40d6d9e6a62cfda804afc343e,,,2023_08,0.0,-1.0,STOP,2023-08-02T17:12:00Z,NO_FILL,f4cf72bbebc85e4b86cc0c647c3d6a8ad85d308fc9560406e05dec713bff9f53,,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,a4bb0e59aed16e8bf36a4459b24f97d4836914b97ecf8a0dfa03de8839223e3b,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1943.9714285714285,0.9714285714285812,0.048571428571429064,,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,3f7683c87de8c08876d824405e8e9b38fc5191d4317e301e6bd4d4591a30f84b,2023-08-01T22:45:00Z,1944.02,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,1.0,LONG,1.0,0.0,CONTROL_V2_FILLED_STOP,,M5_BROKEN_CONTROL_FIRST_RETEST,,False,660b6109d8742e74422b9bc1f8e1d50020922a7343a285d9aa7eb392c8b8506e,,,2023_08,0.0,-1.0,STOP,2023-08-02T17:12:00Z,NO_FILL,a0f607a4b5961e662266b6472074e2d38174fe59b12d21486597059a410783fb,,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,26bcbd21b27a37bbf604a882101de2b4147f16fa0dd524a60386812ef450670d,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1941.27,4.033571428571447,0.20167857142857237,NOT_STRICTLY_CLOSER_THAN_CONTROL,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,False,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,2023-08-01T23:00:00Z,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.75,LONG,1.0,-12.5,CONTROL_V2_FILLED_STOP,2023-08-02T01:10:00Z,CONFIRMED_25_75_RETEST_SPLIT,1950.79,True,57283c715f1d9374023c803e7001968b97b030fd6f008f8174e42494c06ceb97,0.25367647058823195,0.10477941176470632,2023_08,-0.25,-1.0,STOP,2023-08-02T17:12:00Z,SPLIT_CONTROL_STOP_NO_RETEST,fa5471410a7307971d4beb6fb984f21913d0a6598610c00110337abd7190d2f1,2023-08-02T17:12:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,46753490009f8578af0bcf94ba547d88e1444e8fc36d14f16b90a3c459197943,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1941.27,,,,CONTROL_V2_FILLED_STOP,False,,2023-08-02T01:10:00Z,1941.27,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
0d504708bbab9eaa2e2229660ba32b954cf31e69d92358d245bac9ba822475d4,1945.34,2023-08-02T01:10:00Z,560ce5009ca46abcc51925d2b18cb3a1512849b236acc4ad08966641c867d4c9,2023-08-02T01:10:00Z,1950.79,1941.27,2023-09-01T00:00:00Z,2023-08-01T23:00:00Z,0.75,LONG,0.7034738895558033,-12.5,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2023-08-02T01:10:00Z,CONFIRMED_25_75_RETEST_SPLIT,1950.79,True,9384fc18500eaab9edefb10b25ff70824bf4bcb42c7c8783872ed64f188734fc,0.26541452020606415,0.14894570121268824,2023_08,-0.25,-1.0,STOP,2023-08-02T17:12:00Z,SPLIT_CONTROL_STOP_NO_RETEST,5c6133714e44266b8f38b689e264a814a6404bf967679755b746b6be53f88b00,2023-08-02T15:43:00Z,RETEST_EXPIRED,2023-08-02T01:25:00Z,,1945.34,False,False,INITIAL_CONFIRMATION_STOP,b3f4be05aefb71130026c33db633454b18ee1bf219812811d68182267c06c370,9c4d4497dd944f697688bed2e1a48e3e4d209c45b2b84a950910191314226bfc,1944.0929285714287,0.7414285714285143,0.037071428571425716,,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,True,47e2227337ed85a24968f18b6a3990f0449525a9ead9e09dba1dbf9ae0814666,2023-08-02T01:10:00Z,1944.13,1972.32,61222bc644596d723d151475f696f55945192e9b6faebd9a3958dd52412efd61
